Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,299,36.6,79,73,24,30.38,3,3.8,175,60,34.29,20.07,29,9.7,29.77,29.46,37.23,27.91,0.137,0.171,0.288,0.45899999999999996,0.15099999999999997
CH,Changeup,OS,103,12.61,30,28,5,16.67,0,0.0,63,23,36.51,22.33,4,3.88,26.21,42.62,15.58,13.89,0.214,0.214,0.286,0.5,0.07199999999999998
FC,Cutter,FB,93,11.38,20,19,4,20.0,0,0.0,53,15,28.3,16.13,13,13.98,30.11,35.14,6.06,28.57,0.105,0.1,0.316,0.41600000000000004,0.21100000000000002
SL,Slider,BR,80,9.79,22,21,12,54.55,0,0.0,51,33,64.71,41.25,5,6.25,47.5,45.65,11.26,46.15,0.095,0.095,0.381,0.476,0.28600000000000003
SI,Sinker,FB,71,8.69,24,21,3,12.5,3,12.5,37,8,21.62,11.27,9,12.68,23.94,12.9,6.49,20.0,0.524,0.583,0.571,1.154,0.04699999999999993
ST,Sweeper,BR,61,7.47,19,18,10,52.63,0,0.0,27,12,44.44,19.67,17,27.87,47.54,38.71,6.93,62.5,0.167,0.211,0.222,0.433,0.05499999999999999
CU,Curveball,BR,57,6.98,18,17,6,33.33,0,0.0,29,12,41.38,21.05,6,10.53,31.58,32.35,8.23,31.58,0.294,0.333,0.412,0.745,0.118
KC,Knuckle Curve,BR,19,2.33,5,5,2,40.0,0,0.0,8,3,37.5,15.79,3,15.79,31.58,27.27,3.03,28.57,0.6,0.6,0.6,1.2,0.0
FS,Split-Finger,OS,17,2.08,3,3,2,66.67,0,0.0,7,4,57.14,23.53,0,0.0,23.53,23.08,2.6,33.33,0.333,0.333,0.667,1.0,0.334
FA,Other,,5,0.61,1,0,0,0.0,1,100.0,2,0,0.0,0.0,1,20.0,20.0,0.0,0.87,0.0,,1.0,,,
,,,5,0.61,2,2,1,50.0,0,0.0,3,2,66.67,40.0,1,20.0,60.0,,0.43,100.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,4,0.49,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.43,0.0,,,,,
EP,Eephus,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.43,0.0,,,,,
