Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,364,29.86,83,74,23,27.71,6,7.23,187,50,26.74,13.74,61,16.76,30.49,24.84,30.5,20.0,0.27,0.333,0.351,0.6839999999999999,0.08099999999999996
SI,Sinker,FB,238,19.52,65,57,3,4.62,4,6.15,107,15,14.02,6.3,52,21.85,28.15,17.89,10.08,7.89,0.368,0.446,0.456,0.902,0.08800000000000002
SL,Slider,BR,224,18.38,86,82,26,30.23,1,1.16,131,55,41.98,24.55,29,12.95,37.5,45.3,18.83,36.62,0.183,0.209,0.341,0.55,0.15800000000000003
ST,Sweeper,BR,108,8.86,31,29,12,38.71,1,3.23,52,23,44.23,21.3,17,15.74,37.04,35.48,13.0,24.49,0.241,0.29,0.414,0.704,0.173
FC,Cutter,FB,101,8.29,29,28,4,13.79,0,0.0,57,15,26.32,14.85,14,13.86,28.71,31.91,6.63,16.0,0.357,0.345,0.607,0.952,0.25
CH,Changeup,OS,61,5.0,11,11,5,45.45,0,0.0,35,12,34.29,19.67,2,3.28,22.95,33.33,7.96,16.67,0.182,0.182,0.182,0.364,0.0
CU,Curveball,BR,42,3.45,12,12,3,25.0,0,0.0,22,8,36.36,19.05,4,9.52,28.57,42.31,2.92,27.27,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,37,3.04,8,8,2,25.0,0,0.0,25,8,32.0,21.62,2,5.41,27.03,33.33,4.77,11.11,0.5,0.5,1.125,1.625,0.625
KC,Knuckle Curve,BR,22,1.8,7,7,3,42.86,0,0.0,14,4,28.57,18.18,3,13.64,31.82,50.0,2.65,30.0,0.143,0.143,0.143,0.286,0.0
SV,Slurve,BR,14,1.15,3,3,2,66.67,0,0.0,8,4,50.0,28.57,0,0.0,28.57,45.45,1.59,33.33,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,8,0.66,1,1,0,0.0,0,0.0,4,0,0.0,0.0,1,12.5,12.5,33.33,1.06,0.0,0.0,0.0,0.0,0.0,0.0
