Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,409,33.52,94,79,17,18.09,14,14.89,188,34,18.09,8.31,80,19.56,27.87,15.2,32.81,13.49,0.354,0.457,0.57,1.027,0.21599999999999997
CH,Changeup,OS,181,14.84,52,46,10,19.23,6,11.54,85,16,18.82,8.84,22,12.15,20.99,34.78,15.62,16.67,0.196,0.288,0.261,0.5489999999999999,0.065
SI,Sinker,FB,145,11.89,30,25,8,26.67,3,10.0,54,12,22.22,8.28,41,28.28,36.55,18.75,8.33,25.0,0.2,0.3,0.4,0.7,0.2
FC,Cutter,FB,128,10.49,25,20,2,8.0,2,8.0,65,12,18.46,9.38,19,14.84,24.22,26.32,9.38,5.56,0.35,0.4,0.6,1.0,0.25
SL,Slider,BR,101,8.28,35,30,10,28.57,3,8.57,52,12,23.08,11.88,18,17.82,29.7,33.33,12.24,21.28,0.167,0.265,0.4,0.665,0.233
FS,Split-Finger,OS,81,6.64,24,23,3,12.5,1,4.17,38,7,18.42,8.64,7,8.64,17.28,32.69,7.55,10.34,0.304,0.333,0.348,0.681,0.043999999999999984
ST,Sweeper,BR,71,5.82,18,13,3,16.67,3,16.67,31,5,16.13,7.04,10,14.08,21.13,26.19,6.51,12.0,0.231,0.444,0.615,1.059,0.384
CU,Curveball,BR,59,4.84,13,13,2,15.38,0,0.0,29,5,17.24,8.47,11,18.64,27.12,39.29,4.43,11.76,0.385,0.385,0.923,1.308,0.538
KC,Knuckle Curve,BR,34,2.79,6,5,1,16.67,1,16.67,10,1,10.0,2.94,9,26.47,29.41,22.73,3.12,8.33,0.6,0.667,0.8,1.467,0.20000000000000007
,,,5,0.41,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,4,0.33,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
EP,Eephus,,2,0.16,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
