Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,622,29.49,162,138,31,19.14,21,12.96,292,57,19.52,9.16,95,15.27,24.44,15.05,30.72,15.31,0.268,0.373,0.572,0.945,0.30399999999999994
SL,Slider,BR,434,20.58,102,92,34,33.33,9,8.82,180,69,38.33,15.9,99,22.81,38.71,26.64,22.26,23.94,0.163,0.235,0.315,0.55,0.152
SI,Sinker,FB,372,17.64,103,90,16,15.53,11,10.68,164,24,14.63,6.45,89,23.92,30.38,23.27,11.29,22.22,0.256,0.33,0.4,0.73,0.14400000000000002
ST,Sweeper,BR,218,10.34,45,43,17,37.78,1,2.22,74,22,29.73,10.09,46,21.1,31.19,17.89,12.07,22.08,0.233,0.267,0.465,0.732,0.232
FC,Cutter,FB,179,8.49,41,33,9,21.95,7,17.07,80,25,31.25,13.97,30,16.76,30.73,18.18,6.58,21.43,0.152,0.293,0.242,0.5349999999999999,0.09
CU,Curveball,BR,102,4.84,22,18,5,22.73,2,9.09,27,8,29.63,7.84,19,18.63,26.47,13.24,5.64,13.89,0.278,0.381,0.278,0.659,0.0
CH,Changeup,OS,85,4.03,34,28,13,38.24,3,8.82,48,16,33.33,18.82,9,10.59,29.41,27.5,5.33,38.24,0.214,0.294,0.286,0.58,0.07199999999999998
FS,Split-Finger,OS,54,2.56,11,11,4,36.36,0,0.0,25,8,32.0,14.81,6,11.11,25.93,28.12,3.61,17.39,0.364,0.364,0.364,0.728,0.0
KC,Knuckle Curve,BR,22,1.04,7,7,4,57.14,0,0.0,10,5,50.0,22.73,5,22.73,45.45,38.46,1.1,57.14,0.143,0.143,0.286,0.42899999999999994,0.143
SV,Slurve,BR,16,0.76,7,7,3,42.86,0,0.0,9,4,44.44,25.0,4,25.0,50.0,66.67,1.25,37.5,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,4,0.19,1,1,1,100.0,0,0.0,1,1,100.0,25.0,2,50.0,75.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
