Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,478,32.21,113,99,40,35.4,13,11.5,240,80,33.33,16.74,81,16.95,33.68,27.93,37.26,25.32,0.202,0.292,0.364,0.6559999999999999,0.16199999999999998
SI,Sinker,FB,303,20.42,77,72,7,9.09,4,5.19,125,11,8.8,3.63,79,26.07,29.7,28.78,10.14,16.28,0.333,0.377,0.417,0.794,0.08399999999999996
SL,Slider,BR,285,19.2,71,70,20,28.17,1,1.41,133,48,36.09,16.84,37,12.98,29.82,31.49,19.34,24.39,0.243,0.254,0.443,0.6970000000000001,0.2
ST,Sweeper,BR,112,7.55,35,33,15,42.86,1,2.86,61,25,40.98,22.32,11,9.82,32.14,40.85,8.73,40.54,0.182,0.2,0.212,0.41200000000000003,0.03
FC,Cutter,FB,101,6.81,25,24,1,4.0,0,0.0,55,9,16.36,8.91,11,10.89,19.8,15.91,2.83,8.33,0.292,0.28,0.5,0.78,0.20800000000000002
CU,Curveball,BR,83,5.59,32,30,7,21.88,2,6.25,49,13,26.53,15.66,8,9.64,25.3,39.02,8.25,20.0,0.2,0.25,0.333,0.583,0.133
CH,Changeup,OS,48,3.23,16,14,5,31.25,2,12.5,25,7,28.0,14.58,3,6.25,20.83,23.08,4.48,26.32,0.286,0.375,0.357,0.732,0.07100000000000001
FS,Split-Finger,OS,26,1.75,12,12,8,66.67,0,0.0,16,10,62.5,38.46,4,15.38,53.85,57.14,3.77,50.0,0.083,0.083,0.333,0.41600000000000004,0.25
KC,Knuckle Curve,BR,21,1.42,7,6,1,14.29,1,14.29,13,4,30.77,19.05,0,0.0,19.05,22.22,2.12,11.11,0.333,0.429,0.5,0.929,0.16699999999999998
SV,Slurve,BR,14,0.94,3,3,1,33.33,0,0.0,4,1,25.0,7.14,0,0.0,7.14,0.0,1.65,14.29,0.0,0.0,0.0,0.0,0.0
,,,8,0.54,2,2,1,50.0,0,0.0,4,1,25.0,12.5,2,25.0,37.5,,0.94,25.0,0.5,0.5,2.0,2.5,1.5
FA,Other,,3,0.2,1,1,0,0.0,0,0.0,3,2,66.67,66.67,0,0.0,66.67,100.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,2,0.13,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
