Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,232,26.85,74,68,22,29.73,6,8.11,110,25,22.73,10.78,50,21.55,32.33,24.24,27.17,31.88,0.309,0.365,0.515,0.88,0.20600000000000002
SL,Slider,BR,187,21.64,47,46,19,40.43,1,2.13,97,47,48.45,25.13,22,11.76,36.9,32.65,21.65,34.55,0.196,0.213,0.413,0.626,0.21699999999999997
SI,Sinker,FB,161,18.63,43,33,7,16.28,7,16.28,65,10,15.38,6.21,39,24.22,30.43,18.31,13.78,20.0,0.303,0.465,0.485,0.95,0.182
ST,Sweeper,BR,95,11.0,14,14,5,35.71,0,0.0,38,15,39.47,15.79,15,15.79,31.58,25.86,9.84,20.0,0.429,0.429,0.5,0.929,0.07100000000000001
FC,Cutter,FB,60,6.94,14,14,3,21.43,0,0.0,32,10,31.25,16.67,11,18.33,35.0,29.63,4.33,27.27,0.214,0.214,0.643,0.857,0.42900000000000005
CU,Curveball,BR,49,5.67,9,9,4,44.44,0,0.0,20,9,45.0,18.37,7,14.29,32.65,25.0,8.27,19.05,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,37,4.28,11,10,5,45.45,1,9.09,18,7,38.89,18.92,4,10.81,29.73,20.0,7.48,26.32,0.3,0.364,0.6,0.964,0.3
FS,Split-Finger,OS,17,1.97,7,7,6,85.71,0,0.0,12,7,58.33,41.18,2,11.76,52.94,66.67,4.33,54.55,0.143,0.143,0.143,0.286,0.0
KC,Knuckle Curve,BR,15,1.74,2,2,1,50.0,0,0.0,5,2,40.0,13.33,5,33.33,46.67,14.29,1.18,33.33,0.5,0.5,1.0,1.5,0.5
FA,Other,,5,0.58,2,2,1,50.0,0,0.0,3,1,33.33,20.0,1,20.0,40.0,50.0,0.79,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.35,2,2,1,50.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,0.79,50.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.39,0.0,,,,,
,,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
