Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,764,41.12,203,167,35,17.24,34,16.75,315,59,18.73,7.72,139,18.19,25.92,20.15,37.53,19.55,0.198,0.335,0.347,0.6819999999999999,0.14899999999999997
CH,Changeup,OS,204,10.98,53,48,7,13.21,4,7.55,82,22,26.83,10.78,26,12.75,23.53,18.1,13.84,10.61,0.271,0.321,0.583,0.9039999999999999,0.31199999999999994
SL,Slider,BR,195,10.5,53,43,11,20.75,8,15.09,100,23,23.0,11.79,24,12.31,24.1,36.79,14.05,16.42,0.186,0.321,0.372,0.6930000000000001,0.186
FC,Cutter,FB,189,10.17,38,31,4,10.53,5,13.16,74,10,13.51,5.29,37,19.58,24.87,18.63,6.08,13.79,0.387,0.474,0.71,1.184,0.32299999999999995
SI,Sinker,FB,170,9.15,55,48,9,16.36,6,10.91,62,5,8.06,2.94,43,25.29,28.24,14.29,8.39,22.5,0.333,0.418,0.479,0.897,0.14599999999999996
CU,Curveball,BR,130,7.0,19,18,4,21.05,0,0.0,41,10,24.39,7.69,37,28.46,36.15,24.66,6.92,12.12,0.111,0.158,0.222,0.38,0.111
ST,Sweeper,BR,75,4.04,18,16,4,22.22,0,0.0,30,4,13.33,5.33,22,29.33,34.67,25.0,5.24,16.0,0.188,0.167,0.688,0.855,0.49999999999999994
FS,Split-Finger,OS,69,3.71,19,19,6,31.58,0,0.0,40,14,35.0,20.29,7,10.14,30.43,51.16,3.98,31.58,0.263,0.263,0.579,0.842,0.31599999999999995
KC,Knuckle Curve,BR,31,1.67,8,8,2,25.0,0,0.0,11,2,18.18,6.45,6,19.35,25.81,22.22,1.47,28.57,0.125,0.125,0.125,0.25,0.0
KN,Knuckleball,,20,1.08,5,5,0,0.0,0,0.0,11,2,18.18,10.0,2,10.0,20.0,50.0,1.68,0.0,0.2,0.2,0.2,0.4,0.0
SV,Slurve,BR,4,0.22,2,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,3,0.16,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
FA,Other,,2,0.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0
SC,Screwball,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.21,0.0,,,,,
,,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
