Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,286,30.69,64,61,22,34.38,3,4.69,166,42,25.3,14.69,49,17.13,31.82,38.66,34.19,20.56,0.164,0.203,0.262,0.465,0.098
SL,Slider,BR,208,22.32,51,51,11,21.57,0,0.0,108,30,27.78,14.42,27,12.98,27.4,39.53,26.84,13.1,0.118,0.118,0.137,0.255,0.019000000000000017
SI,Sinker,FB,167,17.92,56,53,2,3.57,2,3.57,78,2,2.56,1.2,38,22.75,23.95,27.78,8.95,7.14,0.377,0.411,0.434,0.845,0.056999999999999995
ST,Sweeper,BR,96,10.3,30,29,10,33.33,0,0.0,56,14,25.0,14.58,17,17.71,32.29,50.0,11.18,28.57,0.138,0.167,0.138,0.30500000000000005,0.0
FC,Cutter,FB,74,7.94,21,20,3,14.29,0,0.0,42,7,16.67,9.46,11,14.86,24.32,34.38,3.51,27.27,0.4,0.4,0.55,0.9500000000000001,0.15000000000000002
CH,Changeup,OS,43,4.61,13,10,2,15.38,2,15.38,25,4,16.0,9.3,7,16.28,25.58,53.85,7.35,8.7,0.4,0.538,0.4,0.9380000000000001,0.0
CU,Curveball,BR,20,2.15,2,1,0,0.0,1,50.0,6,2,33.33,10.0,3,15.0,25.0,23.08,1.92,0.0,0.0,0.5,0.0,0.5,0.0
KC,Knuckle Curve,BR,18,1.93,4,4,1,25.0,0,0.0,8,2,25.0,11.11,5,27.78,38.89,37.5,2.24,14.29,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,15,1.61,6,6,2,33.33,0,0.0,10,3,30.0,20.0,0,0.0,20.0,55.56,2.88,22.22,0.5,0.5,1.5,2.0,1.0
,,,3,0.32,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.64,0.0,,,,,
SV,Slurve,BR,2,0.21,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.32,0.0,0.0,0.0,0.0,0.0,0.0
