Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,603,31.07,136,116,33,24.26,15,11.03,259,55,21.24,9.12,120,19.9,29.02,19.27,32.37,17.28,0.207,0.319,0.362,0.681,0.155
SI,Sinker,FB,438,22.57,116,102,13,11.21,13,11.21,189,28,14.81,6.39,96,21.92,28.31,21.72,13.9,15.85,0.275,0.362,0.461,0.823,0.186
SL,Slider,BR,309,15.92,86,78,23,26.74,7,8.14,145,45,31.03,14.56,48,15.53,30.1,31.82,19.32,20.18,0.231,0.291,0.397,0.688,0.166
ST,Sweeper,BR,181,9.33,49,47,14,28.57,1,2.04,87,25,28.74,13.81,31,17.13,30.94,35.64,11.86,20.0,0.213,0.229,0.404,0.633,0.19100000000000003
FC,Cutter,FB,163,8.4,42,36,4,9.52,5,11.9,78,25,32.05,15.34,27,16.56,31.9,23.08,3.56,19.05,0.194,0.31,0.472,0.782,0.27799999999999997
CU,Curveball,BR,76,3.92,13,10,2,15.38,3,23.08,22,5,22.73,6.58,16,21.05,27.63,19.05,3.22,10.53,0.4,0.538,1.4,1.938,0.9999999999999999
CH,Changeup,OS,66,3.4,17,15,7,41.18,2,11.76,31,11,35.48,16.67,6,9.09,25.76,33.33,6.1,19.44,0.133,0.235,0.2,0.435,0.067
FS,Split-Finger,OS,52,2.68,16,15,4,25.0,1,6.25,32,7,21.88,13.46,5,9.62,23.08,39.13,4.92,13.79,0.2,0.25,0.2,0.45,0.0
KC,Knuckle Curve,BR,30,1.55,5,5,3,60.0,0,0.0,14,3,21.43,10.0,6,20.0,30.0,35.29,2.71,18.75,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,9,0.46,3,2,0,0.0,1,33.33,4,0,0.0,0.0,0,0.0,0.0,0.0,0.68,0.0,0.5,0.667,1.0,1.667,0.5
SV,Slurve,BR,6,0.31,2,2,1,50.0,0,0.0,3,2,66.67,33.33,1,16.67,50.0,25.0,0.51,33.33,0.5,0.5,0.5,1.0,0.0
,,,5,0.26,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.68,0.0,,1.0,,,
PO,Pitch Out,,3,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.17,0.0,,,,,
