Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,270,25.62,60,50,16,26.67,8,13.33,136,38,27.94,14.07,35,12.96,27.04,21.97,27.1,19.05,0.2,0.317,0.38,0.6970000000000001,0.18
SL,Slider,BR,205,19.45,54,53,8,14.81,1,1.85,105,30,28.57,14.63,18,8.78,23.41,28.32,20.97,12.31,0.208,0.222,0.302,0.524,0.094
SI,Sinker,FB,196,18.6,67,62,8,11.94,2,2.99,118,17,14.41,8.67,25,12.76,21.43,38.55,13.55,19.05,0.371,0.418,0.468,0.886,0.09700000000000003
ST,Sweeper,BR,128,12.14,40,38,6,15.0,1,2.5,70,12,17.14,9.38,11,8.59,17.97,36.49,14.84,13.04,0.158,0.179,0.158,0.33699999999999997,0.0
FC,Cutter,FB,98,9.3,28,26,1,3.57,2,7.14,62,14,22.58,14.29,10,10.2,24.49,34.09,5.48,5.88,0.269,0.321,0.308,0.629,0.03899999999999998
CH,Changeup,OS,54,5.12,15,13,1,6.67,0,0.0,34,6,17.65,11.11,4,7.41,18.52,26.09,4.52,7.14,0.462,0.429,0.615,1.044,0.15299999999999997
CU,Curveball,BR,50,4.74,12,11,4,33.33,1,8.33,19,5,26.32,10.0,11,22.0,32.0,27.27,6.45,20.0,0.273,0.333,0.455,0.788,0.182
KC,Knuckle Curve,BR,32,3.04,9,9,5,55.56,0,0.0,20,10,50.0,31.25,3,9.38,40.62,52.63,3.87,41.67,0.111,0.111,0.444,0.555,0.333
FS,Split-Finger,OS,14,1.33,5,5,2,40.0,0,0.0,8,2,25.0,14.29,2,14.29,28.57,40.0,2.26,28.57,0.2,0.2,0.4,0.6000000000000001,0.2
SV,Slurve,BR,6,0.57,0,0,0,,0,,1,0,0.0,0.0,1,16.67,16.67,20.0,0.65,0.0,,,,,
,,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.32,0.0,,,,,
