Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,257,28.03,49,40,15,30.61,7,14.29,117,34,29.06,13.23,42,16.34,29.57,19.05,27.86,19.23,0.275,0.408,0.35,0.758,0.07499999999999996
SL,Slider,BR,179,19.52,45,45,9,20.0,0,0.0,97,39,40.21,21.79,22,12.29,34.08,38.0,21.43,15.0,0.4,0.4,0.644,1.044,0.244
SI,Sinker,FB,171,18.65,65,59,4,6.15,5,7.69,97,11,11.34,6.43,31,18.13,24.56,28.36,12.5,11.43,0.186,0.262,0.288,0.55,0.10199999999999998
ST,Sweeper,BR,93,10.14,27,25,6,22.22,0,0.0,55,20,36.36,21.51,6,6.45,27.96,48.28,12.86,16.67,0.24,0.259,0.28,0.539,0.040000000000000036
FC,Cutter,FB,65,7.09,13,13,1,7.69,0,0.0,31,7,22.58,10.77,9,13.85,24.62,28.95,3.57,10.0,0.385,0.385,0.462,0.847,0.07700000000000001
CU,Curveball,BR,55,6.0,20,20,5,25.0,0,0.0,36,12,33.33,21.82,7,12.73,34.55,45.45,7.5,23.81,0.35,0.35,0.6,0.95,0.25
CH,Changeup,OS,36,3.93,11,11,2,18.18,0,0.0,22,8,36.36,22.22,2,5.56,27.78,35.0,5.71,12.5,0.182,0.182,0.455,0.637,0.273
KC,Knuckle Curve,BR,25,2.73,9,9,5,55.56,0,0.0,13,5,38.46,20.0,4,16.0,36.0,46.67,4.64,38.46,0.111,0.111,0.111,0.222,0.0
FS,Split-Finger,OS,20,2.18,5,4,1,20.0,1,20.0,11,5,45.45,25.0,0,0.0,25.0,35.71,2.86,12.5,0.25,0.4,0.25,0.65,0.0
SV,Slurve,BR,9,0.98,2,2,1,50.0,0,0.0,5,2,40.0,22.22,0,0.0,22.22,20.0,0.71,50.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.44,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,3,0.33,2,2,0,0.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,,0.36,0.0,0.0,0.0,0.0,0.0,0.0
