Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,613,30.35,172,145,19,11.05,26,15.12,293,41,13.99,6.69,110,17.94,24.63,25.35,30.7,11.38,0.303,0.409,0.538,0.9470000000000001,0.23500000000000004
CH,Changeup,OS,366,18.12,98,90,27,27.55,7,7.14,174,70,40.23,19.13,30,8.2,27.32,25.34,18.38,27.0,0.189,0.247,0.244,0.491,0.05499999999999999
SL,Slider,BR,262,12.97,67,60,12,17.91,7,10.45,124,38,30.65,14.5,41,15.65,30.15,23.88,13.97,15.79,0.2,0.284,0.483,0.7669999999999999,0.283
SI,Sinker,FB,190,9.41,48,43,2,4.17,5,10.42,78,6,7.69,3.16,36,18.95,22.11,18.37,5.88,6.25,0.302,0.375,0.512,0.887,0.21000000000000002
CU,Curveball,BR,171,8.47,34,28,11,32.35,5,14.71,60,19,31.67,11.11,38,22.22,33.33,19.57,10.11,20.0,0.179,0.324,0.25,0.5740000000000001,0.07100000000000001
FC,Cutter,FB,125,6.19,35,30,4,11.43,5,14.29,64,13,20.31,10.4,24,19.2,29.6,32.79,4.78,15.38,0.333,0.429,0.667,1.096,0.334
ST,Sweeper,BR,114,5.64,24,23,10,41.67,0,0.0,34,11,32.35,9.65,31,27.19,36.84,13.11,6.25,29.41,0.13,0.167,0.304,0.471,0.174
FS,Split-Finger,OS,110,5.45,25,23,7,28.0,2,8.0,50,24,48.0,21.82,7,6.36,28.18,27.4,6.07,21.21,0.217,0.28,0.217,0.497,0.0
KC,Knuckle Curve,BR,46,2.28,11,11,1,9.09,0,0.0,20,4,20.0,8.7,9,19.57,28.26,22.73,2.94,6.25,0.273,0.273,0.364,0.637,0.09099999999999997
,,,12,0.59,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.37,0.0,,1.0,,,
FA,Other,,5,0.25,1,1,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,66.67,0.37,0.0,1.0,1.0,2.0,3.0,1.0
CS,Slow Curve,BR,2,0.1,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,1.0,1.0,2.0,3.0,1.0
EP,Eephus,,2,0.1,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.18,0.0,,,,,
