Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,177,25.76,52,42,7,13.46,3,5.77,97,14,14.43,7.91,20,11.3,19.21,30.11,24.48,11.86,0.381,0.451,0.595,1.046,0.21399999999999997
SL,Slider,BR,135,19.65,34,31,12,35.29,1,2.94,74,31,41.89,22.96,23,17.04,40.0,43.06,21.16,23.53,0.29,0.333,0.419,0.752,0.129
SI,Sinker,FB,133,19.36,42,34,3,7.14,3,7.14,68,8,11.76,6.02,18,13.53,19.55,23.81,11.62,10.71,0.382,0.488,0.647,1.135,0.265
ST,Sweeper,BR,117,17.03,32,29,7,21.88,2,6.25,63,20,31.75,17.09,12,10.26,27.35,38.57,21.99,13.21,0.241,0.281,0.276,0.557,0.03500000000000003
FC,Cutter,FB,64,9.32,17,16,1,5.88,1,5.88,40,10,25.0,15.62,3,4.69,20.31,34.38,9.13,4.55,0.438,0.471,0.562,1.033,0.12400000000000005
CH,Changeup,OS,21,3.06,8,7,4,50.0,1,12.5,12,5,41.67,23.81,2,9.52,33.33,33.33,5.39,30.77,0.286,0.375,0.286,0.661,0.0
FS,Split-Finger,OS,15,2.18,2,2,1,50.0,0,0.0,5,1,20.0,6.67,1,6.67,13.33,16.67,3.73,11.11,0.5,0.5,0.5,1.0,0.0
CU,Curveball,BR,13,1.89,3,3,1,33.33,0,0.0,9,5,55.56,38.46,1,7.69,46.15,57.14,1.66,25.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,6,0.87,2,2,0,0.0,0,0.0,4,1,25.0,16.67,0,0.0,16.67,0.0,0.41,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,5,0.73,1,0,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,0.41,0.0,,,,,
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
