Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,107,29.97,27,23,2,7.41,4,14.81,31,0,0.0,0.0,34,31.78,31.78,16.0,22.86,8.33,0.304,0.407,0.478,0.885,0.174
SL,Slider,BR,62,17.37,13,10,4,30.77,3,23.08,23,6,26.09,9.68,13,20.97,30.65,21.21,27.62,13.79,0.1,0.308,0.2,0.508,0.1
FC,Cutter,FB,52,14.57,12,11,5,41.67,1,8.33,17,5,29.41,9.62,14,26.92,36.54,24.14,12.38,38.46,0.273,0.333,0.455,0.788,0.182
SI,Sinker,FB,52,14.57,11,10,3,27.27,1,9.09,13,1,7.69,1.92,22,42.31,44.23,8.33,16.19,17.65,0.2,0.273,0.3,0.573,0.09999999999999998
CH,Changeup,OS,29,8.12,6,6,1,16.67,0,0.0,9,2,22.22,6.9,6,20.69,27.59,21.05,9.52,10.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,28,7.84,3,3,1,33.33,0,0.0,5,1,20.0,3.57,7,25.0,28.57,17.65,4.76,20.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,11,3.08,2,2,0,0.0,0,0.0,3,0,0.0,0.0,5,45.45,45.45,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0
,,,10,2.8,2,2,0,0.0,0,0.0,3,1,33.33,10.0,3,30.0,40.0,,3.81,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,1.12,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,33.33,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,1,0.28,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
SV,Slurve,BR,1,0.28,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
