Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,419,30.63,83,75,21,25.3,8,9.64,205,57,27.8,13.6,54,12.89,26.49,21.74,29.0,16.8,0.293,0.361,0.64,1.001,0.34700000000000003
CH,Changeup,OS,278,20.32,72,65,14,19.44,5,6.94,159,60,37.74,21.58,15,5.4,26.98,32.05,18.79,17.28,0.185,0.236,0.338,0.5740000000000001,0.15300000000000002
SL,Slider,BR,135,9.87,41,34,13,31.71,5,12.2,78,30,38.46,22.22,8,5.93,28.15,32.86,12.53,24.07,0.176,0.317,0.324,0.641,0.14800000000000002
SI,Sinker,FB,125,9.14,33,28,4,12.12,5,15.15,58,10,17.24,8.0,21,16.8,24.8,20.0,6.03,15.38,0.321,0.424,0.464,0.888,0.14300000000000002
FC,Cutter,FB,108,7.89,31,29,11,35.48,2,6.45,61,20,32.79,18.52,10,9.26,27.78,32.73,6.5,39.29,0.241,0.29,0.621,0.911,0.38
CU,Curveball,BR,105,7.68,34,32,10,29.41,1,2.94,65,23,35.38,21.9,11,10.48,32.38,46.43,9.74,23.81,0.25,0.294,0.375,0.669,0.125
FS,Split-Finger,OS,90,6.58,27,26,10,37.04,1,3.7,59,23,38.98,25.56,4,4.44,30.0,46.15,6.96,33.33,0.192,0.222,0.308,0.53,0.11599999999999999
ST,Sweeper,BR,68,4.97,16,16,4,25.0,0,0.0,43,15,34.88,22.06,6,8.82,30.88,43.24,7.42,12.5,0.188,0.188,0.375,0.563,0.187
KC,Knuckle Curve,BR,19,1.39,7,5,2,28.57,1,14.29,11,5,45.45,26.32,3,15.79,42.11,50.0,2.09,22.22,0.0,0.286,0.0,0.286,0.0
SV,Slurve,BR,12,0.88,6,6,2,33.33,0,0.0,7,2,28.57,16.67,1,8.33,25.0,33.33,0.93,50.0,0.5,0.5,1.0,1.5,0.5
,,,8,0.58,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,1,0.07,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0
