Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,150,23.96,42,35,8,19.05,4,9.52,83,14,16.87,9.33,22,14.67,24.0,35.21,28.73,15.38,0.343,0.4,0.571,0.971,0.22799999999999992
SI,Sinker,FB,143,22.84,40,36,2,5.0,2,5.0,75,6,8.0,4.2,19,13.29,17.48,24.24,16.02,6.9,0.306,0.35,0.361,0.711,0.05499999999999999
SL,Slider,BR,124,19.81,25,22,4,16.0,3,12.0,56,14,25.0,11.29,17,13.71,25.0,29.58,17.68,12.5,0.091,0.2,0.182,0.382,0.091
ST,Sweeper,BR,68,10.86,13,13,4,30.77,0,0.0,31,10,32.26,14.71,10,14.71,29.41,34.15,14.36,15.38,0.231,0.231,0.308,0.539,0.07699999999999999
FC,Cutter,FB,46,7.35,13,11,1,7.69,2,15.38,26,8,30.77,17.39,6,13.04,30.43,30.43,3.87,14.29,0.182,0.308,0.273,0.581,0.09100000000000003
CU,Curveball,BR,33,5.27,10,9,1,10.0,0,0.0,11,1,9.09,3.03,5,15.15,18.18,25.0,6.08,9.09,0.222,0.222,0.222,0.444,0.0
CH,Changeup,OS,30,4.79,8,8,2,25.0,0,0.0,15,4,26.67,13.33,4,13.33,26.67,41.18,5.52,20.0,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,17,2.72,6,6,3,50.0,0,0.0,8,3,37.5,17.65,5,29.41,47.06,55.56,3.31,50.0,0.333,0.333,0.333,0.666,0.0
FS,Split-Finger,OS,8,1.28,4,4,0,0.0,0,0.0,7,0,0.0,0.0,0,0.0,0.0,66.67,2.76,0.0,0.5,0.5,0.75,1.25,0.25
KN,Knuckleball,,3,0.48,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,4.0,5.0,3.0
SV,Slurve,BR,3,0.48,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.1,0.0,1.0,1.0,4.0,5.0,3.0
,,,1,0.16,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.55,100.0,0.0,0.0,0.0,0.0,0.0
