Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,290,27.41,97,88,9,9.28,7,7.22,143,18,12.59,6.21,46,15.86,22.07,21.05,22.39,15.0,0.261,0.33,0.443,0.773,0.182
FF,4-Seam Fastball,FB,263,24.86,68,64,14,20.59,3,4.41,149,39,26.17,14.83,23,8.75,23.57,17.0,22.76,22.95,0.328,0.368,0.75,1.1179999999999999,0.422
SL,Slider,BR,192,18.15,61,57,15,24.59,3,4.92,118,48,40.68,25.0,13,6.77,31.77,41.51,16.79,33.33,0.368,0.393,0.719,1.112,0.351
ST,Sweeper,BR,105,9.92,38,38,14,36.84,0,0.0,60,22,36.67,20.95,12,11.43,32.38,45.31,16.79,31.11,0.237,0.237,0.263,0.5,0.026000000000000023
FC,Cutter,FB,67,6.33,15,14,3,20.0,1,6.67,38,13,34.21,19.4,10,14.93,34.33,39.39,2.24,50.0,0.286,0.333,0.571,0.9039999999999999,0.285
CH,Changeup,OS,55,5.2,12,12,2,16.67,0,0.0,31,7,22.58,12.73,8,14.55,27.27,45.16,7.09,10.53,0.25,0.25,0.5,0.75,0.25
CU,Curveball,BR,27,2.55,9,8,1,11.11,0,0.0,15,5,33.33,18.52,2,7.41,25.93,37.5,2.99,12.5,0.25,0.333,0.625,0.958,0.375
FS,Split-Finger,OS,27,2.55,11,10,5,45.45,0,0.0,16,8,50.0,29.63,2,7.41,37.04,50.0,4.48,41.67,0.3,0.364,0.4,0.764,0.10000000000000003
KC,Knuckle Curve,BR,21,1.98,7,7,1,14.29,0,0.0,12,3,25.0,14.29,1,4.76,19.05,30.77,3.36,11.11,0.143,0.143,0.286,0.42899999999999994,0.143
SV,Slurve,BR,7,0.66,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,16.67,1.12,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.38,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
