Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,99,27.65,29,28,12,41.38,1,3.45,58,25,43.1,25.25,9,9.09,34.34,38.46,28.43,41.38,0.179,0.207,0.179,0.386,0.0
SI,Sinker,FB,72,20.11,23,21,3,13.04,0,0.0,36,1,2.78,1.39,22,30.56,31.94,31.58,15.69,18.75,0.143,0.182,0.143,0.32499999999999996,0.0
FF,4-Seam Fastball,FB,61,17.04,16,16,5,31.25,0,0.0,29,6,20.69,9.84,14,22.95,32.79,15.79,15.69,31.25,0.25,0.25,0.5,0.75,0.25
ST,Sweeper,BR,55,15.36,14,14,4,28.57,0,0.0,28,11,39.29,20.0,7,12.73,32.73,28.57,16.67,23.53,0.143,0.143,0.143,0.286,0.0
FC,Cutter,FB,25,6.98,5,5,2,40.0,0,0.0,13,6,46.15,24.0,6,24.0,48.0,41.67,4.9,40.0,0.4,0.4,1.0,1.4,0.6
CH,Changeup,OS,15,4.19,6,5,5,83.33,0,0.0,6,6,100.0,40.0,1,6.67,46.67,41.67,6.86,71.43,0.0,0.167,0.0,0.167,0.0
FS,Split-Finger,OS,12,3.35,4,3,2,50.0,0,0.0,8,5,62.5,41.67,1,8.33,50.0,25.0,4.9,40.0,0.333,0.25,0.667,0.917,0.334
CU,Curveball,BR,10,2.79,4,4,2,50.0,0,0.0,7,4,57.14,40.0,1,10.0,50.0,33.33,3.92,50.0,0.5,0.5,0.5,1.0,0.0
KC,Knuckle Curve,BR,6,1.68,3,3,1,33.33,0,0.0,6,4,66.67,66.67,0,0.0,66.67,100.0,1.96,50.0,0.333,0.333,0.333,0.666,0.0
KN,Knuckleball,,2,0.56,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.28,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.98,0.0,,,,,
