Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,823,43.2,153,133,59,38.56,17,11.11,362,102,28.18,12.39,153,18.59,30.98,13.07,42.88,21.17,0.241,0.325,0.368,0.6930000000000001,0.127
FC,Cutter,FB,211,11.08,48,40,11,22.92,7,14.58,106,26,24.53,12.32,40,18.96,31.28,35.42,8.76,19.64,0.25,0.354,0.475,0.829,0.22499999999999998
CH,Changeup,OS,210,11.02,67,61,6,8.96,5,7.46,104,25,24.04,11.9,18,8.57,20.48,34.35,9.7,9.68,0.246,0.299,0.377,0.6759999999999999,0.131
SL,Slider,BR,181,9.5,52,43,13,25.0,7,13.46,96,37,38.54,20.44,24,13.26,33.7,34.04,9.86,20.63,0.256,0.353,0.465,0.8180000000000001,0.20900000000000002
SI,Sinker,FB,148,7.77,35,29,4,11.43,6,17.14,61,8,13.11,5.41,31,20.95,26.35,14.93,5.48,11.43,0.207,0.343,0.345,0.688,0.13799999999999998
CU,Curveball,BR,124,6.51,35,34,18,51.43,1,2.86,66,33,50.0,26.61,15,12.1,38.71,40.58,8.76,32.14,0.118,0.143,0.235,0.378,0.11699999999999999
FS,Split-Finger,OS,68,3.57,21,21,6,28.57,0,0.0,40,13,32.5,19.12,4,5.88,25.0,43.48,5.32,17.65,0.238,0.238,0.333,0.571,0.09500000000000003
ST,Sweeper,BR,65,3.41,17,14,5,29.41,3,17.65,28,7,25.0,10.77,14,21.54,32.31,14.81,4.23,18.52,0.357,0.471,0.857,1.3279999999999998,0.5
KC,Knuckle Curve,BR,36,1.89,12,12,3,25.0,0,0.0,20,7,35.0,19.44,3,8.33,27.78,38.1,3.6,13.04,0.25,0.25,0.5,0.75,0.25
,,,17,0.89,5,0,0,0.0,5,100.0,0,0,,0.0,0,0.0,0.0,,0.31,0.0,,1.0,,,
KN,Knuckleball,,11,0.58,4,3,1,25.0,0,0.0,3,1,33.33,9.09,2,18.18,27.27,0.0,0.47,33.33,0.0,0.25,0.0,0.25,0.0
SV,Slurve,BR,10,0.52,1,1,0,0.0,0,0.0,8,5,62.5,50.0,1,10.0,60.0,80.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.16,0.0,,,,,
