Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,295,30.89,67,57,10,14.93,9,13.43,143,27,18.88,9.15,56,18.98,28.14,33.33,27.14,13.16,0.298,0.388,0.579,0.967,0.28099999999999997
CH,Changeup,OS,141,14.76,43,39,6,13.95,2,4.65,64,16,25.0,11.35,8,5.67,17.02,27.37,12.14,17.65,0.333,0.357,0.359,0.716,0.025999999999999968
SL,Slider,BR,125,13.09,40,37,8,20.0,2,5.0,63,10,15.87,8.0,25,20.0,28.0,30.91,16.79,17.02,0.216,0.256,0.351,0.607,0.13499999999999998
SI,Sinker,FB,103,10.79,26,23,6,23.08,3,11.54,44,6,13.64,5.83,23,22.33,28.16,25.45,8.93,24.0,0.13,0.231,0.261,0.492,0.131
FC,Cutter,FB,85,8.9,27,25,3,11.11,1,3.7,46,5,10.87,5.88,16,18.82,24.71,26.32,7.14,15.0,0.28,0.333,0.4,0.7330000000000001,0.12
CU,Curveball,BR,71,7.43,14,14,3,21.43,0,0.0,27,4,14.81,5.63,14,19.72,25.35,18.42,10.0,10.71,0.214,0.214,0.357,0.571,0.143
FS,Split-Finger,OS,65,6.81,12,12,2,16.67,0,0.0,30,5,16.67,7.69,7,10.77,18.46,35.42,9.64,7.41,0.333,0.333,0.417,0.75,0.08399999999999996
ST,Sweeper,BR,43,4.5,10,9,3,30.0,0,0.0,20,6,30.0,13.95,10,23.26,37.21,36.84,5.0,21.43,0.333,0.3,0.333,0.633,0.0
KC,Knuckle Curve,BR,19,1.99,1,1,1,100.0,0,0.0,5,2,40.0,10.53,0,0.0,10.53,13.33,2.5,14.29,0.0,0.0,0.0,0.0,0.0
FA,Other,,5,0.52,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,1,0.1,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.1,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.36,100.0,0.0,0.0,0.0,0.0,0.0
