Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,620,37.44,147,121,45,30.61,22,14.97,269,66,24.54,10.65,104,16.77,27.42,16.5,36.96,23.68,0.256,0.366,0.455,0.821,0.199
SL,Slider,BR,215,12.98,52,44,22,42.31,7,13.46,99,36,36.36,16.74,39,18.14,34.88,33.33,14.4,29.73,0.182,0.288,0.5,0.788,0.318
CU,Curveball,BR,185,11.17,34,32,16,47.06,2,5.88,66,26,39.39,14.05,46,24.86,38.92,31.82,10.51,29.63,0.25,0.294,0.469,0.7629999999999999,0.21899999999999997
SI,Sinker,FB,160,9.66,38,36,5,13.16,2,5.26,58,4,6.9,2.5,36,22.5,25.0,13.51,7.59,12.82,0.278,0.316,0.333,0.649,0.05499999999999999
CH,Changeup,OS,141,8.51,39,35,9,23.08,4,10.26,60,16,26.67,11.35,18,12.77,24.11,25.88,8.95,19.57,0.371,0.436,0.571,1.007,0.19999999999999996
FC,Cutter,FB,134,8.09,39,34,7,17.95,5,12.82,64,14,21.88,10.45,21,15.67,26.12,27.03,5.84,23.33,0.353,0.436,0.618,1.054,0.265
FS,Split-Finger,OS,79,4.77,18,17,6,33.33,1,5.56,39,17,43.59,21.52,7,8.86,30.38,41.82,6.81,17.14,0.176,0.222,0.176,0.398,0.0
ST,Sweeper,BR,64,3.86,14,14,8,57.14,0,0.0,19,7,36.84,10.94,19,29.69,40.62,21.62,5.45,28.57,0.214,0.214,0.286,0.5,0.07199999999999998
KC,Knuckle Curve,BR,32,1.93,4,4,2,50.0,0,0.0,6,2,33.33,6.25,7,21.88,28.12,13.04,1.95,20.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,8,0.48,1,1,0,0.0,0,0.0,3,0,0.0,0.0,3,37.5,37.5,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,6,0.36,1,1,1,100.0,0,0.0,4,1,25.0,16.67,1,16.67,33.33,100.0,0.39,50.0,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,5,0.3,0,0,0,,0,,1,1,100.0,20.0,0,0.0,20.0,20.0,0.19,0.0,,,,,
FO,Forkball,OS,4,0.24,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.39,0.0,1.0,1.0,1.0,2.0,0.0
,,,3,0.18,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
