Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,201,29.56,50,46,15,30.0,4,8.0,106,20,18.87,9.95,35,17.41,27.36,32.61,35.58,18.92,0.283,0.34,0.413,0.753,0.13
SI,Sinker,FB,149,21.91,45,42,4,8.89,1,2.22,83,9,10.84,6.04,19,12.75,18.79,28.36,12.98,14.81,0.238,0.289,0.31,0.599,0.07200000000000001
SL,Slider,BR,142,20.88,35,34,9,25.71,1,2.86,83,30,36.14,21.13,12,8.45,29.58,44.19,21.63,20.0,0.206,0.229,0.294,0.523,0.088
ST,Sweeper,BR,86,12.65,29,28,6,20.69,1,3.45,57,18,31.58,20.93,7,8.14,29.07,56.86,12.98,22.22,0.321,0.345,0.357,0.702,0.035999999999999976
FC,Cutter,FB,38,5.59,14,14,2,14.29,0,0.0,21,5,23.81,13.16,5,13.16,26.32,33.33,3.85,25.0,0.286,0.286,0.286,0.572,0.0
CH,Changeup,OS,20,2.94,6,6,0,0.0,0,0.0,12,2,16.67,10.0,2,10.0,20.0,40.0,2.4,0.0,0.5,0.5,1.0,1.5,0.5
FS,Split-Finger,OS,15,2.21,7,7,4,57.14,0,0.0,9,5,55.56,33.33,0,0.0,33.33,50.0,4.33,44.44,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,14,2.06,2,2,0,0.0,0,0.0,5,3,60.0,21.43,2,14.29,35.71,36.36,2.88,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,9,1.32,3,2,1,33.33,1,33.33,4,2,50.0,22.22,1,11.11,33.33,42.86,2.88,16.67,0.5,0.667,0.5,1.167,0.0
SV,Slurve,BR,3,0.44,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.48,0.0,1.0,1.0,2.0,3.0,1.0
,,,2,0.29,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
UN,Unknown,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
