Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,505,30.96,116,97,35,30.17,16,13.79,218,61,27.98,12.08,115,22.77,34.85,21.0,30.92,24.14,0.299,0.414,0.629,1.043,0.33
CH,Changeup,OS,241,14.78,66,60,8,12.12,4,6.06,120,30,25.0,12.45,33,13.69,26.14,43.31,12.37,13.79,0.283,0.323,0.3,0.623,0.017000000000000015
SL,Slider,BR,186,11.4,57,44,16,28.07,6,10.53,100,30,30.0,16.13,14,7.53,23.66,37.5,16.63,20.51,0.136,0.321,0.364,0.685,0.22799999999999998
SI,Sinker,FB,183,11.22,47,34,9,19.15,9,19.15,69,11,15.94,6.01,46,25.14,31.15,17.78,9.81,19.57,0.265,0.426,0.529,0.9550000000000001,0.264
FC,Cutter,FB,161,9.87,33,27,2,6.06,5,15.15,73,9,12.33,5.59,26,16.15,21.74,25.0,7.04,6.06,0.444,0.531,1.0,1.5310000000000001,0.556
FS,Split-Finger,OS,110,6.74,29,25,5,17.24,2,6.9,53,12,22.64,10.91,12,10.91,21.82,33.82,7.68,13.89,0.4,0.464,0.52,0.984,0.12
CU,Curveball,BR,108,6.62,29,26,6,20.69,2,6.9,48,12,25.0,11.11,18,16.67,27.78,37.68,7.25,17.65,0.308,0.379,0.615,0.994,0.307
ST,Sweeper,BR,80,4.9,14,9,3,21.43,2,14.29,27,4,14.81,5.0,22,27.5,32.5,16.22,4.05,15.79,0.222,0.417,0.889,1.306,0.667
KC,Knuckle Curve,BR,32,1.96,7,7,2,28.57,0,0.0,16,4,25.0,12.5,4,12.5,25.0,47.62,2.56,16.67,0.143,0.143,0.143,0.286,0.0
KN,Knuckleball,,15,0.92,5,5,1,20.0,0,0.0,11,2,18.18,13.33,1,6.67,20.0,62.5,1.28,16.67,0.0,0.0,0.0,0.0,0.0
,,,7,0.43,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,3,0.18,2,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.43,0.0,0.0,0.5,0.0,0.5,0.0
