Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,36,28.8,9,8,2,22.22,1,11.11,20,6,30.0,16.67,7,19.44,36.11,35.71,25.64,20.0,0.125,0.222,0.25,0.472,0.125
CH,Changeup,OS,21,16.8,5,5,1,20.0,0,0.0,13,6,46.15,28.57,0,0.0,28.57,38.46,15.38,16.67,0.2,0.2,0.4,0.6000000000000001,0.2
SL,Slider,BR,18,14.4,6,5,2,33.33,0,0.0,12,6,50.0,33.33,1,5.56,38.89,58.33,20.51,25.0,0.2,0.2,0.2,0.4,0.0
CU,Curveball,BR,13,10.4,6,6,3,50.0,0,0.0,10,3,30.0,23.08,2,15.38,38.46,62.5,12.82,60.0,0.167,0.167,0.333,0.5,0.166
SI,Sinker,FB,10,8.0,3,3,1,33.33,0,0.0,5,0,0.0,0.0,1,10.0,10.0,33.33,7.69,33.33,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,10,8.0,2,2,0,0.0,0,0.0,7,1,14.29,10.0,1,10.0,20.0,33.33,2.56,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,7.2,3,3,2,66.67,0,0.0,5,2,40.0,22.22,1,11.11,33.33,25.0,10.26,50.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,4,3.2,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,2.56,0.0,1.0,1.0,1.0,2.0,0.0
ST,Sweeper,BR,2,1.6,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,2.56,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,1.6,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,
