Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,345,44.23,93,74,20,21.51,16,17.2,172,41,23.84,11.88,40,11.59,23.48,15.13,44.64,20.0,0.23,0.355,0.311,0.6659999999999999,0.08099999999999999
FC,Cutter,FB,80,10.26,22,18,2,9.09,4,18.18,35,4,11.43,5.0,8,10.0,15.0,9.3,8.04,11.11,0.222,0.364,0.278,0.642,0.05600000000000002
CU,Curveball,BR,72,9.23,13,13,5,38.46,0,0.0,26,9,34.62,12.5,17,23.61,36.11,22.86,8.48,26.32,0.231,0.231,0.231,0.462,0.0
CH,Changeup,OS,70,8.97,18,16,4,22.22,2,11.11,32,8,25.0,11.43,5,7.14,18.57,27.66,8.04,22.22,0.062,0.167,0.062,0.229,0.0
SL,Slider,BR,69,8.85,14,13,3,21.43,1,7.14,24,7,29.17,10.14,14,20.29,30.43,18.18,12.95,10.34,0.154,0.214,0.308,0.522,0.154
SI,Sinker,FB,68,8.72,17,13,2,11.76,4,23.53,28,4,14.29,5.88,14,20.59,26.47,12.5,4.91,18.18,0.077,0.294,0.077,0.371,0.0
FS,Split-Finger,OS,38,4.87,9,8,4,44.44,1,11.11,20,8,40.0,21.05,1,2.63,23.68,33.33,7.59,23.53,0.0,0.111,0.0,0.111,0.0
ST,Sweeper,BR,21,2.69,7,7,3,42.86,0,0.0,8,3,37.5,14.29,6,28.57,42.86,33.33,2.68,50.0,0.286,0.286,0.429,0.715,0.14300000000000002
SV,Slurve,BR,9,1.15,1,1,0,0.0,0,0.0,3,0,0.0,0.0,2,22.22,22.22,16.67,1.34,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,8,1.03,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,12.5,12.5,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0
