Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,603,38.55,156,130,25,16.03,20,12.82,303,50,16.5,8.29,82,13.6,21.89,19.85,36.27,13.81,0.231,0.342,0.369,0.7110000000000001,0.13799999999999998
CH,Changeup,OS,193,12.34,51,50,11,21.57,0,0.0,106,24,22.64,12.44,21,10.88,23.32,42.24,12.42,17.74,0.26,0.26,0.46,0.72,0.2
FC,Cutter,FB,172,11.0,43,37,5,11.63,5,11.63,94,15,15.96,8.72,12,6.98,15.7,16.44,9.02,11.11,0.378,0.452,0.703,1.155,0.32499999999999996
SL,Slider,BR,151,9.65,37,34,12,32.43,2,5.41,82,21,25.61,13.91,15,9.93,23.84,28.21,11.02,21.82,0.176,0.243,0.559,0.802,0.38300000000000006
SI,Sinker,FB,134,8.57,26,19,2,7.69,6,23.08,46,4,8.7,2.99,38,28.36,31.34,20.63,5.81,6.9,0.263,0.423,0.474,0.897,0.21099999999999997
CU,Curveball,BR,112,7.16,28,27,9,32.14,1,3.57,51,14,27.45,12.5,17,15.18,27.68,32.86,7.82,23.08,0.148,0.179,0.481,0.6599999999999999,0.33299999999999996
ST,Sweeper,BR,88,5.63,23,18,4,17.39,4,17.39,53,11,20.75,12.5,9,10.23,22.73,42.22,7.41,10.81,0.167,0.348,0.167,0.515,0.0
FS,Split-Finger,OS,58,3.71,22,21,5,22.73,0,0.0,32,7,21.88,12.07,2,3.45,15.52,36.84,5.01,20.0,0.381,0.381,0.429,0.81,0.04799999999999999
KC,Knuckle Curve,BR,44,2.81,10,9,4,40.0,0,0.0,22,4,18.18,9.09,7,15.91,25.0,40.91,4.21,19.05,0.111,0.1,0.111,0.21100000000000002,0.0
SV,Slurve,BR,5,0.32,1,1,1,100.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,50.0,0.6,33.33,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,2,0.13,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.2,0.0,1.0,1.0,2.0,3.0,1.0
FA,Other,,1,0.06,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
PO,Pitch Out,,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.2,0.0,,,,,
