Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,460,32.17,133,120,22,16.54,8,6.02,252,35,13.89,7.61,67,14.57,22.17,26.67,30.96,16.3,0.258,0.323,0.358,0.681,0.09999999999999998
SL,Slider,BR,287,20.07,74,70,16,21.62,1,1.35,139,41,29.5,14.29,51,17.77,32.06,35.19,21.56,17.02,0.214,0.219,0.329,0.548,0.11500000000000002
SI,Sinker,FB,239,16.71,72,65,9,12.5,5,6.94,118,15,12.71,6.28,50,20.92,27.2,30.0,12.39,16.67,0.338,0.389,0.538,0.927,0.2
ST,Sweeper,BR,141,9.86,32,31,7,21.88,0,0.0,59,15,25.42,10.64,21,14.89,25.53,26.51,12.16,13.21,0.097,0.125,0.129,0.254,0.032
FC,Cutter,FB,97,6.78,22,21,2,9.09,1,4.55,45,4,8.89,4.12,20,20.62,24.74,23.4,4.13,11.11,0.429,0.455,0.762,1.217,0.333
CU,Curveball,BR,61,4.27,9,8,3,33.33,0,0.0,33,13,39.39,21.31,5,8.2,29.51,37.84,4.82,14.29,0.375,0.333,0.625,0.958,0.25
CH,Changeup,OS,60,4.2,14,13,5,35.71,1,7.14,30,9,30.0,15.0,4,6.67,21.67,39.02,6.19,18.52,0.154,0.214,0.231,0.445,0.07700000000000001
FS,Split-Finger,OS,38,2.66,13,11,4,30.77,2,15.38,27,14,51.85,36.84,1,2.63,39.47,58.33,4.59,20.0,0.182,0.308,0.455,0.763,0.273
KC,Knuckle Curve,BR,23,1.61,5,4,0,0.0,1,20.0,8,1,12.5,4.35,2,8.7,13.04,23.53,1.15,0.0,0.0,0.2,0.0,0.2,0.0
KN,Knuckleball,,13,0.91,4,4,0,0.0,0,0.0,9,0,0.0,0.0,1,7.69,7.69,62.5,0.92,0.0,0.5,0.5,1.25,1.75,0.75
SV,Slurve,BR,9,0.63,3,3,1,33.33,0,0.0,5,2,40.0,22.22,1,11.11,33.33,25.0,0.92,25.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.14,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.23,0.0,,,,,
