Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,284,32.02,69,61,17,24.64,6,8.7,147,32,21.77,11.27,50,17.61,28.87,22.52,31.44,20.48,0.328,0.388,0.426,0.8140000000000001,0.09799999999999998
SI,Sinker,FB,105,11.84,29,27,9,31.03,2,6.9,50,12,24.0,11.43,20,19.05,30.48,22.22,9.85,34.62,0.259,0.31,0.333,0.643,0.07400000000000001
SL,Slider,BR,99,11.16,31,26,12,38.71,2,6.45,55,31,56.36,31.31,14,14.14,45.45,45.45,13.26,34.29,0.154,0.241,0.154,0.395,0.0
FC,Cutter,FB,95,10.71,20,19,2,10.0,1,5.0,36,6,16.67,6.32,21,22.11,28.42,12.2,4.92,15.38,0.263,0.3,0.263,0.563,0.0
CU,Curveball,BR,87,9.81,22,21,6,27.27,1,4.55,33,11,33.33,12.64,28,32.18,44.83,29.41,9.47,24.0,0.286,0.318,0.429,0.747,0.14300000000000002
CH,Changeup,OS,81,9.13,22,19,4,18.18,1,4.55,35,11,31.43,13.58,12,14.81,28.4,32.73,10.98,13.79,0.158,0.19,0.158,0.348,0.0
ST,Sweeper,BR,67,7.55,13,12,7,53.85,0,0.0,31,13,41.94,19.4,13,19.4,38.81,29.03,9.85,26.92,0.083,0.154,0.083,0.237,0.0
FS,Split-Finger,OS,56,6.31,17,17,5,29.41,0,0.0,31,13,41.94,23.21,4,7.14,30.36,35.29,9.47,20.0,0.235,0.235,0.235,0.47,0.0
KC,Knuckle Curve,BR,11,1.24,3,3,0,0.0,0,0.0,4,1,25.0,9.09,3,27.27,36.36,20.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0
PO,Pitch Out,,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
