gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
775345,2024-10-01,2024,608324,R,669373,L,field_out,False,False,181.0,0.224,16.0,8.84,15.0,8.29,0.711,0.19999999999999998,7.27,3.12,19.73,22.85,21.66,8.94,216.0,0.215,20.0,9.26,27.0,12.5,0.6950000000000001,0.161,13.03,5.13,19.07,24.2,22.25,9.57,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,673237,R,669373,L,field_out,False,False,171.0,0.306,28.0,16.37,9.0,5.26,0.806,0.15900000000000003,25.2,15.17,9.46,24.63,40.82,15.22,103.0,0.214,27.0,26.21,4.0,3.88,0.621,0.164,35.0,21.33,9.97,31.3,46.31,24.76,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,665161,R,669373,L,strikeout,True,False,167.0,0.306,20.0,11.98,4.0,2.4,0.8109999999999999,0.172,25.23,14.67,11.63,26.3,37.99,13.25,174.0,0.325,22.0,12.64,9.0,5.17,0.8340000000000001,0.141,23.71,13.93,8.22,22.15,36.96,13.17,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,682985,L,664285,L,field_out,False,False,152.0,0.213,45.0,29.61,9.0,5.92,0.698,0.22,26.53,12.23,20.53,32.76,26.69,18.75,93.0,0.279,30.0,32.26,7.0,7.53,0.6930000000000001,0.0809999999999999,30.96,15.64,16.92,32.56,32.98,21.74,114.0,0.252,34.0,29.82,5.0,4.39,0.681,0.131,28.04,12.93,20.49,33.41,31.0,30.63,142.0,0.22,45.0,31.69,14.0,9.86,0.7070000000000001,0.178,30.62,13.86,16.14,30.0,31.17,27.44
775345,2024-10-01,2024,628451,R,664285,L,double,False,False,154.0,0.292,31.0,20.13,12.0,7.79,0.802,0.15300000000000002,29.41,15.18,12.32,27.5,29.45,21.23,118.0,0.261,24.0,20.34,6.0,5.08,0.8200000000000001,0.262,23.36,12.59,13.85,26.45,37.13,23.53,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,672761,R,664285,L,field_out,False,False,96.0,0.209,24.0,25.0,9.0,9.38,0.594,0.093,20.81,9.86,15.14,25.0,29.69,17.14,,,,,,,,,,,,,,,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,679529,R,664285,L,field_out,False,False,90.0,0.235,15.0,16.67,7.0,7.78,0.798,0.271,16.2,7.59,15.71,23.3,21.43,11.81,161.0,0.231,33.0,20.5,16.0,9.94,0.8280000000000001,0.293,22.59,10.48,15.72,26.19,21.59,17.01,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,605170,R,669373,L,single,False,False,64.0,0.333,15.0,23.44,6.0,9.38,0.812,0.08799999999999997,28.36,14.34,13.58,27.92,28.37,18.07,59.0,0.25,12.0,20.34,4.0,6.78,0.61,0.0379999999999999,25.84,11.06,16.83,27.88,19.63,21.43,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,643289,R,669373,L,force_out,False,False,126.0,0.248,21.0,16.67,6.0,4.76,0.639,0.11099999999999999,22.89,14.04,9.29,23.33,40.43,13.82,117.0,0.327,12.0,10.26,6.0,5.13,0.859,0.1639999999999999,13.48,8.22,11.41,19.63,41.01,10.91,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,676694,R,669373,L,strikeout,True,False,146.0,0.25,32.0,21.92,12.0,8.22,0.758,0.172,27.53,12.64,16.91,29.55,26.24,20.65,79.0,0.257,19.0,24.05,8.0,10.13,0.785,0.186,30.49,15.72,12.89,28.62,32.93,16.67,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,514888,R,669373,L,single,False,False,170.0,0.37,28.0,16.47,12.0,7.06,0.968,0.16900000000000004,21.98,11.6,12.58,24.18,37.11,17.61,113.0,0.283,16.0,14.16,12.0,10.62,0.847,0.192,16.9,8.18,15.68,23.86,33.07,11.68,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,663656,L,669373,L,field_out,False,False,124.0,0.262,20.0,16.13,19.0,15.32,0.8400000000000001,0.20400000000000001,17.97,8.16,14.23,22.38,19.83,14.39,238.0,0.3,28.0,11.76,22.0,9.24,0.934,0.2669999999999999,14.95,6.92,15.31,22.22,21.1,12.02,122.0,0.186,33.0,27.05,5.0,4.1,0.486,0.062,26.44,12.85,20.56,33.41,31.89,25.2,42.0,0.125,4.0,9.52,2.0,4.76,0.367,0.075,15.62,7.94,17.46,25.4,22.45,17.39
775345,2024-10-01,2024,678009,L,664285,L,single,False,False,62.0,0.263,20.0,32.26,3.0,4.84,0.732,0.15799999999999997,28.7,13.25,20.08,33.33,28.93,22.73,29.0,0.273,7.0,24.14,6.0,20.69,0.732,0.0449999999999999,30.43,11.76,13.45,25.21,18.18,28.0,114.0,0.252,34.0,29.82,5.0,4.39,0.681,0.131,28.04,12.93,20.49,33.41,31.0,30.63,142.0,0.22,45.0,31.69,14.0,9.86,0.7070000000000001,0.178,30.62,13.86,16.14,30.0,31.17,27.44
775345,2024-10-01,2024,668670,R,664285,L,field_out,False,False,94.0,0.169,27.0,28.72,11.0,11.7,0.507,0.07199999999999998,31.64,14.7,16.01,30.71,24.48,24.11,108.0,0.235,34.0,31.48,8.0,7.41,0.8600000000000001,0.326,32.64,14.72,17.76,32.48,23.9,29.06,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,700242,L,664285,L,strikeout,True,False,30.0,0.269,10.0,33.33,3.0,10.0,0.768,0.15399999999999997,33.93,16.96,16.96,33.93,42.37,32.26,,,,,,,,,,,,,,,114.0,0.252,34.0,29.82,5.0,4.39,0.681,0.131,28.04,12.93,20.49,33.41,31.0,30.63,142.0,0.22,45.0,31.69,14.0,9.86,0.7070000000000001,0.178,30.62,13.86,16.14,30.0,31.17,27.44
775345,2024-10-01,2024,663837,R,664285,L,field_out,False,False,152.0,0.275,35.0,23.03,12.0,7.89,0.72,0.11599999999999999,18.96,8.12,20.38,28.5,24.52,18.82,147.0,0.264,20.0,13.61,15.0,10.2,0.6990000000000001,0.0929999999999999,14.72,6.63,19.9,26.53,28.37,10.75,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,670541,L,669373,L,single,False,False,209.0,0.362,39.0,18.66,14.0,6.7,1.028,0.255,21.83,10.93,14.44,25.37,35.05,20.86,174.0,0.295,37.0,21.26,20.0,11.49,0.892,0.212,24.91,11.27,17.53,28.79,30.5,20.79,122.0,0.186,33.0,27.05,5.0,4.1,0.486,0.062,26.44,12.85,20.56,33.41,31.89,25.2,42.0,0.125,4.0,9.52,2.0,4.76,0.367,0.075,15.62,7.94,17.46,25.4,22.45,17.39
775345,2024-10-01,2024,608324,R,669373,L,field_out,False,False,181.0,0.224,16.0,8.84,15.0,8.29,0.711,0.19999999999999998,7.27,3.12,19.73,22.85,21.66,8.94,216.0,0.215,20.0,9.26,27.0,12.5,0.6950000000000001,0.161,13.03,5.13,19.07,24.2,22.25,9.57,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,673237,R,669373,L,walk,False,True,171.0,0.306,28.0,16.37,9.0,5.26,0.806,0.15900000000000003,25.2,15.17,9.46,24.63,40.82,15.22,103.0,0.214,27.0,26.21,4.0,3.88,0.621,0.164,35.0,21.33,9.97,31.3,46.31,24.76,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,665161,R,669373,L,strikeout,True,False,167.0,0.306,20.0,11.98,4.0,2.4,0.8109999999999999,0.172,25.23,14.67,11.63,26.3,37.99,13.25,174.0,0.325,22.0,12.64,9.0,5.17,0.8340000000000001,0.141,23.71,13.93,8.22,22.15,36.96,13.17,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,605170,R,669373,L,strikeout,True,False,64.0,0.333,15.0,23.44,6.0,9.38,0.812,0.08799999999999997,28.36,14.34,13.58,27.92,28.37,18.07,59.0,0.25,12.0,20.34,4.0,6.78,0.61,0.0379999999999999,25.84,11.06,16.83,27.88,19.63,21.43,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,669234,R,664285,L,single,False,False,61.0,0.25,21.0,34.43,10.0,16.39,0.893,0.25,32.43,12.72,18.37,31.1,19.86,22.34,,,,,,,,,,,,,,,590.0,0.214,135.0,22.88,50.0,8.47,0.595,0.097,27.1,12.07,17.9,29.98,28.21,22.43,666.0,0.23,155.0,23.27,43.0,6.46,0.645,0.1289999999999999,25.9,12.29,16.56,28.85,28.37,25.66
775345,2024-10-01,2024,682985,L,664285,L,strikeout,True,False,152.0,0.213,45.0,29.61,9.0,5.92,0.698,0.22,26.53,12.23,20.53,32.76,26.69,18.75,93.0,0.279,30.0,32.26,7.0,7.53,0.6930000000000001,0.0809999999999999,30.96,15.64,16.92,32.56,32.98,21.74,114.0,0.252,34.0,29.82,5.0,4.39,0.681,0.131,28.04,12.93,20.49,33.41,31.0,30.63,142.0,0.22,45.0,31.69,14.0,9.86,0.7070000000000001,0.178,30.62,13.86,16.14,30.0,31.17,27.44
775345,2024-10-01,2024,690993,L,593576,R,walk,False,True,468.0,0.251,86.0,18.38,30.0,6.41,0.683,0.131,22.84,11.21,15.99,27.2,30.78,19.23,,,,,,,,,,,,,,,126.0,0.214,33.0,26.19,20.0,15.87,0.623,0.06799999999999998,26.69,12.76,13.9,26.67,29.97,21.43,115.0,0.163,32.0,27.83,15.0,13.04,0.517,0.0819999999999999,34.19,16.91,12.68,29.6,31.32,21.92
775345,2024-10-01,2024,672761,L,593576,R,strikeout,True,False,329.0,0.251,68.0,20.67,23.0,6.99,0.7090000000000001,0.15500000000000003,20.95,9.55,18.81,28.36,28.12,15.96,,,,,,,,,,,,,,,126.0,0.214,33.0,26.19,20.0,15.87,0.623,0.06799999999999998,26.69,12.76,13.9,26.67,29.97,21.43,115.0,0.163,32.0,27.83,15.0,13.04,0.517,0.0819999999999999,34.19,16.91,12.68,29.6,31.32,21.92
775345,2024-10-01,2024,679529,R,593576,R,strikeout,True,False,293.0,0.215,90.0,30.72,26.0,8.87,0.629,0.11800000000000002,29.96,13.69,17.56,31.24,23.87,23.08,525.0,0.233,138.0,26.29,51.0,9.71,0.736,0.1879999999999999,25.3,11.63,16.83,28.46,24.22,19.94,134.0,0.27,31.0,23.13,8.0,5.97,0.8540000000000001,0.263,25.1,13.52,13.11,26.64,32.92,22.96,158.0,0.181,45.0,28.48,16.0,10.13,0.6060000000000001,0.145,27.9,14.33,15.14,29.47,31.82,22.39
775345,2024-10-01,2024,643289,R,669373,L,field_out,False,False,126.0,0.248,21.0,16.67,6.0,4.76,0.639,0.11099999999999999,22.89,14.04,9.29,23.33,40.43,13.82,117.0,0.327,12.0,10.26,6.0,5.13,0.859,0.1639999999999999,13.48,8.22,11.41,19.63,41.01,10.91,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,676694,R,669373,L,field_out,False,False,146.0,0.25,32.0,21.92,12.0,8.22,0.758,0.172,27.53,12.64,16.91,29.55,26.24,20.65,79.0,0.257,19.0,24.05,8.0,10.13,0.785,0.186,30.49,15.72,12.89,28.62,32.93,16.67,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,514888,R,669373,L,field_out,False,False,170.0,0.37,28.0,16.47,12.0,7.06,0.968,0.16900000000000004,21.98,11.6,12.58,24.18,37.11,17.61,113.0,0.283,16.0,14.16,12.0,10.62,0.847,0.192,16.9,8.18,15.68,23.86,33.07,11.68,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,678009,L,687911,L,field_out,False,False,62.0,0.263,20.0,32.26,3.0,4.84,0.732,0.15799999999999997,28.7,13.25,20.08,33.33,28.93,22.73,29.0,0.273,7.0,24.14,6.0,20.69,0.732,0.0449999999999999,30.43,11.76,13.45,25.21,18.18,28.0,46.0,0.22,19.0,41.3,4.0,8.7,0.548,0.023999999999999994,30.68,14.21,19.47,33.68,23.26,32.76,,,,,,,,,,,,,,
775345,2024-10-01,2024,668670,R,687911,L,single,False,False,94.0,0.169,27.0,28.72,11.0,11.7,0.507,0.07199999999999998,31.64,14.7,16.01,30.71,24.48,24.11,108.0,0.235,34.0,31.48,8.0,7.41,0.8600000000000001,0.326,32.64,14.72,17.76,32.48,23.9,29.06,63.0,0.204,13.0,20.63,6.0,9.52,0.635,0.12900000000000003,19.09,9.29,16.37,25.66,23.76,17.11,,,,,,,,,,,,,,
775345,2024-10-01,2024,700242,L,687911,L,strikeout,True,False,30.0,0.269,10.0,33.33,3.0,10.0,0.768,0.15399999999999997,33.93,16.96,16.96,33.93,42.37,32.26,,,,,,,,,,,,,,,46.0,0.22,19.0,41.3,4.0,8.7,0.548,0.023999999999999994,30.68,14.21,19.47,33.68,23.26,32.76,,,,,,,,,,,,,,
775345,2024-10-01,2024,663837,R,669854,R,strikeout,True,False,418.0,0.25,86.0,20.57,29.0,6.94,0.74,0.184,19.69,8.43,20.06,28.49,20.98,16.86,383.0,0.26,92.0,24.02,29.0,7.57,0.724,0.14,21.06,9.23,21.95,31.18,28.67,18.31,326.0,0.19,84.0,25.77,32.0,9.82,0.591,0.131,31.72,15.95,15.19,31.13,33.33,20.29,122.0,0.275,31.0,25.41,12.0,9.84,0.847,0.2199999999999999,37.6,19.87,11.14,31.0,32.68,22.3
775345,2024-10-01,2024,663656,L,669373,L,field_out,False,False,124.0,0.262,20.0,16.13,19.0,15.32,0.8400000000000001,0.20400000000000001,17.97,8.16,14.23,22.38,19.83,14.39,238.0,0.3,28.0,11.76,22.0,9.24,0.934,0.2669999999999999,14.95,6.92,15.31,22.22,21.1,12.02,122.0,0.186,33.0,27.05,5.0,4.1,0.486,0.062,26.44,12.85,20.56,33.41,31.89,25.2,42.0,0.125,4.0,9.52,2.0,4.76,0.367,0.075,15.62,7.94,17.46,25.4,22.45,17.39
775345,2024-10-01,2024,670541,L,669373,L,strikeout,True,False,209.0,0.362,39.0,18.66,14.0,6.7,1.028,0.255,21.83,10.93,14.44,25.37,35.05,20.86,174.0,0.295,37.0,21.26,20.0,11.49,0.892,0.212,24.91,11.27,17.53,28.79,30.5,20.79,122.0,0.186,33.0,27.05,5.0,4.1,0.486,0.062,26.44,12.85,20.56,33.41,31.89,25.2,42.0,0.125,4.0,9.52,2.0,4.76,0.367,0.075,15.62,7.94,17.46,25.4,22.45,17.39
775345,2024-10-01,2024,608324,R,669373,L,single,False,False,181.0,0.224,16.0,8.84,15.0,8.29,0.711,0.19999999999999998,7.27,3.12,19.73,22.85,21.66,8.94,216.0,0.215,20.0,9.26,27.0,12.5,0.6950000000000001,0.161,13.03,5.13,19.07,24.2,22.25,9.57,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
775345,2024-10-01,2024,673237,R,669373,L,strikeout,True,False,171.0,0.306,28.0,16.37,9.0,5.26,0.806,0.15900000000000003,25.2,15.17,9.46,24.63,40.82,15.22,103.0,0.214,27.0,26.21,4.0,3.88,0.621,0.164,35.0,21.33,9.97,31.3,46.31,24.76,632.0,0.204,195.0,30.85,30.0,4.75,0.5720000000000001,0.11900000000000002,32.86,17.17,16.93,34.1,30.88,25.56,268.0,0.21,98.0,36.57,12.0,4.48,0.567,0.103,33.05,17.57,16.29,33.85,34.51,25.72
