gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
744914,2024-07-01,2024,608324,R,684320,R,field_out,False,False,239.0,0.266,39.0,16.32,20.0,8.37,0.757,0.15899999999999997,15.68,7.01,18.81,25.82,23.82,13.27,508.0,0.282,67.0,13.19,65.0,12.8,0.8500000000000001,0.186,14.53,5.58,19.65,25.23,16.96,12.88,46.0,0.342,10.0,21.74,7.0,15.22,1.036,0.23699999999999993,27.96,13.76,15.87,29.63,27.55,14.29,,,,,,,,,,,,,,
744914,2024-07-01,2024,676694,R,684320,R,strikeout,True,False,168.0,0.261,41.0,24.4,10.0,5.95,0.75,0.16999999999999998,31.29,15.03,16.41,31.43,32.11,24.26,263.0,0.218,69.0,26.24,18.0,6.84,0.6459999999999999,0.146,25.89,12.2,16.27,28.47,24.49,21.12,46.0,0.342,10.0,21.74,7.0,15.22,1.036,0.23699999999999993,27.96,13.76,15.87,29.63,27.55,14.29,,,,,,,,,,,,,,
744914,2024-07-01,2024,670541,L,684320,R,field_out,False,False,228.0,0.266,32.0,14.04,25.0,10.96,0.863,0.242,19.79,9.06,16.0,25.06,30.38,14.04,322.0,0.292,55.0,17.08,49.0,15.22,1.044,0.333,21.1,8.88,15.37,24.25,23.99,15.32,39.0,0.235,7.0,17.95,5.0,12.82,0.657,0.08900000000000002,17.07,7.78,16.11,23.89,29.17,11.48,,,,,,,,,,,,,,
744914,2024-07-01,2024,666182,R,686613,R,field_out,False,False,237.0,0.252,41.0,17.3,15.0,6.33,0.6799999999999999,0.12,22.47,12.62,12.0,24.63,35.64,17.23,496.0,0.303,102.0,20.56,20.0,4.03,0.797,0.161,21.9,12.38,11.73,24.11,38.01,17.91,160.0,0.268,38.0,23.75,14.0,8.75,0.754,0.13999999999999996,24.23,11.27,16.35,27.62,28.48,19.69,356.0,0.276,93.0,26.12,25.0,7.02,0.839,0.2219999999999999,22.69,10.56,16.76,27.32,28.13,20.31
744914,2024-07-01,2024,687462,L,686613,R,field_out,False,False,68.0,0.308,11.0,16.18,12.0,17.65,0.925,0.15400000000000003,16.53,7.02,18.95,25.96,20.86,11.22,38.0,0.265,10.0,26.32,3.0,7.89,0.754,0.1469999999999999,27.14,13.01,17.12,30.14,25.35,21.74,185.0,0.24,51.0,27.57,18.0,9.73,0.727,0.173,30.23,13.49,17.64,31.13,27.62,20.94,312.0,0.246,85.0,27.24,30.0,9.62,0.7290000000000001,0.16,27.12,12.49,16.55,29.04,26.95,21.0
744914,2024-07-01,2024,457759,R,686613,R,field_out,False,False,212.0,0.23,34.0,16.04,29.0,13.68,0.692,0.11300000000000002,18.14,8.18,16.98,25.16,25.36,10.49,462.0,0.273,78.0,16.88,33.0,7.14,0.765,0.1569999999999999,16.44,7.32,17.97,25.29,25.33,12.0,160.0,0.268,38.0,23.75,14.0,8.75,0.754,0.13999999999999996,24.23,11.27,16.35,27.62,28.48,19.69,356.0,0.276,93.0,26.12,25.0,7.02,0.839,0.2219999999999999,22.69,10.56,16.76,27.32,28.13,20.31
744914,2024-07-01,2024,673237,R,684320,R,field_out,False,False,208.0,0.281,29.0,13.94,7.0,3.37,0.729,0.14799999999999996,20.34,11.71,10.72,22.43,42.93,15.03,274.0,0.307,47.0,17.15,7.0,2.55,0.931,0.292,24.58,14.19,11.31,25.51,43.08,17.42,46.0,0.342,10.0,21.74,7.0,15.22,1.036,0.23699999999999993,27.96,13.76,15.87,29.63,27.55,14.29,,,,,,,,,,,,,,
744914,2024-07-01,2024,572138,L,684320,R,strikeout,True,False,162.0,0.254,36.0,22.22,22.0,13.58,0.731,0.123,26.95,10.97,18.44,29.41,20.87,21.05,79.0,0.13,19.0,24.05,9.0,11.39,0.402,0.0439999999999999,22.79,9.69,16.56,26.25,24.43,21.11,39.0,0.235,7.0,17.95,5.0,12.82,0.657,0.08900000000000002,17.07,7.78,16.11,23.89,29.17,11.48,,,,,,,,,,,,,,
744914,2024-07-01,2024,665161,R,684320,R,field_out,False,False,242.0,0.269,46.0,19.01,13.0,5.37,0.663,0.07599999999999996,24.94,12.74,15.47,28.21,35.49,17.1,461.0,0.239,107.0,23.21,34.0,7.38,0.655,0.1089999999999999,30.36,15.5,13.92,29.42,35.52,20.7,46.0,0.342,10.0,21.74,7.0,15.22,1.036,0.23699999999999993,27.96,13.76,15.87,29.63,27.55,14.29,,,,,,,,,,,,,,
744914,2024-07-01,2024,543807,R,686613,R,single,False,False,244.0,0.226,41.0,16.8,23.0,9.43,0.655,0.12399999999999997,23.02,11.85,13.82,25.67,23.68,16.67,539.0,0.262,101.0,18.74,43.0,7.98,0.738,0.1489999999999999,23.18,11.37,14.48,25.84,23.35,18.21,160.0,0.268,38.0,23.75,14.0,8.75,0.754,0.13999999999999996,24.23,11.27,16.35,27.62,28.48,19.69,356.0,0.276,93.0,26.12,25.0,7.02,0.839,0.2219999999999999,22.69,10.56,16.76,27.32,28.13,20.31
