gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
745861,2024-09-01,2024,686797,L,684320,R,single,False,False,78.0,0.229,10.0,12.82,7.0,8.97,0.624,0.1,17.65,8.79,16.48,25.27,31.01,14.49,,,,,,,,,,,,,,,129.0,0.211,29.0,22.48,19.0,14.73,0.677,0.13799999999999998,22.55,9.27,18.01,27.27,25.48,17.26,,,,,,,,,,,,,,
745861,2024-09-01,2024,666397,L,684320,R,strikeout,True,False,225.0,0.218,73.0,32.44,30.0,13.33,0.673,0.12899999999999998,30.17,11.66,20.84,32.51,16.7,25.61,360.0,0.274,112.0,31.11,62.0,17.22,0.898,0.2229999999999999,28.27,10.42,20.53,30.95,13.51,22.38,129.0,0.211,29.0,22.48,19.0,14.73,0.677,0.13799999999999998,22.55,9.27,18.01,27.27,25.48,17.26,,,,,,,,,,,,,,
745861,2024-09-01,2024,650489,L,684320,R,field_out,False,False,406.0,0.257,97.0,23.89,38.0,9.36,0.753,0.14300000000000002,29.02,14.49,14.13,28.62,29.77,18.44,280.0,0.266,73.0,26.07,23.0,8.21,0.8029999999999999,0.189,28.16,14.39,15.31,29.7,34.97,21.1,129.0,0.211,29.0,22.48,19.0,14.73,0.677,0.13799999999999998,22.55,9.27,18.01,27.27,25.48,17.26,,,,,,,,,,,,,,
745861,2024-09-01,2024,665782,R,641927,R,strikeout,True,False,6.0,0.2,0.0,0.0,1.0,16.67,0.7330000000000001,0.2,20.0,9.09,13.64,22.73,25.0,0.0,,,,,,,,,,,,,,,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,661531,R,641927,R,strikeout,True,False,38.0,0.235,10.0,26.32,3.0,7.89,0.64,0.08900000000000002,23.08,10.49,20.98,31.47,28.36,22.22,19.0,0.158,9.0,47.37,0.0,0.0,0.369,0.0529999999999999,45.71,23.53,23.53,47.06,44.83,42.86,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,664770,L,641927,R,walk,False,True,9.0,0.556,1.0,11.11,0.0,0.0,1.445,0.33299999999999996,15.0,9.68,6.45,16.13,27.27,9.09,26.0,0.227,6.0,23.08,3.0,11.54,0.6719999999999999,0.1369999999999999,18.87,11.24,11.24,22.47,33.33,20.69,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,676391,R,641927,R,field_out,False,False,242.0,0.263,23.0,9.5,6.0,2.48,0.69,0.14200000000000002,14.7,8.29,16.83,25.13,43.43,10.9,20.0,0.4,1.0,5.0,0.0,0.0,1.05,0.25,5.71,3.33,15.0,18.33,40.0,7.69,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,669304,R,684320,R,single,False,False,253.0,0.329,29.0,11.46,14.0,5.53,0.914,0.20800000000000002,19.42,9.48,15.58,25.05,32.3,13.0,120.0,0.207,18.0,15.0,8.0,6.67,0.5640000000000001,0.09,23.72,11.83,13.69,25.52,32.37,15.04,154.0,0.255,37.0,24.03,12.0,7.79,0.78,0.198,28.62,14.09,15.13,29.22,27.85,22.56,,,,,,,,,,,,,,
745861,2024-09-01,2024,670242,L,684320,R,strikeout,True,False,154.0,0.278,55.0,35.71,16.0,10.39,1.006,0.32499999999999996,38.63,17.48,14.87,32.35,24.0,28.65,208.0,0.281,65.0,31.25,25.0,12.02,0.97,0.28,35.51,16.63,11.76,28.39,27.45,22.41,129.0,0.211,29.0,22.48,19.0,14.73,0.677,0.13799999999999998,22.55,9.27,18.01,27.27,25.48,17.26,,,,,,,,,,,,,,
745861,2024-09-01,2024,680777,R,684320,R,grounded_into_double_play,False,False,276.0,0.219,50.0,18.12,24.0,8.7,0.739,0.207,22.22,10.64,17.18,27.82,32.21,15.12,242.0,0.281,70.0,28.93,19.0,7.85,0.8280000000000001,0.186,29.53,13.79,18.6,32.39,32.19,21.28,154.0,0.255,37.0,24.03,12.0,7.79,0.78,0.198,28.62,14.09,15.13,29.22,27.85,22.56,,,,,,,,,,,,,,
745861,2024-09-01,2024,687462,L,641927,R,field_out,False,False,236.0,0.289,42.0,17.8,28.0,11.86,0.866,0.194,18.33,8.41,17.76,26.17,26.97,13.17,38.0,0.265,10.0,26.32,3.0,7.89,0.754,0.1469999999999999,27.14,13.01,17.12,30.14,25.35,21.74,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,680718,L,641927,R,field_out,False,False,137.0,0.225,31.0,22.63,6.0,4.38,0.683,0.20099999999999998,24.23,12.05,17.97,30.02,33.72,20.39,,,,,,,,,,,,,,,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,677870,R,641927,R,walk,False,True,114.0,0.22,31.0,27.19,5.0,4.39,0.677,0.15,25.89,12.26,20.67,32.93,32.35,25.0,,,,,,,,,,,,,,,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,694388,L,641927,R,field_out,False,False,173.0,0.231,62.0,35.84,7.0,4.05,0.667,0.157,34.71,18.29,13.64,31.94,32.74,32.12,,,,,,,,,,,,,,,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,668885,R,642232,L,hit_by_pitch,False,False,68.0,0.233,12.0,17.65,7.0,10.29,0.596,0.04999999999999996,18.1,7.84,17.54,25.37,14.73,16.0,,,,,,,,,,,,,,,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,668904,R,642232,L,field_out,False,False,75.0,0.281,15.0,20.0,9.0,12.0,0.891,0.25,28.26,14.13,11.59,25.72,33.77,20.0,56.0,0.314,12.0,21.43,5.0,8.93,0.7869999999999999,0.0979999999999999,27.66,13.33,16.92,30.26,30.21,23.53,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,596146,L,642232,L,field_out,False,False,80.0,0.28,18.0,22.5,2.0,2.5,0.739,0.14699999999999996,25.47,13.1,14.06,27.16,31.65,19.35,97.0,0.25,22.0,22.68,8.0,8.25,0.752,0.182,19.46,9.73,13.51,23.24,25.0,18.42,124.0,0.125,24.0,19.35,7.0,5.65,0.395,0.07999999999999999,26.84,13.11,17.55,30.66,29.55,16.67,106.0,0.28,20.0,18.87,6.0,5.66,0.771,0.1699999999999999,25.45,13.66,16.1,29.76,37.43,14.39
745861,2024-09-01,2024,686797,R,642232,L,field_out,False,False,32.0,0.31,6.0,18.75,2.0,6.25,0.689,0.034999999999999976,24.0,10.62,23.01,33.63,33.9,22.22,,,,,,,,,,,,,,,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,676914,R,641927,R,strikeout,True,False,282.0,0.201,81.0,28.72,32.0,11.35,0.6499999999999999,0.14699999999999996,27.69,11.35,19.67,31.02,21.65,20.3,87.0,0.247,27.0,31.03,11.0,12.64,0.8340000000000001,0.219,37.06,13.98,21.9,35.88,15.66,21.77,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,665782,R,641927,R,field_out,False,False,6.0,0.2,0.0,0.0,1.0,16.67,0.7330000000000001,0.2,20.0,9.09,13.64,22.73,25.0,0.0,,,,,,,,,,,,,,,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,661531,R,641927,R,field_out,False,False,38.0,0.235,10.0,26.32,3.0,7.89,0.64,0.08900000000000002,23.08,10.49,20.98,31.47,28.36,22.22,19.0,0.158,9.0,47.37,0.0,0.0,0.369,0.0529999999999999,45.71,23.53,23.53,47.06,44.83,42.86,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,467793,R,642232,L,field_out,False,False,134.0,0.295,24.0,17.91,10.0,7.46,0.9269999999999999,0.27899999999999997,24.22,10.21,18.15,28.36,20.66,18.6,162.0,0.266,21.0,12.96,20.0,12.35,0.8069999999999999,0.187,16.6,6.97,17.43,24.41,22.49,13.04,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,650489,R,642232,L,field_out,False,False,141.0,0.248,36.0,25.53,7.0,4.96,0.705,0.16599999999999998,31.63,17.29,14.13,31.41,38.65,22.22,129.0,0.237,26.0,20.16,11.0,8.53,0.636,0.079,27.27,14.12,14.71,28.82,33.85,15.03,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,669304,R,642232,L,field_out,False,False,121.0,0.237,23.0,19.01,4.0,3.31,0.6060000000000001,0.10500000000000004,24.68,13.81,10.95,24.76,37.17,21.7,32.0,0.226,6.0,18.75,1.0,3.12,0.573,0.097,29.85,17.54,10.53,28.07,44.44,20.0,202.0,0.267,25.0,12.38,20.0,9.9,0.8109999999999999,0.181,18.06,8.39,16.0,24.39,25.92,10.55,270.0,0.268,47.0,17.41,7.0,2.59,0.716,0.1409999999999999,21.6,10.93,16.14,27.07,32.38,14.69
745861,2024-09-01,2024,664770,L,641927,R,walk,False,True,9.0,0.556,1.0,11.11,0.0,0.0,1.445,0.33299999999999996,15.0,9.68,6.45,16.13,27.27,9.09,26.0,0.227,6.0,23.08,3.0,11.54,0.6719999999999999,0.1369999999999999,18.87,11.24,11.24,22.47,33.33,20.69,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,676391,R,641927,R,field_error,False,False,242.0,0.263,23.0,9.5,6.0,2.48,0.69,0.14200000000000002,14.7,8.29,16.83,25.13,43.43,10.9,20.0,0.4,1.0,5.0,0.0,0.0,1.05,0.25,5.71,3.33,15.0,18.33,40.0,7.69,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,687462,L,641927,R,strikeout,True,False,236.0,0.289,42.0,17.8,28.0,11.86,0.866,0.194,18.33,8.41,17.76,26.17,26.97,13.17,38.0,0.265,10.0,26.32,3.0,7.89,0.754,0.1469999999999999,27.14,13.01,17.12,30.14,25.35,21.74,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,680718,L,641927,R,strikeout,True,False,137.0,0.225,31.0,22.63,6.0,4.38,0.683,0.20099999999999998,24.23,12.05,17.97,30.02,33.72,20.39,,,,,,,,,,,,,,,261.0,0.185,67.0,25.67,13.0,4.98,0.592,0.173,26.78,13.91,16.22,30.13,33.81,20.55,293.0,0.228,63.0,21.5,17.0,5.8,0.629,0.1209999999999999,24.59,12.9,15.05,27.94,33.04,15.98
745861,2024-09-01,2024,677870,R,641927,R,strikeout,True,False,114.0,0.22,31.0,27.19,5.0,4.39,0.677,0.15,25.89,12.26,20.67,32.93,32.35,25.0,,,,,,,,,,,,,,,305.0,0.237,80.0,26.23,23.0,7.54,0.729,0.197,29.82,15.52,14.41,29.93,32.01,20.78,286.0,0.236,83.0,29.02,12.0,4.2,0.7350000000000001,0.221,32.64,17.53,12.37,29.9,34.21,19.48
745861,2024-09-01,2024,670242,L,642232,L,field_out,False,False,23.0,0.2,11.0,47.83,2.0,8.7,0.754,0.25,47.06,26.09,10.87,36.96,41.82,32.35,47.0,0.119,15.0,31.91,3.0,6.38,0.482,0.1669999999999999,40.51,19.28,15.06,34.34,24.1,36.84,124.0,0.125,24.0,19.35,7.0,5.65,0.395,0.07999999999999999,26.84,13.11,17.55,30.66,29.55,16.67,106.0,0.28,20.0,18.87,6.0,5.66,0.771,0.1699999999999999,25.45,13.66,16.1,29.76,37.43,14.39
745861,2024-09-01,2024,680777,R,647315,R,field_out,False,False,276.0,0.219,50.0,18.12,24.0,8.7,0.739,0.207,22.22,10.64,17.18,27.82,32.21,15.12,242.0,0.281,70.0,28.93,19.0,7.85,0.8280000000000001,0.186,29.53,13.79,18.6,32.39,32.19,21.28,98.0,0.239,17.0,17.35,4.0,4.08,0.635,0.12,20.67,11.01,13.1,24.11,38.46,18.28,34.0,0.161,9.0,26.47,3.0,8.82,0.493,0.097,21.67,10.32,23.81,34.13,41.43,21.95
745861,2024-09-01,2024,668885,R,647315,R,field_out,False,False,160.0,0.252,28.0,17.5,11.0,6.88,0.669,0.10899999999999999,22.35,10.44,15.93,26.37,19.23,17.83,,,,,,,,,,,,,,,98.0,0.239,17.0,17.35,4.0,4.08,0.635,0.12,20.67,11.01,13.1,24.11,38.46,18.28,34.0,0.161,9.0,26.47,3.0,8.82,0.493,0.097,21.67,10.32,23.81,34.13,41.43,21.95
745861,2024-09-01,2024,694388,L,663485,R,single,False,False,173.0,0.231,62.0,35.84,7.0,4.05,0.667,0.157,34.71,18.29,13.64,31.94,32.74,32.12,,,,,,,,,,,,,,,99.0,0.258,27.0,27.27,4.0,4.04,0.696,0.135,21.76,10.5,16.75,27.25,30.5,20.61,54.0,0.261,11.0,20.37,8.0,14.81,0.913,0.282,14.68,6.67,15.0,21.67,17.95,12.79
745861,2024-09-01,2024,695238,L,663485,R,force_out,False,False,47.0,0.4,6.0,12.77,2.0,4.26,1.026,0.19999999999999996,19.0,9.55,17.59,27.14,29.9,8.22,,,,,,,,,,,,,,,99.0,0.258,27.0,27.27,4.0,4.04,0.696,0.135,21.76,10.5,16.75,27.25,30.5,20.61,54.0,0.261,11.0,20.37,8.0,14.81,0.913,0.282,14.68,6.67,15.0,21.67,17.95,12.79
745861,2024-09-01,2024,665782,R,663485,R,field_out,False,False,6.0,0.2,0.0,0.0,1.0,16.67,0.7330000000000001,0.2,20.0,9.09,13.64,22.73,25.0,0.0,,,,,,,,,,,,,,,144.0,0.191,40.0,27.78,4.0,2.78,0.496,0.08100000000000002,27.92,14.93,16.07,31.0,34.41,23.81,45.0,0.205,10.0,22.22,6.0,13.33,0.619,0.103,26.76,10.98,21.97,32.95,29.89,16.95
745861,2024-09-01,2024,661531,R,663485,R,field_out,False,False,38.0,0.235,10.0,26.32,3.0,7.89,0.64,0.08900000000000002,23.08,10.49,20.98,31.47,28.36,22.22,19.0,0.158,9.0,47.37,0.0,0.0,0.369,0.0529999999999999,45.71,23.53,23.53,47.06,44.83,42.86,144.0,0.191,40.0,27.78,4.0,2.78,0.496,0.08100000000000002,27.92,14.93,16.07,31.0,34.41,23.81,45.0,0.205,10.0,22.22,6.0,13.33,0.619,0.103,26.76,10.98,21.97,32.95,29.89,16.95
745861,2024-09-01,2024,668904,R,647315,R,walk,False,True,148.0,0.246,37.0,25.0,11.0,7.43,0.849,0.30600000000000005,27.27,13.8,14.31,28.11,30.52,18.85,183.0,0.307,43.0,23.5,15.0,8.2,0.962,0.283,27.16,12.8,18.57,31.36,28.0,20.98,98.0,0.239,17.0,17.35,4.0,4.08,0.635,0.12,20.67,11.01,13.1,24.11,38.46,18.28,34.0,0.161,9.0,26.47,3.0,8.82,0.493,0.097,21.67,10.32,23.81,34.13,41.43,21.95
745861,2024-09-01,2024,596146,L,663893,L,strikeout,True,False,80.0,0.28,18.0,22.5,2.0,2.5,0.739,0.14699999999999996,25.47,13.1,14.06,27.16,31.65,19.35,97.0,0.25,22.0,22.68,8.0,8.25,0.752,0.182,19.46,9.73,13.51,23.24,25.0,18.42,74.0,0.206,18.0,24.32,6.0,8.11,0.52,0.04400000000000001,31.62,13.55,19.41,32.97,24.46,26.09,,,,,,,,,,,,,,
745861,2024-09-01,2024,686797,R,663893,L,fielders_choice,False,False,32.0,0.31,6.0,18.75,2.0,6.25,0.689,0.034999999999999976,24.0,10.62,23.01,33.63,33.9,22.22,,,,,,,,,,,,,,,78.0,0.279,12.0,15.38,9.0,11.54,0.908,0.265,27.91,13.0,11.91,24.91,29.45,17.91,,,,,,,,,,,,,,
745861,2024-09-01,2024,467793,R,663893,L,field_out,False,False,134.0,0.295,24.0,17.91,10.0,7.46,0.9269999999999999,0.27899999999999997,24.22,10.21,18.15,28.36,20.66,18.6,162.0,0.266,21.0,12.96,20.0,12.35,0.8069999999999999,0.187,16.6,6.97,17.43,24.41,22.49,13.04,78.0,0.279,12.0,15.38,9.0,11.54,0.908,0.265,27.91,13.0,11.91,24.91,29.45,17.91,,,,,,,,,,,,,,
745861,2024-09-01,2024,650489,R,663893,L,walk,False,True,141.0,0.248,36.0,25.53,7.0,4.96,0.705,0.16599999999999998,31.63,17.29,14.13,31.41,38.65,22.22,129.0,0.237,26.0,20.16,11.0,8.53,0.636,0.079,27.27,14.12,14.71,28.82,33.85,15.03,78.0,0.279,12.0,15.38,9.0,11.54,0.908,0.265,27.91,13.0,11.91,24.91,29.45,17.91,,,,,,,,,,,,,,
