gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
747092,2024-08-01,2024,669364,L,450203,R,single,False,False,88.0,0.377,15.0,17.05,8.0,9.09,0.931,0.129,20.39,8.93,16.71,25.65,23.16,13.51,66.0,0.306,7.0,10.61,2.0,3.03,0.683,0.0489999999999999,18.85,10.09,14.47,24.56,29.7,10.45,253.0,0.22,62.0,24.51,28.0,11.07,0.699,0.13399999999999998,28.42,13.31,16.02,29.33,27.33,21.11,351.0,0.234,100.0,28.49,47.0,13.39,0.721,0.1299999999999999,36.41,15.33,18.52,33.84,28.99,23.42
747092,2024-08-01,2024,669394,R,450203,R,single,False,False,242.0,0.249,70.0,28.93,13.0,5.37,0.747,0.2,29.89,15.6,16.4,32.0,38.26,27.67,402.0,0.247,112.0,27.86,23.0,5.72,0.8,0.249,34.59,18.69,13.25,31.93,39.43,23.09,191.0,0.263,41.0,21.47,12.0,6.28,0.7949999999999999,0.22299999999999998,22.31,10.59,16.6,27.19,28.16,16.32,367.0,0.253,83.0,22.62,36.0,9.81,0.708,0.124,28.15,12.12,17.62,29.74,27.53,21.67
747092,2024-08-01,2024,660821,L,450203,R,strikeout,True,False,277.0,0.268,68.0,24.55,16.0,5.78,0.777,0.191,28.17,14.75,13.66,28.42,35.5,22.37,353.0,0.258,93.0,26.35,36.0,10.2,0.805,0.21,29.33,14.21,14.01,28.21,30.32,20.53,253.0,0.22,62.0,24.51,28.0,11.07,0.699,0.13399999999999998,28.42,13.31,16.02,29.33,27.33,21.11,351.0,0.234,100.0,28.49,47.0,13.39,0.721,0.1299999999999999,36.41,15.33,18.52,33.84,28.99,23.42
747092,2024-08-01,2024,681146,R,450203,R,strikeout,True,False,26.0,0.273,4.0,15.38,1.0,3.85,0.8200000000000001,0.22699999999999998,10.87,4.42,30.09,34.51,26.67,9.3,61.0,0.196,16.0,26.23,7.0,11.48,0.546,0.0389999999999999,19.35,6.47,26.98,33.45,19.4,16.16,191.0,0.263,41.0,21.47,12.0,6.28,0.7949999999999999,0.22299999999999998,22.31,10.59,16.6,27.19,28.16,16.32,367.0,0.253,83.0,22.62,36.0,9.81,0.708,0.124,28.15,12.12,17.62,29.74,27.53,21.67
747092,2024-08-01,2024,669065,L,450203,R,strikeout,True,False,40.0,0.282,17.0,42.5,0.0,0.0,0.744,0.18000000000000005,38.95,25.0,8.11,33.11,37.5,34.0,30.0,0.071,12.0,40.0,2.0,6.67,0.204,0.0,37.29,20.37,12.04,32.41,38.18,40.0,253.0,0.22,62.0,24.51,28.0,11.07,0.699,0.13399999999999998,28.42,13.31,16.02,29.33,27.33,21.11,351.0,0.234,100.0,28.49,47.0,13.39,0.721,0.1299999999999999,36.41,15.33,18.52,33.84,28.99,23.42
747092,2024-08-01,2024,624585,R,676974,R,strikeout,True,False,284.0,0.224,72.0,25.35,29.0,10.21,0.688,0.16,28.71,13.29,16.11,29.4,28.43,21.3,446.0,0.242,111.0,24.89,46.0,10.31,0.788,0.22,27.97,12.22,16.15,28.37,25.71,21.19,44.0,0.262,9.0,20.45,1.0,2.27,0.819,0.262,33.77,14.77,19.89,34.66,23.53,15.79,,,,,,,,,,,,,,
747092,2024-08-01,2024,663586,R,676974,R,home_run,False,False,292.0,0.273,77.0,26.37,20.0,6.85,0.794,0.195,29.28,14.7,13.99,28.7,29.0,21.05,566.0,0.28,137.0,24.2,42.0,7.42,0.841,0.2199999999999999,27.71,13.25,15.53,28.77,27.7,18.53,44.0,0.262,9.0,20.45,1.0,2.27,0.819,0.262,33.77,14.77,19.89,34.66,23.53,15.79,,,,,,,,,,,,,,
747092,2024-08-01,2024,542303,R,676974,R,single,False,False,341.0,0.284,84.0,24.63,32.0,9.38,0.939,0.3,31.72,15.03,13.39,28.42,26.8,19.81,453.0,0.272,109.0,24.06,44.0,9.71,0.882,0.263,27.95,13.42,14.78,28.21,29.59,18.63,44.0,0.262,9.0,20.45,1.0,2.27,0.819,0.262,33.77,14.77,19.89,34.66,23.53,15.79,,,,,,,,,,,,,,
747092,2024-08-01,2024,621566,L,676974,R,home_run,False,False,323.0,0.211,91.0,28.17,33.0,10.22,0.665,0.157,28.07,14.06,11.88,25.94,28.97,17.21,540.0,0.294,115.0,21.3,90.0,16.67,1.061,0.351,27.51,12.57,12.32,24.89,25.66,14.92,37.0,0.121,8.0,21.62,4.0,10.81,0.45799999999999996,0.121,25.0,11.73,12.35,24.07,27.27,19.05,,,,,,,,,,,,,,
747092,2024-08-01,2024,606115,R,676974,R,field_out,False,False,287.0,0.246,53.0,18.47,12.0,4.18,0.677,0.15000000000000002,24.3,11.96,15.55,27.51,26.05,18.21,421.0,0.255,78.0,18.53,23.0,5.46,0.6739999999999999,0.12,23.54,11.23,17.09,28.32,27.84,15.98,44.0,0.262,9.0,20.45,1.0,2.27,0.819,0.262,33.77,14.77,19.89,34.66,23.53,15.79,,,,,,,,,,,,,,
747092,2024-08-01,2024,592696,L,676974,R,strikeout,True,False,270.0,0.183,66.0,24.44,13.0,4.81,0.569,0.16599999999999998,28.52,15.25,14.84,30.09,36.77,22.53,449.0,0.258,104.0,23.16,29.0,6.46,0.762,0.199,29.98,17.01,12.43,29.45,43.87,20.59,37.0,0.121,8.0,21.62,4.0,10.81,0.45799999999999996,0.121,25.0,11.73,12.35,24.07,27.27,19.05,,,,,,,,,,,,,,
747092,2024-08-01,2024,672640,R,450203,R,single,False,False,155.0,0.246,26.0,16.77,8.0,5.16,0.626,0.09200000000000003,21.43,11.36,13.45,24.81,30.5,16.0,,,,,,,,,,,,,,,191.0,0.263,41.0,21.47,12.0,6.28,0.7949999999999999,0.22299999999999998,22.31,10.59,16.6,27.19,28.16,16.32,367.0,0.253,83.0,22.62,36.0,9.81,0.708,0.124,28.15,12.12,17.62,29.74,27.53,21.67
747092,2024-08-01,2024,624503,L,450203,R,strikeout,True,False,239.0,0.237,58.0,24.27,10.0,4.18,0.648,0.14200000000000002,32.82,19.72,9.69,29.41,42.58,21.8,83.0,0.16,10.0,12.05,1.0,1.2,0.48,0.149,20.99,12.19,10.39,22.58,38.35,12.82,253.0,0.22,62.0,24.51,28.0,11.07,0.699,0.13399999999999998,28.42,13.31,16.02,29.33,27.33,21.11,351.0,0.234,100.0,28.49,47.0,13.39,0.721,0.1299999999999999,36.41,15.33,18.52,33.84,28.99,23.42
747092,2024-08-01,2024,657088,L,450203,R,strikeout,True,False,30.0,0.222,7.0,23.33,3.0,10.0,0.522,0.0,35.71,17.7,15.93,33.63,28.57,21.88,11.0,0.333,4.0,36.36,2.0,18.18,1.011,0.223,13.04,5.45,21.82,27.27,25.93,16.67,253.0,0.22,62.0,24.51,28.0,11.07,0.699,0.13399999999999998,28.42,13.31,16.02,29.33,27.33,21.11,351.0,0.234,100.0,28.49,47.0,13.39,0.721,0.1299999999999999,36.41,15.33,18.52,33.84,28.99,23.42
