mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
621107,345,328,1254,0.21,80,23.19,13,3.77,0.24,0.354,0.594,0.144,647,137,21.17,10.93,210,16.75,27.67,33.11,21.82
657746,315,288,1250,0.222,80,25.4,20,6.35,0.279,0.361,0.64,0.13899999999999998,708,161,22.74,12.88,175,14.0,26.88,32.64,17.86
506433,315,280,1244,0.271,81,25.71,27,8.57,0.34,0.457,0.797,0.186,561,137,24.42,11.01,237,19.05,30.06,26.77,21.95
678394,322,297,1237,0.313,44,13.66,21,6.52,0.361,0.522,0.883,0.20900000000000002,603,129,21.39,10.43,165,13.34,23.77,28.42,13.66
656629,291,234,1227,0.231,73,25.09,50,17.18,0.371,0.444,0.815,0.213,506,152,30.04,12.39,180,14.67,27.06,25.1,22.64
680694,304,273,1227,0.22,78,25.66,27,8.88,0.294,0.33,0.624,0.11000000000000001,536,133,24.81,10.84,221,18.01,28.85,25.16,21.31
573186,311,273,1223,0.194,59,18.97,35,11.25,0.293,0.282,0.575,0.08799999999999997,528,105,19.89,8.59,207,16.93,25.51,25.45,17.99
434378,303,281,1218,0.214,68,22.44,18,5.94,0.264,0.32,0.5840000000000001,0.10600000000000001,618,135,21.84,11.08,181,14.86,25.94,30.9,17.89
669194,304,262,1192,0.294,42,13.82,33,10.86,0.365,0.531,0.896,0.23700000000000004,567,103,18.17,8.64,180,15.1,23.74,25.09,12.03
641927,293,272,1163,0.228,63,21.5,17,5.8,0.28,0.349,0.629,0.12099999999999997,610,150,24.59,12.9,175,15.05,27.94,33.04,15.98
663623,286,252,1160,0.274,48,16.78,30,10.49,0.357,0.496,0.853,0.22199999999999998,537,91,16.95,7.84,199,17.16,25.0,24.68,13.01
668933,297,272,1153,0.243,60,20.2,21,7.07,0.304,0.419,0.723,0.176,547,119,21.76,10.32,197,17.09,27.41,27.69,17.48
656731,287,251,1152,0.287,61,21.25,31,10.8,0.368,0.438,0.806,0.15100000000000002,521,132,25.34,11.46,166,14.41,25.87,24.17,18.48
641585,278,249,1146,0.249,57,20.5,24,8.63,0.313,0.365,0.6779999999999999,0.11599999999999999,501,120,23.95,10.47,208,18.15,28.62,26.06,17.38
543294,300,280,1136,0.225,53,17.67,16,5.33,0.264,0.35,0.614,0.12499999999999997,521,128,24.57,11.27,212,18.66,29.93,34.05,16.99
668881,244,209,1087,0.215,83,34.02,28,11.48,0.32,0.416,0.736,0.20099999999999998,510,169,33.14,15.55,154,14.17,29.71,25.77,23.31
676440,268,242,1084,0.202,62,23.13,23,8.58,0.273,0.273,0.546,0.07100000000000001,506,125,24.7,11.53,176,16.24,27.77,24.49,18.84
676710,259,234,1078,0.209,64,24.71,22,8.49,0.278,0.397,0.675,0.18800000000000003,537,135,25.14,12.52,153,14.19,26.72,28.47,19.34
608379,262,236,1075,0.233,60,22.9,23,8.78,0.302,0.369,0.671,0.13599999999999998,499,137,27.45,12.74,187,17.4,30.14,29.39,18.02
596133,270,242,1074,0.281,49,18.15,25,9.26,0.348,0.525,0.873,0.244,482,107,22.2,9.96,178,16.57,26.54,23.79,17.13
676272,269,242,1069,0.202,65,24.16,23,8.55,0.276,0.331,0.607,0.129,498,129,25.9,12.07,192,17.96,30.03,25.68,19.88
650644,254,235,1060,0.234,66,25.98,16,6.3,0.289,0.379,0.6679999999999999,0.145,489,102,20.86,9.62,213,20.09,29.72,28.72,18.28
607192,266,243,1040,0.247,88,33.08,21,7.89,0.305,0.416,0.721,0.16899999999999998,503,174,34.59,16.73,178,17.12,33.85,30.97,28.03
605182,267,242,1030,0.24,50,18.73,22,8.24,0.307,0.442,0.749,0.202,500,104,20.8,10.1,165,16.02,26.12,27.2,16.67
656288,259,235,1026,0.217,61,23.55,20,7.72,0.287,0.345,0.6319999999999999,0.12799999999999997,483,142,29.4,13.84,166,16.18,30.02,28.54,20.4
660271,256,228,1006,0.197,76,29.69,23,8.98,0.276,0.377,0.653,0.18,477,131,27.46,13.02,168,16.7,29.72,25.43,23.6
601713,242,218,999,0.225,77,31.82,18,7.44,0.288,0.509,0.7969999999999999,0.28400000000000003,489,136,27.81,13.61,174,17.42,31.03,33.87,23.33
682243,256,231,993,0.303,47,18.36,16,6.25,0.358,0.558,0.916,0.25500000000000006,505,118,23.37,11.88,145,14.6,26.49,27.52,16.04
669456,264,236,990,0.288,52,19.7,23,8.71,0.35,0.483,0.833,0.195,426,87,20.42,8.79,205,20.71,29.49,27.17,19.12
425844,269,255,985,0.322,35,13.01,10,3.72,0.351,0.561,0.912,0.23900000000000005,445,53,11.91,5.38,177,17.97,23.35,25.35,13.26
543135,264,244,966,0.201,52,19.7,17,6.44,0.255,0.324,0.579,0.123,474,123,25.95,12.73,143,14.8,27.54,27.76,20.08
607067,247,223,961,0.251,48,19.43,19,7.69,0.314,0.502,0.8160000000000001,0.251,460,88,19.13,9.16,178,18.52,27.68,26.2,15.34
666201,232,190,955,0.274,42,18.1,37,15.95,0.401,0.495,0.896,0.22099999999999997,408,78,19.12,8.17,146,15.29,23.46,22.33,15.22
665795,228,196,939,0.173,64,28.07,31,13.6,0.285,0.301,0.586,0.128,408,128,31.37,13.63,159,16.93,30.56,30.31,24.06
656557,240,207,936,0.271,51,21.25,25,10.42,0.356,0.502,0.858,0.23099999999999998,435,122,28.05,13.03,140,14.96,27.99,27.35,19.69
680570,221,195,932,0.277,50,22.62,24,10.86,0.355,0.482,0.837,0.20499999999999996,471,128,27.18,13.73,129,13.84,27.58,30.67,15.92
671737,230,207,919,0.227,75,32.61,20,8.7,0.291,0.386,0.677,0.159,435,127,29.2,13.82,148,16.1,29.92,24.77,27.17
615698,211,180,903,0.272,40,18.96,31,14.69,0.379,0.472,0.851,0.19999999999999996,403,95,23.57,10.52,123,13.62,24.14,24.9,14.34
621112,217,190,887,0.289,50,23.04,21,9.68,0.364,0.437,0.8009999999999999,0.14800000000000002,420,102,24.29,11.5,123,13.87,25.37,29.16,17.92
593334,238,215,885,0.195,58,24.37,21,8.82,0.265,0.386,0.651,0.191,459,136,29.63,15.37,130,14.69,30.06,32.89,23.87
605288,220,194,876,0.268,46,20.91,23,10.45,0.345,0.448,0.7929999999999999,0.18,369,72,19.51,8.22,157,17.92,26.14,20.53,18.62
425794,231,200,873,0.35,25,10.82,29,12.55,0.429,0.6,1.029,0.25,329,35,10.64,4.01,179,20.5,24.51,21.05,12.76
665622,217,184,856,0.266,42,19.35,27,12.44,0.378,0.408,0.786,0.14199999999999996,382,79,20.68,9.23,125,14.6,23.83,24.15,17.57
605397,210,195,845,0.215,58,27.62,10,4.76,0.267,0.318,0.585,0.10300000000000001,413,108,26.15,12.78,145,17.16,29.94,38.27,21.4
657053,202,159,845,0.208,35,17.33,32,15.84,0.348,0.346,0.694,0.13799999999999998,340,78,22.94,9.23,142,16.8,26.04,24.7,15.91
665871,210,186,838,0.215,44,20.95,20,9.52,0.293,0.355,0.6479999999999999,0.13999999999999999,357,67,18.77,8.0,150,17.9,25.89,22.65,18.38
681857,190,165,828,0.218,50,26.32,23,12.11,0.311,0.376,0.687,0.158,364,92,25.27,11.11,134,16.18,27.29,26.16,18.12
628317,209,187,822,0.241,53,25.36,18,8.61,0.306,0.385,0.6910000000000001,0.14400000000000002,365,94,25.75,11.44,143,17.4,28.83,27.38,24.31
669330,192,177,820,0.198,58,30.21,11,5.73,0.25,0.356,0.606,0.15799999999999997,379,112,29.55,13.66,142,17.32,30.98,30.91,23.02
664062,206,176,818,0.21,44,21.36,22,10.68,0.311,0.381,0.692,0.171,394,75,19.04,9.17,118,14.43,23.59,27.07,17.46
657756,204,183,818,0.328,35,17.16,15,7.35,0.384,0.574,0.958,0.24599999999999994,395,71,17.97,8.68,138,16.87,25.55,22.9,12.77
543101,218,201,813,0.294,35,16.06,9,4.13,0.322,0.493,0.815,0.199,375,66,17.6,8.12,146,17.96,26.08,24.69,15.7
623167,210,188,807,0.282,42,20.0,17,8.1,0.348,0.447,0.7949999999999999,0.16500000000000004,374,93,24.87,11.52,128,15.86,27.39,27.68,20.49
605200,204,178,804,0.287,31,15.2,23,11.27,0.369,0.438,0.8069999999999999,0.15100000000000002,318,61,19.18,7.59,148,18.41,26.0,25.53,15.42
691587,184,159,787,0.189,57,30.98,23,12.5,0.29,0.358,0.6479999999999999,0.16899999999999998,366,128,34.97,16.26,107,13.6,29.86,29.05,24.46
607259,197,176,783,0.261,52,26.4,16,8.12,0.328,0.415,0.743,0.15399999999999997,371,115,31.0,14.69,139,17.75,32.44,33.17,20.8
622663,203,183,776,0.333,34,16.75,17,8.37,0.393,0.612,1.005,0.27899999999999997,395,72,18.23,9.28,112,14.43,23.71,28.29,13.71
694297,196,176,769,0.273,43,21.94,16,8.16,0.333,0.534,0.867,0.261,351,81,23.08,10.53,131,17.04,27.57,23.51,19.2
693433,180,152,747,0.283,35,19.44,23,12.78,0.389,0.539,0.928,0.25600000000000006,375,95,25.33,12.72,91,12.18,24.9,23.3,15.09
668909,183,152,745,0.237,40,21.86,28,15.3,0.361,0.434,0.7949999999999999,0.197,344,91,26.45,12.21,112,15.03,27.25,23.75,16.26
471911,188,160,739,0.288,25,13.3,26,13.83,0.39,0.481,0.871,0.193,307,73,23.78,9.88,114,15.43,25.3,24.54,14.53
675540,187,167,720,0.24,36,19.25,18,9.63,0.316,0.329,0.645,0.08900000000000002,310,60,19.35,8.33,129,17.92,26.25,21.53,18.46
594902,201,186,716,0.296,36,17.91,15,7.46,0.348,0.57,0.9179999999999999,0.27399999999999997,322,53,16.46,7.4,129,18.02,25.42,23.68,22.09
643410,182,162,711,0.185,58,31.87,18,9.89,0.265,0.302,0.567,0.11699999999999999,315,111,35.24,15.61,118,16.6,32.21,29.51,29.29
592789,193,179,711,0.268,30,15.54,10,5.18,0.306,0.48,0.786,0.21199999999999997,349,62,17.77,8.72,113,15.89,24.61,24.76,15.96
679525,164,132,705,0.28,41,25.0,26,15.85,0.407,0.561,0.968,0.281,316,89,28.16,12.62,108,15.32,27.94,28.5,19.62
640455,172,155,705,0.2,49,28.49,14,8.14,0.273,0.297,0.5700000000000001,0.09699999999999998,316,72,22.78,10.21,135,19.15,29.36,25.81,20.08
650633,182,162,704,0.179,48,26.37,17,9.34,0.264,0.278,0.542,0.09900000000000003,309,83,26.86,11.79,131,18.61,30.4,25.21,24.87
663567,173,152,687,0.283,29,16.76,18,10.4,0.37,0.507,0.877,0.22400000000000003,324,70,21.6,10.19,101,14.7,24.89,26.17,15.05
666745,177,156,679,0.263,28,15.82,17,9.6,0.335,0.436,0.771,0.173,322,75,23.29,11.05,110,16.2,27.25,27.19,15.82
502624,156,134,679,0.261,32,20.51,19,12.18,0.365,0.47,0.835,0.20899999999999996,307,69,22.48,10.16,92,13.55,23.71,24.6,16.67
669947,175,157,676,0.242,31,17.71,15,8.57,0.314,0.306,0.62,0.064,298,62,20.81,9.17,123,18.2,27.37,26.51,16.23
630023,185,169,667,0.272,24,12.97,13,7.03,0.332,0.479,0.8109999999999999,0.20699999999999996,326,46,14.11,6.9,103,15.44,22.34,25.47,12.7
606160,151,131,665,0.267,35,23.18,18,11.92,0.358,0.427,0.7849999999999999,0.15999999999999998,319,95,29.78,14.29,80,12.03,26.32,27.17,16.51
641793,183,172,653,0.233,41,22.4,8,4.37,0.268,0.413,0.681,0.17999999999999997,343,76,22.16,11.64,111,17.0,28.64,32.55,20.2
666200,159,149,647,0.215,51,32.08,7,4.4,0.264,0.336,0.6000000000000001,0.12100000000000002,304,106,34.87,16.38,119,18.39,34.78,33.13,25.63
666808,147,121,647,0.174,43,29.25,18,12.24,0.299,0.289,0.588,0.11499999999999999,310,97,31.29,14.99,95,14.68,29.68,31.58,19.72
641712,174,154,646,0.305,19,10.92,19,10.92,0.382,0.455,0.837,0.15000000000000002,285,54,18.95,8.36,103,15.94,24.3,20.62,13.01
548389,161,149,644,0.289,40,24.84,10,6.21,0.338,0.51,0.8480000000000001,0.22100000000000003,303,87,28.71,13.51,111,17.24,30.75,22.58,20.1
672578,146,127,641,0.189,42,28.77,17,11.64,0.29,0.307,0.597,0.118,327,100,30.58,15.6,73,11.39,26.99,28.62,19.27
682847,177,150,634,0.333,23,12.99,24,13.56,0.418,0.547,0.9650000000000001,0.21400000000000002,288,66,22.92,10.41,86,13.56,23.97,25.57,14.84
656232,157,139,634,0.302,24,15.29,17,10.83,0.378,0.475,0.853,0.173,274,66,24.09,10.41,88,13.88,24.29,25.64,15.48
650556,145,119,631,0.185,50,34.48,20,13.79,0.308,0.303,0.611,0.118,266,101,37.97,16.01,110,17.43,33.44,22.96,29.94
669467,168,154,630,0.234,22,13.1,12,7.14,0.298,0.396,0.694,0.162,305,50,16.39,7.94,91,14.44,22.38,26.07,12.43
664139,154,133,624,0.278,30,19.48,16,10.39,0.358,0.444,0.802,0.16599999999999998,325,77,23.69,12.34,91,14.58,26.92,31.62,14.35
669713,159,141,624,0.298,26,16.35,16,10.06,0.369,0.617,0.986,0.319,281,40,14.23,6.41,112,17.95,24.36,22.1,13.0
543859,153,137,618,0.248,33,21.57,12,7.84,0.316,0.387,0.7030000000000001,0.139,312,75,24.04,12.14,96,15.53,27.67,29.01,16.02
661403,151,139,616,0.252,42,27.81,10,6.62,0.305,0.317,0.622,0.065,297,81,27.27,13.15,98,15.91,29.06,28.67,22.58
666374,142,121,614,0.281,36,25.35,15,10.56,0.373,0.397,0.77,0.11599999999999999,273,80,29.3,13.03,101,16.45,29.48,23.73,18.75
670950,138,116,610,0.207,42,30.43,20,14.49,0.319,0.405,0.724,0.19800000000000004,278,102,36.69,16.72,95,15.57,32.3,37.93,19.44
669022,132,113,608,0.319,38,28.79,18,13.64,0.412,0.478,0.8899999999999999,0.15899999999999997,289,91,31.49,14.97,81,13.32,28.29,24.59,19.0
656234,161,147,603,0.224,37,22.98,11,6.83,0.286,0.347,0.633,0.12299999999999997,269,55,20.45,9.12,116,19.24,28.36,20.49,22.7
605130,145,122,603,0.279,34,23.45,16,11.03,0.372,0.426,0.798,0.14699999999999996,259,69,26.64,11.44,113,18.74,30.18,30.91,18.78
642545,143,125,600,0.28,27,18.88,16,11.19,0.359,0.448,0.8069999999999999,0.16799999999999998,255,62,24.31,10.33,100,16.67,27.0,21.47,14.92
664747,144,119,599,0.176,48,33.33,16,11.11,0.308,0.252,0.56,0.07600000000000001,270,92,34.07,15.36,78,13.02,28.38,26.49,29.27
670174,151,138,599,0.239,38,25.17,11,7.28,0.305,0.304,0.609,0.065,294,69,23.47,11.52,96,16.03,27.55,30.69,22.09
666129,156,142,597,0.211,39,25.0,11,7.05,0.276,0.324,0.6000000000000001,0.11300000000000002,259,75,28.96,12.56,125,20.94,33.5,31.17,22.29
543518,140,123,589,0.163,40,28.57,13,9.29,0.252,0.341,0.593,0.17800000000000002,260,83,31.92,14.09,101,17.15,31.24,28.75,21.62
660261,144,123,587,0.211,35,24.31,19,13.19,0.315,0.39,0.7050000000000001,0.17900000000000002,272,81,29.78,13.8,79,13.46,27.26,24.74,23.03
656638,141,115,585,0.209,41,29.08,22,15.6,0.336,0.348,0.6839999999999999,0.13899999999999998,241,96,39.83,16.41,90,15.38,31.79,30.05,26.62
592767,160,139,580,0.338,36,22.5,15,9.38,0.405,0.576,0.981,0.23799999999999993,269,65,24.16,11.21,105,18.1,29.31,30.48,24.83
669212,136,120,579,0.208,36,26.47,14,10.29,0.294,0.317,0.611,0.10900000000000001,287,86,29.97,14.85,85,14.68,29.53,32.88,18.0
657006,141,131,579,0.267,42,29.79,8,5.67,0.314,0.473,0.7869999999999999,0.20599999999999996,288,84,29.17,14.51,89,15.37,29.88,30.56,20.1
593958,139,126,576,0.183,36,25.9,12,8.63,0.254,0.294,0.548,0.11099999999999999,274,71,25.91,12.33,93,16.15,28.47,23.02,18.37
676664,140,124,572,0.323,24,17.14,13,9.29,0.388,0.548,0.936,0.22500000000000003,283,69,24.38,12.06,87,15.21,27.27,33.77,12.24
664285,142,123,570,0.22,45,31.69,14,9.86,0.309,0.398,0.7070000000000001,0.17800000000000002,258,79,30.62,13.86,92,16.14,30.0,31.17,27.44
675627,147,131,567,0.344,28,19.05,14,9.52,0.415,0.588,1.003,0.244,263,53,20.15,9.35,101,17.81,27.16,26.12,17.28
666159,150,136,567,0.221,17,11.33,11,7.33,0.275,0.434,0.7090000000000001,0.213,255,31,12.16,5.47,111,19.58,25.04,15.88,11.18
670280,135,118,566,0.22,39,28.89,12,8.89,0.301,0.305,0.606,0.08499999999999999,289,81,28.03,14.31,75,13.25,27.56,33.22,20.63
605540,134,121,565,0.182,41,30.6,11,8.21,0.256,0.339,0.595,0.15700000000000003,283,86,30.39,15.22,93,16.46,31.68,29.5,21.24
605483,125,103,563,0.204,38,30.4,21,16.8,0.339,0.311,0.65,0.10700000000000001,232,84,36.21,14.92,74,13.14,28.06,20.68,23.6
579328,141,131,562,0.214,39,27.66,8,5.67,0.27,0.389,0.659,0.17500000000000002,267,75,28.09,13.35,108,19.22,32.56,29.18,21.79
608032,132,112,561,0.268,31,23.48,19,14.39,0.379,0.429,0.808,0.16099999999999998,283,73,25.8,13.01,71,12.66,25.67,22.18,16.85
625643,124,100,560,0.18,35,28.23,23,18.55,0.333,0.3,0.633,0.12,265,82,30.94,14.64,68,12.14,26.79,24.49,18.72
664199,131,114,558,0.368,32,24.43,13,9.92,0.438,0.64,1.078,0.272,276,65,23.55,11.65,84,15.05,26.7,33.33,15.53
518585,128,108,555,0.231,43,33.59,18,14.06,0.344,0.389,0.733,0.158,261,76,29.12,13.69,76,13.69,27.39,27.0,23.76
542881,140,117,549,0.265,26,18.57,20,14.29,0.381,0.487,0.868,0.22199999999999998,250,65,26.0,11.84,84,15.3,27.14,26.32,15.85
661395,128,112,547,0.205,51,39.84,14,10.94,0.291,0.232,0.523,0.027000000000000024,274,113,41.24,20.66,70,12.8,33.46,29.78,27.62
571760,128,105,542,0.276,26,20.31,22,17.19,0.406,0.4,0.806,0.124,214,50,23.36,9.23,102,18.82,28.04,22.3,14.88
686218,124,105,540,0.2,31,25.0,18,14.52,0.323,0.419,0.742,0.21899999999999997,258,73,28.29,13.52,71,13.15,26.67,22.18,18.02
527054,139,126,538,0.23,26,18.71,9,6.47,0.29,0.452,0.742,0.222,245,57,23.27,10.59,99,18.4,29.0,24.28,16.35
657240,134,114,537,0.219,43,32.09,18,13.43,0.331,0.342,0.673,0.12300000000000003,249,94,37.75,17.5,81,15.08,32.59,27.43,27.04
446372,136,119,536,0.311,22,16.18,14,10.29,0.397,0.613,1.01,0.302,262,49,18.7,9.14,84,15.67,24.81,29.78,12.29
686610,132,108,535,0.269,26,19.7,18,13.64,0.385,0.565,0.95,0.29599999999999993,239,59,24.69,11.03,87,16.26,27.29,27.31,16.15
664208,138,113,533,0.265,30,21.74,17,12.32,0.387,0.469,0.856,0.20399999999999996,250,65,26.0,12.2,85,15.95,28.14,26.22,19.87
664875,149,122,533,0.221,29,19.46,18,12.08,0.336,0.361,0.6970000000000001,0.13999999999999999,226,46,20.35,8.63,94,17.64,26.27,23.41,23.02
676477,131,123,533,0.26,33,25.19,5,3.82,0.3,0.472,0.772,0.21199999999999997,284,78,27.46,14.63,79,14.82,29.46,31.28,17.28
448179,128,105,529,0.267,23,17.97,19,14.84,0.383,0.381,0.764,0.11399999999999999,210,50,23.81,9.45,99,18.71,28.17,23.59,16.67
640448,131,112,528,0.232,27,20.61,17,12.98,0.333,0.366,0.6990000000000001,0.13399999999999998,235,55,23.4,10.42,91,17.23,27.65,20.92,17.09
502085,130,115,526,0.226,36,27.69,14,10.77,0.315,0.357,0.6719999999999999,0.13099999999999998,231,67,29.0,12.74,100,19.01,31.75,30.96,22.64
607536,148,136,525,0.257,27,18.24,8,5.41,0.295,0.368,0.663,0.11099999999999999,265,54,20.38,10.29,81,15.43,25.71,26.03,20.0
519151,138,129,523,0.217,38,27.54,6,4.35,0.254,0.395,0.649,0.17800000000000002,260,82,31.54,15.68,87,16.63,32.31,35.45,25.0
571578,141,126,523,0.254,24,17.02,10,7.09,0.317,0.389,0.706,0.135,242,57,23.55,10.9,90,17.21,28.11,30.04,16.44
543521,128,116,523,0.233,27,21.09,10,7.81,0.299,0.31,0.609,0.07699999999999999,243,70,28.81,13.38,88,16.83,30.21,26.52,15.08
663986,132,114,514,0.237,34,25.76,16,12.12,0.328,0.333,0.661,0.09600000000000003,254,77,30.31,14.98,56,10.89,25.88,30.45,25.0
623149,120,104,513,0.202,39,32.5,15,12.5,0.303,0.375,0.6779999999999999,0.173,240,70,29.17,13.65,93,18.13,31.77,23.77,22.29
672710,142,126,511,0.302,17,11.97,13,9.15,0.369,0.524,0.893,0.22200000000000003,249,51,20.48,9.98,78,15.26,25.24,29.01,11.68
