year,date,gid
2024,2024-04-07,746575
2024,2024-04-07,745359
2024,2024-04-07,746248
2024,2024-04-07,745523
2024,2024-04-07,744871
2024,2024-04-07,747141
2024,2024-04-07,745765
2024,2024-04-07,746734
2024,2024-04-07,746493
2024,2024-04-07,746330
2024,2024-04-07,746003
2024,2024-04-07,745198
2024,2024-04-07,746895
2024,2024-04-07,746574
2024,2024-04-07,745362
2024,2024-04-07,746251
2024,2024-04-07,745032
2024,2024-08-09,745927
2024,2024-04-08,746654
2024,2024-04-08,745761
2024,2024-04-08,745520
2024,2024-04-08,746735
2024,2024-04-08,744956
2024,2024-04-08,747142
2024,2024-04-08,745925
2024,2024-04-08,745194
2024,2024-04-09,745034
2024,2024-04-09,746569
2024,2024-04-09,746252
2024,2024-04-09,745432
2024,2024-04-09,745363
2024,2024-04-09,745517
2024,2024-04-09,746981
2024,2024-04-09,746653
2024,2024-04-09,746732
2024,2024-04-09,745762
2024,2024-04-09,744957
2024,2024-04-09,747138
2024,2024-04-09,746326
2024,2024-04-09,745924
2024,2024-04-09,745195
2024,2024-04-10,745030
2024,2024-04-10,746571
2024,2024-04-10,746250
2024,2024-04-10,745357
2024,2024-04-10,745433
2024,2024-04-10,745923
2024,2024-04-10,745196
2024,2024-04-10,744950
2024,2024-04-10,746573
2024,2024-04-10,745355
2024,2024-04-10,746247
2024,2024-04-10,746655
2024,2024-04-10,745429
2024,2024-04-10,746728
2024,2024-04-10,745763
2024,2024-04-10,746980
2024,2024-04-10,746323
2024,2024-04-11,745024
2024,2024-09-30,747139
2024,2024-04-11,747137
2024,2024-04-11,746322
2024,2024-04-11,745029
2024,2024-04-11,745601
2024,2024-04-11,746977
2024,2024-04-13,746490
2024,2024-08-30,746730
2024,2024-04-12,746491
2024,2024-04-12,745596
2024,2024-04-12,745112
2024,2024-04-12,747055
2024,2024-04-12,744954
2024,2024-04-12,746978
2024,2024-04-12,745838
2024,2024-04-12,746084
2024,2024-04-12,746812
2024,2024-04-13,746408
2024,2024-04-13,745679
2024,2024-04-13,745274
2024,2024-04-13,747217
2024,2024-04-13,746162
2024,2024-04-13,746656
2024,2024-04-13,746658
2024,2024-04-13,746489
2024,2024-04-13,745839
2024,2024-04-13,746811
2024,2024-04-13,744953
2024,2024-04-13,746405
2024,2024-04-13,745594
2024,2024-04-13,747054
2024,2024-04-13,745676
2024,2024-04-13,746979
2024,2024-04-13,745110
2024,2024-04-13,746082
2024,2024-04-14,747215
2024,2024-04-14,746161
2024,2024-04-14,745272
2024,2024-04-14,746975
2024,2024-04-14,745595
2024,2024-04-14,747056
2024,2024-04-14,744952
2024,2024-04-14,745841
2024,2024-04-14,745113
2024,2024-04-14,746492
2024,2024-04-14,746079
2024,2024-04-14,746648
2024,2024-04-14,746404
2024,2024-04-14,746810
2024,2024-04-14,745681
2024,2024-04-14,745271
2024,2024-04-14,747216
2024,2024-04-14,746164
2024,2024-04-15,746974
2024,2024-04-15,747053
2024,2024-04-15,746488
2024,2024-04-15,745597
2024,2024-04-15,746080
2024,2024-04-15,745106
2024,2024-04-15,744951
2024,2024-04-15,745840
2024,2024-04-15,746813
2024,2024-04-15,746002
2024,2024-04-16,746406
2024,2024-04-16,747213
2024,2024-04-16,745677
2024,2024-04-16,745268
2024,2024-04-16,746158
2024,2024-04-16,746486
2024,2024-04-16,747051
2024,2024-04-16,745593
2024,2024-04-16,746081
2024,2024-04-16,745108
2024,2024-04-16,744944
2024,2024-04-16,746976
2024,2024-04-16,745837
2024,2024-04-16,746004
2024,2024-04-17,746400
2024,2024-04-17,747214
2024,2024-04-17,745270
2024,2024-04-17,745674
2024,2024-04-17,746157
2024,2024-04-17,746809
2024,2024-04-17,746076
2024,2024-04-17,747049
2024,2024-04-17,745836
2024,2024-04-17,746487
2024,2024-04-17,746005
2024,2024-04-17,746401
2024,2024-04-17,746807
2024,2024-04-17,744948
2024,2024-04-17,746159
2024,2024-04-17,745671
2024,2024-04-17,747212
2024,2024-04-17,745267
2024,2024-04-17,745591
2024,2024-04-17,745105
2024,2024-04-17,746973
2024,2024-04-18,745104
2024,2024-04-18,746485
2024,2024-04-18,746970
2024,2024-04-19,745356
2024,2024-04-20,746891
2024,2024-04-19,746892
2024,2024-04-19,746729
2024,2024-04-19,745518
2024,2024-04-19,745592
2024,2024-04-19,744872
2024,2024-04-19,745758
2024,2024-04-19,746650
2024,2024-04-19,747136
2024,2024-04-19,746325
2024,2024-04-20,745922
2024,2024-04-20,745189
2024,2024-04-20,745430
2024,2024-04-20,746160
2024,2024-04-20,745352
2024,2024-04-22,746572
2024,2024-04-20,745760
2024,2024-04-20,745921
2024,2024-04-20,745190
2024,2024-04-20,746893
2024,2024-04-20,744865
2024,2024-04-20,746156
2024,2024-04-20,745515
2024,2024-04-20,745354
2024,2024-04-20,745590
2024,2024-04-20,746651
2024,2024-04-20,746726
2024,2024-04-20,746324
2024,2024-04-20,747135
2024,2024-04-21,746570
2024,2024-04-21,745431
2024,2024-04-21,744866
2024,2024-04-21,745514
2024,2024-04-21,745588
2024,2024-04-21,745759
2024,2024-04-21,746727
2024,2024-04-21,746652
2024,2024-04-21,746316
2024,2024-04-21,745920
2024,2024-04-21,745192
2024,2024-04-21,746894
2024,2024-04-21,746568
2024,2024-04-21,745353
2024,2024-04-21,746154
2024,2024-04-21,745434
2024,2024-04-21,747133
2024,2024-04-22,745757
2024,2024-04-22,746723
2024,2024-04-22,745519
2024,2024-04-22,745107
2024,2024-04-22,747134
2024,2024-04-22,746319
2024,2024-04-22,745916
2024,2024-04-22,745191
2024,2024-04-23,746565
2024,2024-04-23,746242
2024,2024-04-23,745351
2024,2024-04-23,746647
2024,2024-04-23,746722
2024,2024-04-23,745516
2024,2024-04-23,744863
2024,2024-04-23,745102
2024,2024-04-23,745754
2024,2024-04-23,747130
2024,2024-04-23,746888
2024,2024-04-23,746321
2024,2024-04-23,745917
2024,2024-04-23,745193
2024,2024-04-24,745026
2024,2024-04-24,746566
2024,2024-04-24,746246
2024,2024-04-24,745348
2024,2024-04-24,745188
2024,2024-04-24,745346
2024,2024-04-24,746244
2024,2024-04-24,746649
2024,2024-04-24,746725
2024,2024-04-24,745513
2024,2024-04-24,744864
2024,2024-04-24,745099
2024,2024-04-24,745753
2024,2024-04-24,747132
2024,2024-04-24,746889
2024,2024-04-24,746317
2024,2024-04-24,745919
2024,2024-04-25,745028
2024,2024-04-25,746567
2024,2024-04-25,745512
2024,2024-04-25,746646
2024,2024-04-25,746724
2024,2024-04-25,745918
2024,2024-04-25,746320
2024,2024-04-25,746887
2024,2024-04-25,745027
2024,2024-04-25,746564
2024,2024-04-25,744867
2024,2024-04-25,745755
2024,2024-04-26,746482
2024,2024-04-26,747050
2024,2024-04-26,744949
2024,2024-04-26,746972
2024,2024-04-26,745835
2024,2024-04-26,746078
2024,2024-04-26,747129
2024,2024-04-26,746808
2024,2024-04-27,745025
2024,2024-04-27,746000
2024,2024-04-27,746243
2024,2024-04-27,745269
2024,2024-04-27,745424
2024,2024-04-27,745347
2024,2024-04-27,744946
2024,2024-04-27,747052
2024,2024-04-27,745833
2024,2024-04-27,745020
2024,2024-04-27,746971
2024,2024-04-27,746075
2024,2024-04-27,746560
2024,2024-04-27,746484
2024,2024-04-27,746803
2024,2024-04-27,745998
2024,2024-04-27,747131
2024,2024-04-28,745425
2024,2024-04-28,745350
2024,2024-04-28,746245
2024,2024-04-28,745266
2024,2024-04-28,747045
2024,2024-04-28,747125
2024,2024-04-28,744947
2024,2024-04-28,746483
2024,2024-04-28,745834
2024,2024-04-28,746077
2024,2024-04-28,746805
2024,2024-04-28,746001
2024,2024-04-28,745022
2024,2024-04-28,746561
2024,2024-04-28,745349
2024,2024-04-28,746237
2024,2024-04-28,745265
2024,2024-04-28,745428
2024,2024-04-28,746967
2024,2024-04-29,747046
2024,2024-04-29,746074
2024,2024-04-29,744945
2024,2024-04-29,745832
2024,2024-04-29,746804
2024,2024-04-29,745999
2024,2024-04-30,746236
2024,2024-04-30,747211
2024,2024-04-30,745672
2024,2024-04-30,745427
2024,2024-04-30,745263
2024,2024-04-30,746481
2024,2024-04-30,746477
2024,2024-04-30,747047
2024,2024-04-30,746073
2024,2024-04-30,744942
2024,2024-04-30,745831
2024,2024-04-30,746968
2024,2024-04-30,746806
2024,2024-04-30,745997
2024,2024-05-01,745018
2024,2024-05-01,746398
2024,2024-05-01,746239
2024,2024-05-01,747210
2024,2024-05-01,745673
2024,2024-05-01,745426
2024,2024-05-01,745260
2024,2024-05-01,746478
2024,2024-05-01,745996
2024,2024-05-01,746800
2024,2024-05-01,744939
2024,2024-05-01,745670
2024,2024-05-01,745261
2024,2024-05-01,746238
2024,2024-05-01,745423
2024,2024-05-01,747048
2024,2024-05-01,746072
2024,2024-05-01,745829
2024,2024-05-01,746966
2024,2024-05-02,745023
2024,2024-05-02,746399
2024,2024-05-02,747207
2024,2024-05-02,746070
2024,2024-05-02,747044
2024,2024-05-02,745830
2024,2024-05-02,746969
2024,2024-05-02,745021
2024,2024-05-03,746403
2024,2024-05-03,746890
2024,2024-05-03,746721
2024,2024-05-03,745510
2024,2024-05-03,745589
2024,2024-05-03,744868
2024,2024-05-03,745101
2024,2024-05-03,745756
2024,2024-05-03,746645
2024,2024-05-03,746318
2024,2024-05-04,746402
2024,2024-05-04,745914
2024,2024-05-04,745187
2024,2024-05-04,747208
2024,2024-05-04,745665
2024,2024-05-04,746152
2024,2024-05-04,745750
2024,2024-05-04,745911
2024,2024-05-04,745183
2024,2024-05-04,746884
2024,2024-05-04,745511
2024,2024-05-04,744862
2024,2024-05-04,745666
2024,2024-05-04,745583
2024,2024-05-04,746644
2024,2024-05-04,746720
2024,2024-05-04,746311
2024,2024-05-04,746394
2024,2024-05-04,745100
2024,2024-05-05,747209
2024,2024-05-05,746155
2024,2024-05-05,745504
2024,2024-05-05,744861
2024,2024-05-05,745751
2024,2024-05-05,746643
2024,2024-05-05,745103
2024,2024-05-05,746395
2024,2024-05-05,746314
2024,2024-05-05,745913
2024,2024-05-05,745185
2024,2024-05-05,746883
2024,2024-05-05,745667
2024,2024-05-05,746719
2024,2024-05-05,747206
2024,2024-05-05,746153
2024,2024-05-05,745587
2024,2024-05-06,745585
2024,2024-05-06,746639
2024,2024-05-06,745509
2024,2024-05-06,745098
2024,2024-05-06,746313
2024,2024-05-06,746886
2024,2024-05-06,745912
2024,2024-05-06,745182
2024,2024-05-07,745669
2024,2024-05-07,746149
2024,2024-05-07,745668
2024,2024-05-07,746638
2024,2024-05-07,746718
2024,2024-05-07,745508
2024,2024-05-07,745586
2024,2024-05-07,744859
2024,2024-05-07,745095
2024,2024-05-07,745752
2024,2024-05-07,747126
2024,2024-05-07,746885
2024,2024-05-07,745915
2024,2024-05-07,746315
2024,2024-05-07,745186
2024,2024-05-08,746559
2024,2024-05-08,746147
2024,2024-05-08,745507
2024,2024-05-08,745584
2024,2024-05-08,746640
2024,2024-05-08,746312
2024,2024-05-08,746879
2024,2024-05-08,746151
2024,2024-05-08,745664
2024,2024-05-08,745659
2024,2024-05-08,746717
2024,2024-05-08,744858
2024,2024-05-08,745097
2024,2024-05-08,745749
2024,2024-05-08,747127
2024,2024-05-08,745906
2024,2024-05-09,746562
2024,2024-08-05,745184
2024,2024-05-09,746715
2024,2024-05-09,745910
2024,2024-05-09,746563
2024,2024-05-09,745748
2024,2024-05-09,746802
2024,2024-05-09,745995
2024,2024-05-10,746241
2024,2024-05-10,746479
2024,2024-05-10,745506
2024,2024-05-10,745094
2024,2024-05-10,747043
2024,2024-05-10,744940
2024,2024-05-10,746964
2024,2024-05-10,745827
2024,2024-05-10,746071
2024,2024-05-10,746801
2024,2024-05-11,745993
2024,2024-05-11,746553
2024,2024-05-11,746240
2024,2024-05-11,745421
2024,2024-05-11,745264
2024,2024-05-11,745340
2024,2024-05-11,744943
2024,2024-05-11,747041
2024,2024-05-11,745505
2024,2024-05-11,746963
2024,2024-05-11,745828
2024,2024-05-11,746069
2024,2024-05-11,745096
2024,2024-05-11,746480
2024,2024-05-11,746797
2024,2024-05-11,745344
2024,2024-05-11,745994
2024,2024-05-12,746554
2024,2024-05-12,745422
2024,2024-05-12,746232
2024,2024-05-12,745262
2024,2024-05-12,747042
2024,2024-05-12,746965
2024,2024-05-12,745499
2024,2024-05-12,744941
2024,2024-05-12,746476
2024,2024-05-12,746068
2024,2024-05-12,745092
2024,2024-05-12,746798
2024,2024-05-12,745990
2024,2024-05-12,746555
2024,2024-05-12,745345
2024,2024-05-12,746234
2024,2024-05-12,745419
2024,2024-05-12,745255
2024,2024-05-12,745825
2024,2024-05-13,747040
2024,2024-05-13,746471
2024,2024-05-13,746961
2024,2024-05-13,745826
2024,2024-05-13,747128
2024,2024-05-13,745991
2024,2024-05-14,745019
2024,2024-05-14,746393
2024,2024-05-14,746233
2024,2024-05-14,747204
2024,2024-05-14,745420
2024,2024-05-14,745256
2024,2024-05-14,745343
2024,2024-05-14,746799
2024,2024-05-14,745821
2024,2024-05-14,746796
2024,2024-05-14,746473
2024,2024-05-14,746962
2024,2024-05-14,747124
2024,2024-05-14,745909
2024,2024-05-14,745989
2024,2024-05-15,745014
2024,2024-05-15,746396
2024,2024-05-15,746235
2024,2024-05-15,747205
2024,2024-05-15,745418
2024,2024-05-15,745257
2024,2024-05-15,745342
2024,2024-07-29,747039
2024,2024-05-15,747038
2024,2024-05-15,746472
2024,2024-05-15,745992
2024,2024-05-15,746795
2024,2024-05-15,747203
2024,2024-05-15,745417
2024,2024-05-15,745259
2024,2024-05-15,745582
2024,2024-05-15,746960
2024,2024-05-15,747123
2024,2024-05-15,745908
2024,2024-05-16,745015
2024,2024-05-16,746397
2024,2024-05-16,746231
2024,2024-05-16,745341
2024,2024-05-16,745907
2024,2024-05-16,745580
2024,2024-05-16,746959
2024,2024-05-16,746881
2024,2024-05-17,746391
2024,2024-05-17,746150
2024,2024-05-17,746878
2024,2024-05-17,745579
2024,2024-05-17,747037
2024,2024-05-17,745747
2024,2024-05-17,744934
2024,2024-05-17,746641
2024,2024-05-17,746065
2024,2024-05-17,747122
2024,2024-05-17,746310
2024,2024-05-18,745016
2024,2024-05-18,746388
2024,2024-05-18,745178
2024,2024-05-18,747201
2024,2024-05-18,746148
2024,2024-05-18,745335
2024,2024-05-18,745744
2024,2024-05-18,746882
2024,2024-05-18,744938
2024,2024-05-18,747036
2024,2024-05-18,745339
2024,2024-05-18,746067
2024,2024-05-18,745581
2024,2024-05-18,746642
2024,2024-05-18,746308
2024,2024-05-18,746389
2024,2024-05-18,745177
2024,2024-05-18,745013
2024,2024-05-19,747202
2024,2024-05-19,746142
2024,2024-05-20,747121
2024,2024-05-19,745179
2024,2024-05-19,747035
2024,2024-05-19,745577
2024,2024-05-19,745745
2024,2024-05-19,744937
2024,2024-05-19,746636
2024,2024-05-19,746064
2024,2024-05-19,746306
2024,2024-05-19,746392
2024,2024-05-19,746880
2024,2024-05-19,745012
2024,2024-05-19,745336
2024,2024-05-19,747198
2024,2024-05-19,746144
2024,2024-05-19,747120
2024,2024-05-20,747119
2024,2024-05-20,744935
2024,2024-05-20,746637
2024,2024-05-20,746066
2024,2024-05-20,744857
2024,2024-05-20,745093
2024,2024-05-20,745746
2024,2024-05-20,746307
2024,2024-05-20,745181
2024,2024-05-21,746390
2024,2024-05-21,746146
2024,2024-05-21,746633
2024,2024-05-21,746716
2024,2024-05-21,745503
2024,2024-05-21,745578
2024,2024-05-21,746058
2024,2024-05-21,744860
2024,2024-05-21,745090
2024,2024-05-21,745742
2024,2024-05-21,744936
2024,2024-05-21,746309
2024,2024-05-21,746875
2024,2024-05-22,745180
2024,2024-05-22,746385
2024,2024-05-22,745662
2024,2024-05-22,746145
2024,2024-05-22,744856
2024,2024-05-22,746634
2024,2024-05-22,745173
2024,2024-05-22,746386
2024,2024-05-22,746304
2024,2024-05-22,746712
2024,2024-05-22,745502
2024,2024-05-22,745576
2024,2024-05-22,746063
2024,2024-05-22,745089
2024,2024-05-22,745743
2024,2024-05-22,744933
2024,2024-05-22,746876
2024,2024-05-23,745661
2024,2024-05-23,746143
2024,2024-05-23,745500
2024,2024-05-23,745741
2024,2024-05-23,745573
2024,2024-05-23,746714
2024,2024-05-23,746874
2024,2024-05-23,745660
2024,2024-05-23,746474
2024,2024-05-23,746792
2024,2024-05-24,746475
2024,2024-05-24,745501
2024,2024-05-24,744853
2024,2024-05-24,745087
2024,2024-05-24,746713
2024,2024-05-24,745822
2024,2024-05-24,745905
2024,2024-05-24,746956
2024,2024-05-24,746793
2024,2024-05-25,746558
2024,2024-05-25,746227
2024,2024-05-25,745663
2024,2024-05-25,747200
2024,2024-05-25,745415
2024,2024-07-14,745175
2024,2024-05-25,746470
2024,2024-05-25,745823
2024,2024-05-25,745901
2024,2024-05-25,746794
2024,2024-05-25,744851
2024,2024-05-25,745493
2024,2024-05-25,745658
2024,2024-05-25,745086
2024,2024-05-25,746958
2024,2024-05-25,746710
2024,2024-05-25,745176
2024,2024-05-26,746556
2024,2024-05-26,746226
2024,2024-05-26,745411
2024,2024-05-26,747199
2024,2024-05-26,746469
2024,2024-05-26,746711
2024,2024-05-26,744855
2024,2024-05-26,745498
2024,2024-05-26,746957
2024,2024-05-26,745824
2024,2024-05-26,745088
2024,2024-05-26,745902
2024,2024-05-26,746789
2024,2024-05-26,746557
2024,2024-05-26,746230
2024,2024-05-26,745653
2024,2024-05-26,747197
2024,2024-05-26,745413
2024,2024-05-26,745172
2024,2024-05-27,747034
2024,2024-05-27,745904
2024,2024-05-27,746788
2024,2024-05-27,746549
2024,2024-05-27,746708
2024,2024-05-27,747118
2024,2024-05-27,745986
2024,2024-05-27,745338
2024,2024-05-27,745416
2024,2024-05-28,745254
2024,2024-05-28,745816
2024,2024-05-28,745818
2024,2024-05-28,747033
2024,2024-05-28,746709
2024,2024-05-28,745091
2024,2024-05-28,747115
2024,2024-05-28,745903
2024,2024-05-28,746791
2024,2024-05-28,745987
2024,2024-05-29,745017
2024,2024-05-29,746552
2024,2024-05-29,746229
2024,2024-05-29,745258
2024,2024-05-29,745412
2024,2024-05-29,745337
2024,2024-05-29,746468
2024,2024-05-29,746467
2024,2024-05-29,746706
2024,2024-05-29,745011
2024,2024-05-29,745333
2024,2024-05-29,745817
2024,2024-05-29,745414
2024,2024-05-29,747031
2024,2024-05-29,745084
2024,2024-05-29,747117
2024,2024-05-29,745900
2024,2024-05-29,746790
2024,2024-05-29,745988
2024,2024-05-30,746551
2024,2024-05-30,746228
2024,2024-05-30,745250
2024,2024-05-30,745081
2024,2024-05-30,745898
2024,2024-05-30,745985
2024,2024-05-30,745249
2024,2024-05-30,746954
2024,2024-05-30,745819
2024,2024-05-30,747114
2024,2024-05-31,746225
2024,2024-05-31,746877
2024,2024-05-31,745574
