Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,153,35.01,43,36,11,25.58,6,13.95,84,18,21.43,11.76,20,13.07,24.84,30.0,35.22,19.64,0.083,0.209,0.167,0.376,0.084
SL,Slider,BR,66,15.1,14,13,7,50.0,0,0.0,33,9,27.27,13.64,11,16.67,30.3,35.48,19.5,22.58,0.077,0.143,0.077,0.21999999999999997,0.0
SI,Sinker,FB,53,12.13,15,13,7,46.67,2,13.33,23,6,26.09,11.32,16,30.19,41.51,28.57,10.69,41.18,0.308,0.4,0.385,0.785,0.07700000000000001
CU,Curveball,BR,45,10.3,10,10,6,60.0,0,0.0,17,8,47.06,17.78,11,24.44,42.22,28.0,10.69,35.29,0.2,0.2,0.2,0.4,0.0
CH,Changeup,OS,32,7.32,9,9,2,22.22,0,0.0,16,5,31.25,15.62,3,9.38,25.0,40.91,4.4,28.57,0.333,0.333,0.333,0.666,0.0
FC,Cutter,FB,32,7.32,6,5,0,0.0,1,16.67,16,3,18.75,9.38,5,15.62,25.0,20.0,3.77,0.0,0.4,0.5,0.4,0.9,0.0
ST,Sweeper,BR,22,5.03,4,4,0,0.0,0,0.0,7,1,14.29,4.55,6,27.27,31.82,18.18,5.03,0.0,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,18,4.12,3,2,0,0.0,1,33.33,6,0,0.0,0.0,3,16.67,16.67,25.0,5.66,0.0,0.5,0.667,0.5,1.167,0.0
KC,Knuckle Curve,BR,9,2.06,1,1,0,0.0,0,0.0,1,0,0.0,0.0,3,33.33,33.33,20.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,6,1.37,1,1,0,0.0,0,0.0,4,1,25.0,16.67,1,16.67,33.33,0.0,2.52,0.0,1.0,1.0,1.0,2.0,0.0
FO,Forkball,OS,1,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.63,0.0,,,,,
