Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,446,32.04,120,106,30,25.0,10,8.33,240,75,31.25,16.82,54,12.11,28.92,28.31,30.38,23.62,0.264,0.35,0.557,0.907,0.29300000000000004
CH,Changeup,OS,242,17.39,58,50,16,27.59,5,8.62,139,63,45.32,26.03,12,4.96,30.99,38.51,16.51,23.19,0.34,0.404,0.62,1.024,0.27999999999999997
SL,Slider,BR,175,12.57,49,44,23,46.94,1,2.04,91,48,52.75,27.43,20,11.43,38.86,33.7,14.35,38.33,0.227,0.306,0.477,0.7829999999999999,0.24999999999999997
FC,Cutter,FB,141,10.13,38,33,7,18.42,3,7.89,80,27,33.75,19.15,10,7.09,26.24,34.67,8.13,20.59,0.091,0.211,0.121,0.33199999999999996,0.03
CU,Curveball,BR,126,9.05,27,22,12,44.44,2,7.41,42,20,47.62,15.87,26,20.63,36.51,20.83,7.89,36.36,0.273,0.407,0.591,0.998,0.31799999999999995
SI,Sinker,FB,85,6.11,26,23,5,19.23,2,7.69,41,9,21.95,10.59,15,17.65,28.24,18.92,6.22,19.23,0.261,0.346,0.522,0.868,0.261
ST,Sweeper,BR,63,4.53,14,10,5,35.71,1,7.14,27,10,37.04,15.87,11,17.46,33.33,21.21,5.26,22.73,0.2,0.429,0.6,1.029,0.39999999999999997
FS,Split-Finger,OS,49,3.52,14,13,7,50.0,1,7.14,29,13,44.83,26.53,2,4.08,30.61,50.0,5.74,29.17,0.231,0.286,0.538,0.8240000000000001,0.30700000000000005
KC,Knuckle Curve,BR,49,3.52,11,9,6,54.55,1,9.09,17,8,47.06,16.33,8,16.33,32.65,20.69,5.02,28.57,0.222,0.273,0.333,0.6060000000000001,0.11100000000000002
FA,Other,,7,0.5,3,3,0,0.0,0,0.0,5,1,20.0,14.29,1,14.29,28.57,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.29,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.24,0.0,0.5,0.5,0.5,1.0,0.0
SC,Screwball,,2,0.14,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,0.24,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.14,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
FO,Forkball,OS,1,0.07,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,
