Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,515,26.18,143,125,18,12.59,15,10.49,237,29,12.24,5.63,123,23.88,29.51,24.77,26.24,12.16,0.256,0.343,0.368,0.7110000000000001,0.11199999999999999
SI,Sinker,FB,425,21.61,114,99,12,10.53,12,10.53,180,22,12.22,5.18,108,25.41,30.59,30.05,14.18,15.0,0.313,0.404,0.465,0.869,0.15200000000000002
SL,Slider,BR,394,20.03,93,83,19,20.43,9,9.68,164,48,29.27,12.18,84,21.32,33.5,26.7,20.57,16.38,0.301,0.366,0.53,0.896,0.22900000000000004
CH,Changeup,OS,153,7.78,28,24,11,39.29,2,7.14,65,21,32.31,13.73,22,14.38,28.1,24.72,11.17,17.46,0.208,0.321,0.25,0.571,0.04200000000000001
ST,Sweeper,BR,144,7.32,36,33,7,19.44,3,8.33,60,13,21.67,9.03,27,18.75,27.78,27.16,8.87,14.0,0.303,0.361,0.424,0.7849999999999999,0.121
FC,Cutter,FB,143,7.27,29,27,5,17.24,1,3.45,57,13,22.81,9.09,34,23.78,32.87,25.71,6.03,14.71,0.222,0.241,0.259,0.5,0.037000000000000005
CU,Curveball,BR,79,4.02,19,18,3,15.79,1,5.26,33,4,12.12,5.06,13,16.46,21.52,18.42,6.03,8.82,0.389,0.421,0.778,1.199,0.389
FS,Split-Finger,OS,66,3.36,13,13,2,15.38,0,0.0,27,10,37.04,15.15,7,10.61,25.76,18.92,3.37,10.53,0.231,0.231,0.308,0.539,0.07699999999999999
KC,Knuckle Curve,BR,37,1.88,14,13,5,35.71,1,7.14,18,7,38.89,18.92,2,5.41,24.32,22.73,3.37,21.05,0.231,0.286,0.462,0.748,0.231
,,,5,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.18,0.0,,,,,
SV,Slurve,BR,3,0.15,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,,0.0,,1.0,1.0,1.0,2.0,0.0
EP,Eephus,,2,0.1,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
