Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,263,26.04,68,60,13,19.12,6,8.82,115,20,17.39,7.6,50,19.01,26.62,22.14,27.08,17.33,0.317,0.397,0.533,0.93,0.21600000000000003
SI,Sinker,FB,186,18.42,47,40,1,2.13,4,8.51,82,6,7.32,3.23,40,21.51,24.73,27.47,6.86,5.26,0.25,0.362,0.275,0.637,0.025000000000000022
SL,Slider,BR,180,17.82,39,36,8,20.51,3,7.69,83,28,33.73,15.56,32,17.78,33.33,33.33,18.77,15.38,0.194,0.256,0.306,0.562,0.11199999999999999
CH,Changeup,OS,112,11.09,32,28,12,37.5,4,12.5,61,26,42.62,23.21,8,7.14,30.36,32.26,13.36,32.43,0.107,0.219,0.107,0.326,0.0
ST,Sweeper,BR,106,10.5,27,26,14,51.85,1,3.7,53,26,49.06,24.53,10,9.43,33.96,30.16,16.25,31.11,0.077,0.111,0.308,0.419,0.23099999999999998
FC,Cutter,FB,74,7.33,23,21,0,0.0,2,8.7,32,2,6.25,2.7,12,16.22,18.92,11.43,6.14,0.0,0.429,0.478,0.476,0.954,0.046999999999999986
CU,Curveball,BR,42,4.16,12,10,1,8.33,2,16.67,18,3,16.67,7.14,3,7.14,14.29,16.0,4.69,7.69,0.5,0.583,0.6,1.1829999999999998,0.09999999999999998
FS,Split-Finger,OS,22,2.18,5,5,2,40.0,0,0.0,12,5,41.67,22.73,1,4.55,27.27,25.0,3.61,20.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,13,1.29,5,5,2,40.0,0,0.0,6,3,50.0,23.08,1,7.69,30.77,30.0,1.81,40.0,0.2,0.2,0.2,0.4,0.0
SV,Slurve,BR,8,0.79,3,3,2,66.67,0,0.0,5,2,40.0,25.0,1,12.5,37.5,60.0,0.72,100.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,3,0.3,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.72,0.0,,1.0,,,
,,,1,0.1,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
