Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,517,28.44,129,110,45,34.88,14,10.85,252,68,26.98,13.15,89,17.21,30.37,23.95,31.74,25.14,0.218,0.318,0.482,0.8,0.264
SL,Slider,BR,346,19.03,89,83,24,26.97,6,6.74,174,56,32.18,16.18,49,14.16,30.35,28.81,19.68,21.62,0.169,0.225,0.325,0.55,0.156
SI,Sinker,FB,332,18.26,110,98,17,15.45,11,10.0,147,17,11.56,5.12,86,25.9,31.02,27.27,11.88,25.37,0.255,0.336,0.408,0.744,0.15299999999999997
ST,Sweeper,BR,179,9.85,42,39,14,33.33,2,4.76,80,31,38.75,17.32,30,16.76,34.08,30.0,10.46,23.73,0.154,0.214,0.256,0.47,0.10200000000000001
FC,Cutter,FB,138,7.59,35,34,10,28.57,1,2.86,65,20,30.77,14.49,36,26.09,40.58,36.67,4.96,35.71,0.176,0.2,0.265,0.465,0.08900000000000002
CU,Curveball,BR,134,7.37,20,20,6,30.0,0,0.0,59,21,35.59,15.67,16,11.94,27.61,31.76,7.98,13.33,0.15,0.15,0.2,0.35,0.05000000000000002
CH,Changeup,OS,74,4.07,16,15,4,25.0,1,6.25,43,12,27.91,16.22,3,4.05,20.27,37.78,6.91,10.26,0.067,0.125,0.067,0.192,0.0
FS,Split-Finger,OS,53,2.92,16,15,9,56.25,1,6.25,32,14,43.75,26.42,5,9.43,35.85,43.33,3.37,47.37,0.2,0.25,0.2,0.45,0.0
KC,Knuckle Curve,BR,36,1.98,7,7,2,28.57,0,0.0,17,6,35.29,16.67,4,11.11,27.78,28.57,2.3,15.38,0.143,0.143,0.286,0.42899999999999994,0.143
SV,Slurve,BR,7,0.39,3,3,1,33.33,0,0.0,5,1,20.0,14.29,0,0.0,14.29,33.33,0.53,33.33,0.333,0.333,0.667,1.0,0.334
,,,2,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.18,0.0,,,,,
