Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,166,34.37,37,30,5,13.51,7,18.92,75,20,26.67,12.05,36,21.69,33.73,17.91,34.62,11.11,0.233,0.378,0.467,0.845,0.234
SI,Sinker,FB,104,21.53,28,24,2,7.14,2,7.14,43,2,4.65,1.92,24,23.08,25.0,21.15,10.0,15.38,0.292,0.346,0.333,0.679,0.041000000000000036
SL,Slider,BR,72,14.91,19,19,4,21.05,0,0.0,28,6,21.43,8.33,18,25.0,33.33,20.0,17.69,17.39,0.105,0.105,0.105,0.21,0.0
ST,Sweeper,BR,61,12.63,23,21,3,13.04,1,4.35,27,2,7.41,3.28,12,19.67,22.95,24.14,19.23,12.0,0.286,0.318,0.333,0.651,0.04700000000000004
FC,Cutter,FB,34,7.04,7,7,1,14.29,0,0.0,11,3,27.27,8.82,6,17.65,26.47,19.05,6.15,12.5,0.429,0.429,0.571,1.0,0.14199999999999996
CU,Curveball,BR,18,3.73,6,6,1,16.67,0,0.0,8,0,0.0,0.0,3,16.67,16.67,41.67,4.62,16.67,0.333,0.333,0.5,0.833,0.16699999999999998
CH,Changeup,OS,13,2.69,5,5,1,20.0,0,0.0,8,1,12.5,7.69,2,15.38,23.08,33.33,3.08,25.0,0.4,0.4,0.4,0.8,0.0
KC,Knuckle Curve,BR,11,2.28,3,3,0,0.0,0,0.0,4,0,0.0,0.0,2,18.18,18.18,16.67,3.08,0.0,0.667,0.667,0.667,1.334,0.0
EP,Eephus,,2,0.41,1,0,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,,0.0,,,
FS,Split-Finger,OS,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.77,0.0,,,,,
SC,Screwball,,1,0.21,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.77,0.0,,,,,
