Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,307,31.17,82,74,30,36.59,8,9.76,163,52,31.9,16.94,51,16.61,33.55,33.58,29.15,34.88,0.23,0.305,0.473,0.778,0.24299999999999997
SL,Slider,BR,189,19.19,42,38,5,11.9,3,7.14,81,22,27.16,11.64,27,14.29,25.93,17.0,19.66,8.62,0.368,0.429,0.395,0.8240000000000001,0.027000000000000024
SI,Sinker,FB,182,18.48,61,53,5,8.2,3,4.92,101,20,19.8,10.99,38,20.88,31.87,32.89,10.85,15.62,0.34,0.426,0.415,0.841,0.07499999999999996
ST,Sweeper,BR,99,10.05,28,25,11,39.29,3,10.71,40,15,37.5,15.15,12,12.12,27.27,24.59,13.56,27.5,0.16,0.25,0.16,0.41000000000000003,0.0
FC,Cutter,FB,68,6.9,18,17,4,22.22,0,0.0,30,9,30.0,13.24,14,20.59,33.82,20.59,5.42,25.0,0.353,0.333,0.647,0.98,0.29400000000000004
CH,Changeup,OS,59,5.99,21,21,11,52.38,0,0.0,38,16,42.11,27.12,5,8.47,35.59,41.38,10.17,36.67,0.143,0.143,0.143,0.286,0.0
CU,Curveball,BR,35,3.55,8,8,2,25.0,0,0.0,13,4,30.77,11.43,7,20.0,31.43,25.0,4.41,15.38,0.375,0.375,0.375,0.75,0.0
FS,Split-Finger,OS,23,2.34,7,7,3,42.86,0,0.0,16,7,43.75,30.43,1,4.35,34.78,33.33,4.07,25.0,0.143,0.143,0.143,0.286,0.0
KC,Knuckle Curve,BR,13,1.32,3,3,1,33.33,0,0.0,5,1,20.0,7.69,3,23.08,30.77,20.0,1.36,25.0,0.333,0.333,0.667,1.0,0.334
SV,Slurve,BR,6,0.61,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,16.67,16.67,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,3,0.3,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,,0.34,0.0,1.0,1.0,1.0,2.0,0.0
,,,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.34,0.0,,,,,
