Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,319,26.92,86,72,16,18.6,13,15.12,141,27,19.15,8.46,61,19.12,27.59,17.93,28.08,14.95,0.139,0.271,0.236,0.507,0.09699999999999998
SI,Sinker,FB,261,22.03,68,53,5,7.35,9,13.24,113,12,10.62,4.6,51,19.54,24.14,20.0,15.49,8.47,0.226,0.388,0.302,0.69,0.07599999999999998
SL,Slider,BR,236,19.92,46,42,7,15.22,3,6.52,79,15,18.99,6.36,50,21.19,27.54,20.59,18.11,10.14,0.119,0.178,0.143,0.32099999999999995,0.023999999999999994
FC,Cutter,FB,102,8.61,30,27,5,16.67,3,10.0,44,10,22.73,9.8,23,22.55,32.35,20.83,6.3,20.83,0.222,0.3,0.37,0.6699999999999999,0.148
ST,Sweeper,BR,97,8.19,19,18,4,21.05,1,5.26,26,3,11.54,3.09,29,29.9,32.99,16.07,9.97,10.53,0.278,0.316,0.333,0.649,0.05499999999999999
CH,Changeup,OS,78,6.58,16,14,8,50.0,2,12.5,42,17,40.48,21.79,7,8.97,30.77,34.0,9.97,21.05,0.071,0.188,0.286,0.474,0.21499999999999997
CU,Curveball,BR,47,3.97,6,6,1,16.67,0,0.0,17,3,17.65,6.38,10,21.28,27.66,13.04,4.72,5.56,0.167,0.167,0.167,0.334,0.0
FS,Split-Finger,OS,20,1.69,3,2,2,66.67,0,0.0,8,5,62.5,25.0,2,10.0,35.0,20.0,3.15,16.67,0.0,0.333,0.0,0.333,0.0
KC,Knuckle Curve,BR,10,0.84,3,3,2,66.67,0,0.0,6,3,50.0,30.0,2,20.0,50.0,75.0,1.84,28.57,0.333,0.333,0.667,1.0,0.334
SV,Slurve,BR,7,0.59,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,28.57,28.57,50.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,6,0.51,1,1,1,100.0,0,0.0,2,1,50.0,16.67,0,0.0,16.67,20.0,1.31,20.0,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,1,0.08,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.26,0.0,,,,,
,,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
