Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,89,32.25,19,17,8,42.11,2,10.53,42,14,33.33,15.73,20,22.47,38.2,13.33,26.67,33.33,0.118,0.211,0.176,0.387,0.057999999999999996
CH,Changeup,OS,44,15.94,9,9,5,55.56,0,0.0,14,7,50.0,15.91,6,13.64,29.55,27.27,22.22,25.0,0.222,0.222,0.222,0.444,0.0
FC,Cutter,FB,34,12.32,7,5,2,28.57,2,28.57,13,4,30.77,11.76,7,20.59,32.35,18.75,7.78,28.57,0.2,0.429,0.2,0.629,0.0
SL,Slider,BR,34,12.32,8,8,4,50.0,0,0.0,14,9,64.29,26.47,8,23.53,50.0,36.84,12.22,36.36,0.125,0.125,0.25,0.375,0.125
CU,Curveball,BR,27,9.78,8,8,2,25.0,0,0.0,14,5,35.71,18.52,4,14.81,33.33,28.57,12.22,18.18,0.5,0.5,1.0,1.5,0.5
SI,Sinker,FB,25,9.06,11,11,4,36.36,0,0.0,13,4,30.77,16.0,7,28.0,44.0,28.57,7.78,57.14,0.455,0.455,0.818,1.273,0.36299999999999993
ST,Sweeper,BR,13,4.71,3,2,1,33.33,1,33.33,5,2,40.0,15.38,2,15.38,30.77,22.22,4.44,25.0,0.5,0.667,1.0,1.667,0.5
KC,Knuckle Curve,BR,5,1.81,2,2,1,50.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,33.33,3.33,33.33,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,1.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,2.22,0.0,,,,,
FA,Other,,1,0.36,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,1,0.36,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,1.11,100.0,0.0,0.0,0.0,0.0,0.0
