Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,101,34.83,20,16,9,45.0,3,15.0,47,15,31.91,14.85,12,11.88,26.73,20.0,36.0,25.0,0.125,0.25,0.188,0.438,0.063
CH,Changeup,OS,46,15.86,11,9,2,18.18,2,18.18,25,6,24.0,13.04,5,10.87,23.91,33.33,15.0,13.33,0.111,0.273,0.111,0.384,0.0
SL,Slider,BR,41,14.14,7,7,2,28.57,0,0.0,24,9,37.5,21.95,5,12.2,34.15,45.45,16.0,12.5,0.143,0.143,0.571,0.714,0.42799999999999994
SI,Sinker,FB,29,10.0,9,7,1,11.11,2,22.22,13,1,7.69,3.45,3,10.34,13.79,17.65,8.0,12.5,0.0,0.222,0.0,0.222,0.0
CU,Curveball,BR,22,7.59,6,5,3,50.0,1,16.67,9,3,33.33,13.64,4,18.18,31.82,23.08,9.0,33.33,0.4,0.5,1.0,1.5,0.6
FC,Cutter,FB,18,6.21,2,2,0,0.0,0,0.0,8,3,37.5,16.67,5,27.78,44.44,28.57,2.0,0.0,0.5,0.5,0.5,1.0,0.0
KC,Knuckle Curve,BR,9,3.1,2,2,1,50.0,0,0.0,4,3,75.0,33.33,2,22.22,55.56,42.86,3.0,33.33,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,3.1,3,3,2,66.67,0,0.0,4,2,50.0,22.22,0,0.0,22.22,37.5,7.0,28.57,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,7,2.41,3,3,0,0.0,0,0.0,4,0,0.0,0.0,1,14.29,14.29,0.0,2.0,0.0,0.333,0.333,0.667,1.0,0.334
EP,Eephus,,5,1.72,3,3,1,33.33,0,0.0,3,0,0.0,0.0,2,40.0,40.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.69,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
SC,Screwball,,1,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
