Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,396,30.51,72,63,11,15.28,7,9.72,144,21,14.58,5.3,114,28.79,34.09,19.89,26.23,11.46,0.254,0.319,0.46,0.779,0.20600000000000002
CH,Changeup,OS,229,17.64,62,60,12,19.35,2,3.23,102,30,29.41,13.1,25,10.92,24.02,30.99,20.77,15.79,0.283,0.306,0.417,0.723,0.134
SI,Sinker,FB,204,15.72,43,35,6,13.95,7,16.28,65,6,9.23,2.94,57,27.94,30.88,14.74,10.11,16.22,0.143,0.279,0.143,0.42200000000000004,0.0
CU,Curveball,BR,117,9.01,36,32,13,36.11,2,5.56,52,17,32.69,14.53,26,22.22,36.75,34.48,10.66,33.33,0.25,0.286,0.625,0.911,0.375
SL,Slider,BR,107,8.24,35,32,12,34.29,3,8.57,53,16,30.19,14.95,22,20.56,35.51,38.46,12.3,26.67,0.188,0.257,0.406,0.663,0.21800000000000003
FC,Cutter,FB,98,7.55,18,14,2,11.11,4,22.22,36,4,11.11,4.08,28,28.57,32.65,15.0,5.46,10.0,0.286,0.444,0.5,0.944,0.21400000000000002
FS,Split-Finger,OS,55,4.24,14,13,9,64.29,1,7.14,17,9,52.94,16.36,9,16.36,32.73,21.62,6.01,40.91,0.077,0.143,0.308,0.45099999999999996,0.23099999999999998
ST,Sweeper,BR,46,3.54,7,5,3,42.86,1,14.29,12,3,25.0,6.52,13,28.26,34.78,18.52,4.37,18.75,0.2,0.286,0.2,0.486,0.0
KC,Knuckle Curve,BR,26,2.0,6,6,2,33.33,0,0.0,9,2,22.22,7.69,5,19.23,26.92,33.33,2.46,22.22,0.0,0.0,0.0,0.0,0.0
,,,12,0.92,3,1,1,33.33,2,66.67,0,0,,0.0,0,0.0,0.0,,0.55,50.0,0.0,0.667,0.0,0.667,0.0
SV,Slurve,BR,3,0.23,2,2,1,50.0,0,0.0,2,1,50.0,33.33,1,33.33,66.67,100.0,0.55,50.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,3,0.23,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,0.55,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.08,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
PO,Pitch Out,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
