Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,323,32.04,70,60,12,17.14,9,12.86,138,25,18.12,7.74,68,21.05,28.79,25.31,31.6,13.19,0.3,0.391,0.467,0.8580000000000001,0.16700000000000004
SL,Slider,BR,239,23.71,61,55,19,31.15,5,8.2,112,39,34.82,16.32,47,19.67,35.98,37.12,26.39,25.0,0.182,0.246,0.182,0.428,0.0
SI,Sinker,FB,168,16.67,43,40,7,16.28,2,4.65,70,10,14.29,5.95,41,24.4,30.36,24.32,11.46,21.21,0.225,0.279,0.375,0.654,0.15
ST,Sweeper,BR,102,10.12,26,24,10,38.46,1,3.85,44,22,50.0,21.57,14,13.73,35.29,33.8,13.54,25.64,0.125,0.16,0.167,0.327,0.04200000000000001
FC,Cutter,FB,62,6.15,14,12,0,0.0,2,14.29,27,8,29.63,12.9,9,14.52,27.42,10.0,3.12,0.0,0.333,0.429,0.667,1.096,0.334
CU,Curveball,BR,36,3.57,12,11,4,33.33,0,0.0,12,4,33.33,11.11,8,22.22,33.33,17.65,3.47,40.0,0.455,0.455,0.545,1.0,0.09000000000000002
CH,Changeup,OS,33,3.27,11,11,3,27.27,0,0.0,19,6,31.58,18.18,3,9.09,27.27,29.41,4.17,25.0,0.182,0.182,0.182,0.364,0.0
KC,Knuckle Curve,BR,23,2.28,6,6,0,0.0,0,0.0,9,0,0.0,0.0,7,30.43,30.43,41.67,2.78,0.0,0.167,0.167,0.167,0.334,0.0
FS,Split-Finger,OS,17,1.69,5,4,1,20.0,1,20.0,6,2,33.33,11.76,0,0.0,11.76,21.43,3.12,11.11,0.5,0.6,0.5,1.1,0.0
FA,Other,,2,0.2,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,2,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.35,0.0,,,,,
