Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,505,26.51,136,120,38,27.94,8,5.88,250,49,19.6,9.7,81,16.04,25.74,25.55,28.06,24.36,0.275,0.346,0.567,0.9129999999999999,0.2919999999999999
SL,Slider,BR,376,19.74,117,109,22,18.8,7,5.98,214,68,31.78,18.09,40,10.64,28.72,39.41,19.42,20.37,0.284,0.333,0.505,0.8380000000000001,0.22100000000000003
SI,Sinker,FB,374,19.63,115,109,12,10.43,3,2.61,188,23,12.23,6.15,76,20.32,26.47,42.53,10.07,21.43,0.275,0.313,0.376,0.6890000000000001,0.10099999999999998
ST,Sweeper,BR,160,8.4,46,42,15,32.61,4,8.7,86,33,38.37,20.62,19,11.88,32.5,45.71,12.59,21.43,0.238,0.304,0.619,0.923,0.381
FC,Cutter,FB,130,6.82,32,30,7,21.88,2,6.25,79,28,35.44,21.54,8,6.15,27.69,38.03,4.5,28.0,0.367,0.406,0.533,0.9390000000000001,0.16600000000000004
CH,Changeup,OS,114,5.98,36,33,12,33.33,3,8.33,72,22,30.56,19.3,6,5.26,24.56,44.62,8.63,25.0,0.121,0.194,0.242,0.436,0.121
FS,Split-Finger,OS,97,5.09,22,20,10,45.45,2,9.09,52,28,53.85,28.87,9,9.28,38.14,40.68,8.09,22.22,0.35,0.409,0.7,1.109,0.35
CU,Curveball,BR,87,4.57,24,23,5,20.83,1,4.17,50,19,38.0,21.84,8,9.2,31.03,44.23,5.58,16.13,0.261,0.292,0.522,0.8140000000000001,0.261
KC,Knuckle Curve,BR,23,1.21,8,8,5,62.5,0,0.0,17,11,64.71,47.83,2,8.7,56.52,73.33,1.62,55.56,0.125,0.125,0.125,0.25,0.0
,,,18,0.94,4,0,0,0.0,4,100.0,0,0,,0.0,0,0.0,0.0,,0.18,0.0,,1.0,,,
SV,Slurve,BR,10,0.52,2,2,0,0.0,0,0.0,5,2,40.0,20.0,0,0.0,20.0,28.57,0.72,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,7,0.37,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,14.29,14.29,0.0,0.36,0.0,0.0,0.5,0.0,0.5,0.0
FO,Forkball,OS,4,0.21,1,1,1,100.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,50.0,0.18,100.0,0.0,0.0,0.0,0.0,0.0
