Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,114,40.86,39,39,3,7.69,0,0.0,71,14,19.72,12.28,9,7.89,20.18,30.95,34.62,11.11,0.205,0.205,0.385,0.59,0.18000000000000002
FC,Cutter,FB,37,13.26,9,9,2,22.22,0,0.0,22,6,27.27,16.22,3,8.11,24.32,38.46,7.69,33.33,0.111,0.111,0.111,0.222,0.0
SL,Slider,BR,36,12.9,12,10,3,25.0,1,8.33,22,6,27.27,16.67,4,11.11,27.78,60.87,16.67,23.08,0.1,0.182,0.4,0.5820000000000001,0.30000000000000004
CH,Changeup,OS,21,7.53,4,4,0,0.0,0,0.0,9,2,22.22,9.52,2,9.52,19.05,35.29,8.97,0.0,0.25,0.25,0.5,0.75,0.25
CU,Curveball,BR,20,7.17,6,6,2,33.33,0,0.0,11,3,27.27,15.0,4,20.0,35.0,50.0,10.26,25.0,0.0,0.0,0.0,0.0,0.0
SI,Sinker,FB,20,7.17,5,5,0,0.0,0,0.0,11,0,0.0,0.0,4,20.0,20.0,22.22,5.13,0.0,0.2,0.2,0.2,0.4,0.0
FS,Split-Finger,OS,11,3.94,2,2,0,0.0,0,0.0,6,1,16.67,9.09,0,0.0,9.09,37.5,8.97,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,10,3.58,4,4,0,0.0,0,0.0,6,1,16.67,10.0,1,10.0,20.0,40.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,6,2.15,0,0,0,,0,,2,1,50.0,16.67,2,33.33,50.0,0.0,0.0,,,,,,
FA,Other,,3,1.08,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,1.5,0.5
,,,1,0.36,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
