Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,537,29.85,107,84,16,14.95,22,20.56,213,47,22.07,8.75,122,22.72,31.47,14.29,23.75,14.68,0.345,0.477,0.476,0.953,0.131
SI,Sinker,FB,402,22.35,110,99,11,10.0,7,6.36,169,17,10.06,4.23,94,23.38,27.61,13.53,18.52,12.94,0.343,0.409,0.475,0.8839999999999999,0.13199999999999995
SL,Slider,BR,299,16.62,81,74,15,18.52,7,8.64,130,32,24.62,10.7,41,13.71,24.41,25.43,19.39,16.85,0.365,0.42,0.581,1.001,0.21599999999999997
FC,Cutter,FB,147,8.17,39,31,1,2.56,8,20.51,56,6,10.71,4.08,36,24.49,28.57,17.91,5.01,4.35,0.194,0.359,0.258,0.617,0.064
ST,Sweeper,BR,138,7.67,40,37,12,30.0,1,2.5,69,18,26.09,13.04,12,8.7,21.74,29.27,12.2,21.43,0.351,0.385,0.568,0.953,0.21699999999999997
CH,Changeup,OS,129,7.17,42,38,8,19.05,3,7.14,60,10,16.67,7.75,12,9.3,17.05,21.62,11.55,15.09,0.184,0.262,0.342,0.6040000000000001,0.15800000000000003
CU,Curveball,BR,64,3.56,18,16,1,5.56,1,5.56,26,3,11.54,4.69,11,17.19,21.88,24.32,4.36,5.0,0.625,0.667,1.0,1.667,0.375
FS,Split-Finger,OS,38,2.11,10,10,1,10.0,0,0.0,18,4,22.22,10.53,2,5.26,15.79,29.17,2.4,9.09,0.1,0.1,0.2,0.30000000000000004,0.1
KC,Knuckle Curve,BR,29,1.61,10,10,4,40.0,0,0.0,14,5,35.71,17.24,4,13.79,31.03,27.78,1.96,44.44,0.3,0.3,0.3,0.6,0.0
SV,Slurve,BR,9,0.5,3,3,2,66.67,0,0.0,4,2,50.0,22.22,1,11.11,33.33,20.0,0.65,66.67,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.22,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,3,0.17,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.22,100.0,0.0,0.0,0.0,0.0,0.0
