Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,624,28.69,163,138,37,22.7,19,11.66,311,71,22.83,11.38,105,16.83,28.21,24.06,26.16,20.44,0.268,0.364,0.507,0.871,0.239
SL,Slider,BR,459,21.1,110,100,39,35.45,8,7.27,191,62,32.46,13.51,82,17.86,31.37,26.1,23.12,24.38,0.21,0.275,0.37,0.645,0.16
SI,Sinker,FB,351,16.14,95,84,11,11.58,9,9.47,163,18,11.04,5.13,68,19.37,24.5,15.65,11.71,13.58,0.274,0.358,0.381,0.739,0.10699999999999998
ST,Sweeper,BR,193,8.87,46,43,19,41.3,2,4.35,85,34,40.0,17.62,34,17.62,35.23,28.57,11.42,24.05,0.116,0.152,0.302,0.45399999999999996,0.186
CH,Changeup,OS,157,7.22,33,32,12,36.36,1,3.03,88,26,29.55,16.56,9,5.73,22.29,28.92,8.96,19.35,0.156,0.182,0.281,0.463,0.12500000000000003
FC,Cutter,FB,139,6.39,28,23,3,10.71,5,17.86,52,9,17.31,6.47,32,23.02,29.5,18.06,3.9,11.11,0.261,0.393,0.435,0.8280000000000001,0.174
CU,Curveball,BR,124,5.7,24,21,9,37.5,3,12.5,49,13,26.53,10.48,19,15.32,25.81,21.13,7.08,18.37,0.19,0.292,0.524,0.8160000000000001,0.334
FS,Split-Finger,OS,51,2.34,11,9,3,27.27,2,18.18,31,11,35.48,21.57,4,7.84,29.41,40.74,3.9,11.11,0.333,0.455,0.333,0.788,0.0
KC,Knuckle Curve,BR,48,2.21,10,9,4,40.0,1,10.0,21,8,38.1,16.67,9,18.75,35.42,32.14,1.88,30.77,0.333,0.4,1.0,1.4,0.667
,,,26,1.2,4,3,1,25.0,1,25.0,8,1,12.5,3.85,4,15.38,19.23,,1.88,7.69,0.0,0.25,0.0,0.25,0.0
CS,Slow Curve,BR,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
EP,Eephus,,1,0.05,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
SC,Screwball,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
