Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,341,30.04,96,87,12,12.5,5,5.21,195,37,18.97,10.85,39,11.44,22.29,38.82,31.99,12.63,0.241,0.284,0.483,0.7669999999999999,0.242
CH,Changeup,OS,182,16.04,64,58,2,3.12,5,7.81,101,17,16.83,9.34,18,9.89,19.23,36.89,14.48,4.65,0.207,0.27,0.259,0.529,0.05200000000000002
SL,Slider,BR,146,12.86,31,27,7,22.58,3,9.68,67,14,20.9,9.59,30,20.55,30.14,25.35,13.13,17.95,0.222,0.3,0.333,0.633,0.11100000000000002
SI,Sinker,FB,126,11.1,44,38,4,9.09,5,11.36,69,8,11.59,6.35,14,11.11,17.46,32.81,9.43,14.29,0.316,0.395,0.553,0.9480000000000001,0.23700000000000004
CU,Curveball,BR,119,10.48,20,19,2,10.0,1,5.0,49,6,12.24,5.04,26,21.85,26.89,23.73,11.45,5.88,0.421,0.45,0.737,1.187,0.316
FC,Cutter,FB,100,8.81,32,31,3,9.38,1,3.12,56,7,12.5,7.0,13,13.0,20.0,34.0,6.73,15.0,0.29,0.312,0.387,0.6990000000000001,0.09700000000000003
ST,Sweeper,BR,47,4.14,11,10,4,36.36,0,0.0,20,5,25.0,10.64,9,19.15,29.79,29.63,6.06,22.22,0.0,0.091,0.0,0.091,0.0
KC,Knuckle Curve,BR,37,3.26,8,7,4,50.0,0,0.0,17,8,47.06,21.62,5,13.51,35.14,38.46,4.04,33.33,0.0,0.125,0.0,0.125,0.0
FS,Split-Finger,OS,25,2.2,9,8,1,11.11,1,11.11,12,2,16.67,8.0,3,12.0,20.0,21.43,2.02,16.67,0.25,0.333,0.25,0.583,0.0
SV,Slurve,BR,5,0.44,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.35,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,2,0.18,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.34,0.0,,,,,
,,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
