Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,239,27.22,62,52,7,11.29,7,11.29,122,17,13.93,7.11,46,19.25,26.36,43.08,25.91,12.28,0.231,0.317,0.365,0.6819999999999999,0.13399999999999998
SL,Slider,BR,177,20.16,52,49,13,25.0,1,1.92,93,37,39.78,20.9,23,12.99,33.9,36.56,21.82,27.08,0.163,0.176,0.163,0.33899999999999997,0.0
SI,Sinker,FB,151,17.2,39,37,2,5.13,1,2.56,64,5,7.81,3.31,39,25.83,29.14,30.56,10.45,8.7,0.324,0.359,0.405,0.764,0.08100000000000002
ST,Sweeper,BR,97,11.05,32,32,9,28.12,0,0.0,53,19,35.85,19.59,12,12.37,31.96,43.1,15.45,26.47,0.125,0.125,0.125,0.25,0.0
FC,Cutter,FB,79,9.0,23,23,2,8.7,0,0.0,41,9,21.95,11.39,12,15.19,26.58,35.71,5.91,15.38,0.217,0.217,0.217,0.434,0.0
CU,Curveball,BR,61,6.95,20,20,4,20.0,0,0.0,28,9,32.14,14.75,8,13.11,27.87,27.27,9.09,20.0,0.2,0.2,0.2,0.4,0.0
CH,Changeup,OS,35,3.99,13,13,7,53.85,0,0.0,19,9,47.37,25.71,4,11.43,37.14,40.0,7.27,43.75,0.154,0.154,0.385,0.539,0.231
FS,Split-Finger,OS,17,1.94,4,3,1,25.0,0,0.0,5,2,40.0,11.76,0,0.0,11.76,15.38,3.18,14.29,0.0,0.25,0.0,0.25,0.0
KC,Knuckle Curve,BR,15,1.71,2,2,0,0.0,0,0.0,8,1,12.5,6.67,2,13.33,20.0,28.57,0.91,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,4,0.46,1,1,0,0.0,0,0.0,2,1,50.0,25.0,1,25.0,50.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,3,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
