Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,182,36.33,40,38,14,35.0,2,5.0,93,27,29.03,14.84,27,14.84,29.67,23.46,35.37,26.92,0.237,0.275,0.395,0.67,0.15800000000000003
SI,Sinker,FB,88,17.56,24,23,7,29.17,0,0.0,44,11,25.0,12.5,21,23.86,36.36,26.47,11.56,41.18,0.348,0.375,0.565,0.94,0.21699999999999997
SL,Slider,BR,81,16.17,20,19,7,35.0,1,5.0,39,14,35.9,17.28,15,18.52,35.8,27.5,18.37,25.93,0.053,0.1,0.105,0.20500000000000002,0.052
ST,Sweeper,BR,62,12.38,19,17,7,36.84,2,10.53,28,14,50.0,22.58,7,11.29,33.87,38.64,13.61,35.0,0.118,0.211,0.118,0.32899999999999996,0.0
CU,Curveball,BR,35,6.99,8,8,3,37.5,0,0.0,14,6,42.86,17.14,4,11.43,28.57,27.27,9.52,21.43,0.125,0.125,0.125,0.25,0.0
FC,Cutter,FB,24,4.79,6,6,1,16.67,0,0.0,12,4,33.33,16.67,3,12.5,29.17,33.33,2.04,33.33,0.167,0.167,0.167,0.334,0.0
CH,Changeup,OS,10,2.0,4,4,1,25.0,0,0.0,7,1,14.29,10.0,1,10.0,20.0,33.33,2.04,33.33,0.25,0.25,0.5,0.75,0.25
FS,Split-Finger,OS,9,1.8,4,3,0,0.0,1,25.0,5,0,0.0,0.0,0,0.0,0.0,50.0,4.08,0.0,0.333,0.5,0.333,0.833,0.0
KC,Knuckle Curve,BR,7,1.4,3,2,2,66.67,1,33.33,4,3,75.0,42.86,2,28.57,71.43,80.0,2.72,50.0,0.0,0.333,0.0,0.333,0.0
SV,Slurve,BR,3,0.6,2,2,1,50.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,0.68,100.0,0.0,0.0,0.0,0.0,0.0
