Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,413,40.29,84,68,16,19.05,14,16.67,199,40,20.1,9.69,49,11.86,21.55,25.11,33.0,16.16,0.265,0.398,0.382,0.78,0.11699999999999999
SI,Sinker,FB,127,12.39,30,29,9,30.0,1,3.33,63,13,20.63,10.24,30,23.62,33.86,29.09,13.33,22.5,0.172,0.2,0.207,0.40700000000000003,0.035
CH,Changeup,OS,123,12.0,41,38,5,12.2,3,7.32,65,16,24.62,13.01,11,8.94,21.95,32.86,12.0,13.89,0.211,0.268,0.421,0.6890000000000001,0.21
FC,Cutter,FB,105,10.24,31,27,8,25.81,4,12.9,49,7,14.29,6.67,18,17.14,23.81,25.93,10.67,25.0,0.222,0.323,0.333,0.656,0.11100000000000002
CU,Curveball,BR,93,9.07,20,20,7,35.0,0,0.0,30,10,33.33,10.75,23,24.73,35.48,23.53,9.67,24.14,0.15,0.15,0.15,0.3,0.0
SL,Slider,BR,72,7.02,21,19,5,23.81,1,4.76,34,10,29.41,13.89,13,18.06,31.94,26.47,9.0,18.52,0.316,0.333,0.526,0.859,0.21000000000000002
KC,Knuckle Curve,BR,34,3.32,7,7,4,57.14,0,0.0,8,3,37.5,8.82,12,35.29,44.12,10.53,4.0,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,26,2.54,8,8,3,37.5,0,0.0,11,4,36.36,15.38,2,7.69,23.08,27.78,3.33,30.0,0.125,0.125,0.125,0.25,0.0
ST,Sweeper,BR,21,2.05,12,11,4,33.33,0,0.0,14,6,42.86,28.57,2,9.52,38.1,33.33,4.67,28.57,0.091,0.167,0.091,0.258,0.0
FA,Other,,5,0.49,4,3,0,0.0,1,25.0,4,0,0.0,0.0,0,0.0,0.0,66.67,0.0,,0.333,0.5,0.333,0.833,0.0
EP,Eephus,,3,0.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,2,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
SV,Slurve,BR,1,0.1,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.33,0.0,,,,,
