Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,289,27.42,71,60,13,18.31,11,15.49,134,26,19.4,9.0,57,19.72,28.72,19.83,26.35,14.77,0.3,0.408,0.467,0.875,0.16700000000000004
CH,Changeup,OS,164,15.56,36,32,7,19.44,4,11.11,60,13,21.67,7.93,24,14.63,22.56,19.42,17.07,12.28,0.156,0.25,0.156,0.406,0.0
SL,Slider,BR,141,13.38,27,21,9,33.33,6,22.22,51,19,37.25,13.48,29,20.57,34.04,22.78,14.37,18.75,0.286,0.444,0.429,0.873,0.14300000000000002
CU,Curveball,BR,118,11.2,20,18,8,40.0,2,10.0,34,14,41.18,11.86,26,22.03,33.9,12.86,10.48,22.86,0.111,0.2,0.389,0.589,0.278
FC,Cutter,FB,97,9.2,21,18,3,14.29,3,14.29,41,8,19.51,8.25,17,17.53,25.77,20.0,5.69,15.79,0.278,0.381,0.389,0.77,0.11099999999999999
SI,Sinker,FB,90,8.54,23,19,2,8.7,4,17.39,32,3,9.38,3.33,27,30.0,33.33,11.11,7.49,8.0,0.263,0.391,0.263,0.654,0.0
FS,Split-Finger,OS,69,6.55,21,20,5,23.81,1,4.76,33,9,27.27,13.04,8,11.59,24.64,31.11,9.28,16.13,0.15,0.19,0.2,0.39,0.05000000000000002
ST,Sweeper,BR,47,4.46,12,12,4,33.33,0,0.0,19,7,36.84,14.89,13,27.66,42.55,27.27,5.69,21.05,0.083,0.083,0.083,0.166,0.0
KC,Knuckle Curve,BR,32,3.04,6,5,2,33.33,0,0.0,9,3,33.33,9.38,7,21.88,31.25,20.0,2.99,20.0,0.2,0.167,0.8,0.9670000000000001,0.6000000000000001
SV,Slurve,BR,5,0.47,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
