Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,368,29.82,94,82,15,15.96,10,10.64,169,35,20.71,9.51,63,17.12,26.63,25.99,26.92,15.31,0.22,0.312,0.39,0.702,0.17
SI,Sinker,FB,254,20.58,74,66,7,9.46,4,5.41,123,22,17.89,8.66,60,23.62,32.28,39.66,13.74,14.0,0.348,0.419,0.515,0.9339999999999999,0.16700000000000004
SL,Slider,BR,249,20.18,65,61,19,29.23,2,3.08,134,56,41.79,22.49,31,12.45,34.94,40.28,22.25,23.46,0.197,0.215,0.361,0.576,0.16399999999999998
ST,Sweeper,BR,105,8.51,29,29,10,34.48,0,0.0,54,17,31.48,16.19,13,12.38,28.57,34.48,10.16,27.03,0.276,0.276,0.414,0.69,0.13799999999999996
FC,Cutter,FB,77,6.24,23,23,3,13.04,0,0.0,44,7,15.91,9.09,9,11.69,20.78,47.62,4.67,17.65,0.261,0.261,0.348,0.609,0.08699999999999997
CH,Changeup,OS,59,4.78,21,21,11,52.38,0,0.0,37,19,51.35,32.2,2,3.39,35.59,42.86,7.42,40.74,0.19,0.19,0.476,0.6659999999999999,0.286
CU,Curveball,BR,57,4.62,15,14,8,53.33,0,0.0,26,9,34.62,15.79,11,19.3,35.09,37.5,7.14,30.77,0.143,0.2,0.143,0.34299999999999997,0.0
FS,Split-Finger,OS,36,2.92,11,10,3,27.27,1,9.09,22,6,27.27,16.67,0,0.0,16.67,33.33,4.4,18.75,0.3,0.364,0.5,0.864,0.2
KC,Knuckle Curve,BR,15,1.22,3,3,1,33.33,0,0.0,6,3,50.0,20.0,2,13.33,33.33,30.0,1.1,25.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,12,0.97,2,2,2,100.0,0,0.0,7,5,71.43,41.67,1,8.33,50.0,55.56,2.2,25.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.08,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
