Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,279,25.79,73,59,21,28.77,12,16.44,112,25,22.32,8.96,62,22.22,31.18,13.85,27.88,22.83,0.288,0.417,0.678,1.095,0.39000000000000007
SL,Slider,BR,257,23.75,58,56,22,37.93,2,3.45,104,41,39.42,15.95,47,18.29,34.24,22.96,22.73,29.33,0.196,0.224,0.375,0.599,0.179
SI,Sinker,FB,168,15.53,44,37,6,13.64,6,13.64,63,6,9.52,3.57,43,25.6,29.17,10.96,10.91,16.67,0.243,0.364,0.568,0.9319999999999999,0.32499999999999996
ST,Sweeper,BR,98,9.06,21,20,6,28.57,0,0.0,42,10,23.81,10.2,12,12.24,22.45,22.0,11.21,16.22,0.35,0.35,0.55,0.9,0.20000000000000007
FC,Cutter,FB,74,6.84,16,14,3,18.75,2,12.5,35,8,22.86,10.81,10,13.51,24.32,17.95,4.85,18.75,0.286,0.375,0.5,0.875,0.21400000000000002
CH,Changeup,OS,72,6.65,22,19,2,9.09,2,9.09,40,8,20.0,11.11,5,6.94,18.06,31.58,8.79,6.9,0.211,0.286,0.263,0.5489999999999999,0.05200000000000002
CU,Curveball,BR,65,6.01,9,9,4,44.44,0,0.0,18,5,27.78,7.69,16,24.62,32.31,12.12,6.36,19.05,0.111,0.111,0.444,0.555,0.333
FS,Split-Finger,OS,35,3.23,10,10,3,30.0,0,0.0,19,8,42.11,22.86,4,11.43,34.29,36.84,3.94,23.08,0.3,0.3,0.3,0.6,0.0
KC,Knuckle Curve,BR,28,2.59,7,7,3,42.86,0,0.0,11,4,36.36,14.29,8,28.57,42.86,10.0,2.73,33.33,0.143,0.143,0.571,0.714,0.42799999999999994
FA,Other,,2,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,4.0,5.0,3.0
SV,Slurve,BR,2,0.18,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.3,0.0,,,,,
,,,2,0.18,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.3,0.0,,1.0,,,
