Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,351,27.62,81,71,20,24.69,7,8.64,152,38,25.0,10.83,75,21.37,32.19,32.04,27.19,17.39,0.268,0.35,0.577,0.9269999999999999,0.30899999999999994
SI,Sinker,FB,287,22.58,82,71,15,18.29,10,12.2,124,13,10.48,4.53,69,24.04,28.57,27.48,18.91,18.75,0.352,0.439,0.535,0.974,0.18300000000000005
SL,Slider,BR,175,13.77,37,37,19,51.35,0,0.0,67,29,43.28,16.57,43,24.57,41.14,26.32,14.89,30.16,0.243,0.243,0.351,0.594,0.10799999999999998
FC,Cutter,FB,115,9.05,21,18,5,23.81,3,14.29,44,15,34.09,13.04,31,26.96,40.0,19.3,6.15,19.23,0.278,0.381,0.278,0.659,0.0
ST,Sweeper,BR,112,8.81,27,25,8,29.63,1,3.7,38,14,36.84,12.5,23,20.54,33.04,13.79,9.46,20.0,0.28,0.333,0.4,0.7330000000000001,0.12
CU,Curveball,BR,108,8.5,15,15,6,40.0,0,0.0,31,11,35.48,10.19,31,28.7,38.89,13.21,9.69,12.2,0.2,0.2,0.4,0.6000000000000001,0.2
CH,Changeup,OS,76,5.98,27,25,15,55.56,2,7.41,50,26,52.0,34.21,8,10.53,44.74,40.62,9.93,35.71,0.2,0.259,0.52,0.779,0.32
FS,Split-Finger,OS,26,2.05,8,8,4,50.0,0,0.0,14,6,42.86,23.08,2,7.69,30.77,35.71,2.13,44.44,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,9,0.71,3,2,1,33.33,0,0.0,2,1,50.0,11.11,1,11.11,22.22,25.0,0.95,25.0,0.5,0.667,0.5,1.167,0.0
SV,Slurve,BR,8,0.63,2,1,1,50.0,0,0.0,5,3,60.0,37.5,1,12.5,50.0,50.0,0.71,33.33,0.0,0.5,0.0,0.5,0.0
PO,Pitch Out,,2,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SC,Screwball,,1,0.08,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
,,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
