Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,150,38.27,35,32,12,34.29,3,8.57,81,22,27.16,14.67,25,16.67,31.33,30.77,37.06,22.64,0.094,0.171,0.156,0.327,0.062
SI,Sinker,FB,66,16.84,21,21,4,19.05,0,0.0,35,5,14.29,7.58,13,19.7,27.27,37.93,11.89,23.53,0.143,0.143,0.143,0.286,0.0
SL,Slider,BR,66,16.84,15,15,6,40.0,0,0.0,26,6,23.08,9.09,12,18.18,27.27,23.68,19.58,21.43,0.067,0.067,0.067,0.134,0.0
ST,Sweeper,BR,42,10.71,6,6,3,50.0,0,0.0,19,3,15.79,7.14,6,14.29,21.43,22.73,9.79,21.43,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,19,4.85,4,3,0,0.0,0,0.0,8,1,12.5,5.26,3,15.79,21.05,27.27,3.5,0.0,0.333,0.25,0.333,0.583,0.0
KC,Knuckle Curve,BR,18,4.59,4,4,3,75.0,0,0.0,10,5,50.0,27.78,3,16.67,44.44,44.44,6.99,30.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,17,4.34,6,5,2,33.33,0,0.0,5,0,0.0,0.0,6,35.29,35.29,12.5,5.59,25.0,0.4,0.5,0.6,1.1,0.19999999999999996
CH,Changeup,OS,6,1.53,2,2,2,100.0,0,0.0,3,2,66.67,33.33,1,16.67,50.0,50.0,2.8,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,1.53,2,2,1,50.0,0,0.0,4,1,25.0,16.67,0,0.0,16.67,33.33,1.4,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.51,2,2,2,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,,1.4,100.0,0.0,0.0,0.0,0.0,0.0
