Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,409,26.25,97,83,17,17.53,14,14.43,212,47,22.17,11.49,57,13.94,25.43,30.15,28.36,12.59,0.253,0.361,0.446,0.8069999999999999,0.193
SL,Slider,BR,387,24.84,99,91,28,28.28,8,8.08,201,76,37.81,19.64,51,13.18,32.82,33.49,23.32,25.23,0.22,0.283,0.33,0.613,0.11000000000000001
SI,Sinker,FB,265,17.01,78,72,5,6.41,6,7.69,126,15,11.9,5.66,46,17.36,23.02,32.62,8.4,12.5,0.236,0.295,0.389,0.6839999999999999,0.15300000000000002
ST,Sweeper,BR,162,10.4,45,43,19,42.22,2,4.44,75,29,38.67,17.9,26,16.05,33.95,36.84,14.71,27.14,0.209,0.244,0.326,0.5700000000000001,0.11700000000000002
FC,Cutter,FB,119,7.64,30,29,4,13.33,1,3.33,65,23,35.38,19.33,19,15.97,35.29,38.18,5.04,16.67,0.31,0.333,0.931,1.264,0.621
CU,Curveball,BR,76,4.88,26,25,10,38.46,1,3.85,47,15,31.91,19.74,12,15.79,35.53,40.0,6.51,32.26,0.16,0.192,0.4,0.5920000000000001,0.24000000000000002
CH,Changeup,OS,66,4.24,13,11,2,15.38,1,7.69,33,4,12.12,6.06,5,7.58,13.64,30.95,6.3,6.67,0.091,0.231,0.091,0.322,0.0
FS,Split-Finger,OS,32,2.05,10,8,3,30.0,2,20.0,18,5,27.78,15.62,0,0.0,15.62,35.0,4.62,13.64,0.25,0.4,0.625,1.025,0.375
KC,Knuckle Curve,BR,18,1.16,4,4,1,25.0,0,0.0,9,4,44.44,22.22,2,11.11,33.33,30.0,0.84,25.0,0.25,0.25,1.0,1.25,0.75
SV,Slurve,BR,13,0.83,3,2,1,33.33,0,0.0,10,6,60.0,46.15,0,0.0,46.15,66.67,1.26,16.67,0.5,0.333,1.0,1.333,0.5
,,,10,0.64,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,20.0,20.0,,0.42,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.06,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,,0.21,100.0,0.0,0.0,0.0,0.0,0.0
