Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,578,38.13,165,148,10,6.06,13,7.88,316,21,6.65,3.63,79,13.67,17.3,25.2,32.2,8.13,0.223,0.297,0.372,0.669,0.149
CH,Changeup,OS,189,12.47,56,53,6,10.71,3,5.36,101,18,17.82,9.52,11,5.82,15.34,35.34,15.71,10.0,0.321,0.357,0.34,0.6970000000000001,0.019000000000000017
SI,Sinker,FB,173,11.41,53,49,3,5.66,3,5.66,83,7,8.43,4.05,32,18.5,22.54,31.46,8.64,9.09,0.388,0.434,0.551,0.9850000000000001,0.16300000000000003
SL,Slider,BR,167,11.02,46,39,10,21.74,4,8.7,91,25,27.47,14.97,10,5.99,20.96,34.65,15.18,17.24,0.154,0.261,0.282,0.5429999999999999,0.12799999999999997
FC,Cutter,FB,147,9.7,40,37,2,5.0,1,2.5,81,10,12.35,6.8,18,12.24,19.05,32.31,6.02,8.7,0.216,0.275,0.297,0.5720000000000001,0.08099999999999999
CU,Curveball,BR,110,7.26,33,31,9,27.27,0,0.0,58,15,25.86,13.64,7,6.36,20.0,36.62,8.9,26.47,0.194,0.212,0.29,0.502,0.09599999999999997
FS,Split-Finger,OS,76,5.01,24,24,4,16.67,0,0.0,42,9,21.43,11.84,6,7.89,19.74,43.14,6.28,16.67,0.375,0.375,0.458,0.833,0.08300000000000002
ST,Sweeper,BR,37,2.44,13,12,1,7.69,0,0.0,23,4,17.39,10.81,4,10.81,21.62,42.11,3.66,7.14,0.167,0.231,0.333,0.5640000000000001,0.166
KC,Knuckle Curve,BR,30,1.98,13,12,3,23.08,0,0.0,18,5,27.78,16.67,1,3.33,20.0,26.67,3.14,25.0,0.417,0.462,0.5,0.962,0.08300000000000002
SV,Slurve,BR,5,0.33,3,2,0,0.0,1,33.33,3,1,33.33,20.0,1,20.0,40.0,50.0,0.26,0.0,0.5,0.667,0.5,1.167,0.0
FA,Other,,2,0.13,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,2,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
