Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,129,26.88,37,32,9,24.32,3,8.11,79,17,21.52,13.18,16,12.4,25.58,55.07,32.56,16.07,0.25,0.324,0.438,0.762,0.188
CH,Changeup,OS,82,17.08,24,22,6,25.0,1,4.17,46,11,23.91,13.41,10,12.2,25.61,43.48,15.7,22.22,0.318,0.333,0.545,0.8780000000000001,0.22700000000000004
SL,Slider,BR,76,15.83,22,22,9,40.91,0,0.0,53,15,28.3,19.74,9,11.84,31.58,58.33,18.02,29.03,0.182,0.182,0.455,0.637,0.273
FC,Cutter,FB,52,10.83,11,11,4,36.36,0,0.0,31,9,29.03,17.31,7,13.46,30.77,38.46,9.3,25.0,0.182,0.182,0.455,0.637,0.273
SI,Sinker,FB,33,6.88,11,11,1,9.09,0,0.0,19,5,26.32,15.15,6,18.18,33.33,25.0,3.49,16.67,0.273,0.273,0.545,0.8180000000000001,0.272
CU,Curveball,BR,32,6.67,5,5,0,0.0,0,0.0,17,2,11.76,6.25,7,21.88,28.12,50.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,28,5.83,9,7,1,11.11,2,22.22,15,3,20.0,10.71,4,14.29,25.0,28.57,6.4,9.09,0.143,0.333,0.286,0.619,0.143
ST,Sweeper,BR,25,5.21,4,4,2,50.0,0,0.0,16,2,12.5,8.0,5,20.0,28.0,63.64,6.4,18.18,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,13,2.71,4,4,0,0.0,0,0.0,6,0,0.0,0.0,2,15.38,15.38,28.57,1.74,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.83,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.0,,1.0,1.0,1.5,2.5,0.5
,,,3,0.62,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
SV,Slurve,BR,2,0.42,0,0,0,,0,,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,,,,,
FO,Forkball,OS,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
