Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,448,37.24,114,96,14,12.28,15,13.16,194,23,11.86,5.13,92,20.54,25.67,19.02,34.88,12.39,0.333,0.434,0.469,0.903,0.13599999999999995
SL,Slider,BR,155,12.88,49,46,8,16.33,0,0.0,74,11,14.86,7.1,23,14.84,21.94,23.46,19.14,12.9,0.217,0.25,0.478,0.728,0.261
CH,Changeup,OS,139,11.55,34,32,7,20.59,2,5.88,56,14,25.0,10.07,19,13.67,23.74,25.0,11.11,19.44,0.344,0.382,0.438,0.8200000000000001,0.09400000000000003
SI,Sinker,FB,117,9.73,30,26,4,13.33,4,13.33,44,6,13.64,5.13,33,28.21,33.33,21.82,6.48,19.05,0.385,0.467,0.731,1.198,0.346
FC,Cutter,FB,109,9.06,29,27,3,10.34,1,3.45,45,5,11.11,4.59,17,15.6,20.18,20.34,6.17,15.0,0.222,0.276,0.37,0.646,0.148
CU,Curveball,BR,105,8.73,19,17,4,21.05,2,10.53,46,11,23.91,10.48,24,22.86,33.33,35.85,9.88,12.5,0.176,0.263,0.353,0.616,0.177
ST,Sweeper,BR,45,3.74,11,10,1,9.09,0,0.0,17,1,5.88,2.22,13,28.89,31.11,10.53,5.25,5.88,0.1,0.182,0.1,0.28200000000000003,0.0
FS,Split-Finger,OS,45,3.74,14,12,1,7.14,1,7.14,19,4,21.05,8.89,2,4.44,13.33,20.0,4.01,7.69,0.417,0.429,0.5,0.929,0.08300000000000002
KC,Knuckle Curve,BR,26,2.16,6,5,1,16.67,0,0.0,11,1,9.09,3.85,7,26.92,30.77,37.5,2.78,11.11,0.2,0.333,0.2,0.533,0.0
,,,9,0.75,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,4,0.33,0,0,0,,0,,1,0,0.0,0.0,1,25.0,25.0,0.0,0.31,0.0,,,,,
FO,Forkball,OS,1,0.08,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
