Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,355,26.71,77,67,8,10.39,9,11.69,163,32,19.63,9.01,61,17.18,26.2,21.95,21.07,10.13,0.328,0.416,0.493,0.909,0.16499999999999998
SL,Slider,BR,254,19.11,62,60,20,32.26,1,1.61,112,43,38.39,16.93,43,16.93,33.86,26.95,19.73,27.03,0.167,0.177,0.217,0.394,0.04999999999999999
SI,Sinker,FB,215,16.18,82,78,14,17.07,3,3.66,109,15,13.76,6.98,51,23.72,30.7,32.56,12.0,31.11,0.244,0.28,0.346,0.626,0.10199999999999998
FC,Cutter,FB,157,11.81,34,32,3,8.82,1,2.94,79,23,29.11,14.65,28,17.83,32.48,27.4,8.53,9.38,0.156,0.176,0.188,0.364,0.032
ST,Sweeper,BR,126,9.48,33,31,10,30.3,2,6.06,66,23,34.85,18.25,16,12.7,30.95,36.99,14.93,17.86,0.29,0.333,0.516,0.849,0.22600000000000003
CH,Changeup,OS,80,6.02,26,25,9,34.62,1,3.85,46,16,34.78,20.0,9,11.25,31.25,40.0,8.8,27.27,0.28,0.308,0.56,0.8680000000000001,0.28
CU,Curveball,BR,72,5.42,21,18,7,33.33,3,14.29,30,11,36.67,15.28,9,12.5,27.78,24.44,8.53,21.88,0.222,0.333,0.5,0.833,0.278
FS,Split-Finger,OS,30,2.26,6,6,5,83.33,0,0.0,18,7,38.89,23.33,1,3.33,26.67,52.17,4.0,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,14,1.05,1,1,1,100.0,0,0.0,5,3,60.0,21.43,2,14.29,35.71,30.0,1.07,25.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,10,0.75,2,2,1,50.0,0,0.0,3,2,66.67,20.0,1,10.0,30.0,25.0,0.8,33.33,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,9,0.68,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,22.22,22.22,16.67,0.27,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,5,0.38,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
